,EURAUD,EURAUD,EURAUD,EURAUD,EURAUD,EURAUD,EURAUD
2017-07-30,1.4666138,1.4879379,1.4755936,1.4563141,1.4785767,1.4771423,1.4825134
2017-07-31,1.4840012,1.466156,1.4727173,1.4631271,1.483284,1.4780579,1.4792023
2017-08-01,1.493515,1.4770279,1.4695282,1.4777985,1.4811554,1.4789047,1.4746323
2017-08-02,1.4805298,1.4791031,1.4777069,1.4774246,1.483635,1.4819946,1.4657669
2017-08-03,1.4673843,1.4876022,1.4725418,1.4799957,1.4785843,1.4866791,1.4938126
2017-08-04,1.4805679,1.4788208,1.4800491,1.4819565,1.4735336,1.4769974,1.4784546
2017-08-06,1.4843979,1.4788437,1.4723511,1.4773941,1.4724731,1.4781418,1.5050278
2017-08-07,1.4880524,1.477272,1.4986954,1.4902344,1.453865,1.4774857,1.4825287
2017-08-08,1.4796066,1.4859314,1.4686508,1.4747162,1.4827652,1.4941483,1.4875717
2017-08-09,1.4636993,1.4708481,1.4643478,1.4838943,1.4865112,1.4895248,1.4565811
2017-08-10,1.467102,1.4930573,1.4925842,1.4922256,1.4972382,1.4974136,1.4829636
2017-08-11,1.4798355,1.4697723,1.4722595,1.4649963,1.4874268,1.4859314,1.4799728
2017-08-13,1.4800034,1.4780579,1.4950027,1.5029831,1.4923782,1.4786453,1.4996872
2017-08-14,1.4820938,1.4881897,1.4730759,1.4820786,1.4756393,1.487236,1.4838333
2017-08-15,1.479042,1.489624,1.4776077,1.484024,1.4734879,1.482605,1.4835052
2017-08-16,1.49263,1.4907455,1.4996643,1.4864807,1.4818039,1.4771576,1.4837875
2017-08-17,1.4625626,1.4684753,1.4704361,1.4722137,1.4841003,1.4723053,1.4867096
2017-08-18,1.4896698,1.4849014,1.466362,1.4816589,1.4874268,1.4798355,1.485672
2017-08-20,1.4851685,1.4922714,1.4742355,1.4830933,1.4710083,1.4871674,1.4787216
2017-08-21,1.483635,1.4706116,1.4868927,1.4777756,1.4824829,1.4690857,1.4798737
2017-08-22,1.4811249,1.4876633,1.4676056,1.4825745,1.4818192,1.4989319,1.4777298
2017-08-23,1.4781494,1.4963531,1.4772568,1.4777832,1.4853134,1.4826889,1.4923248
2017-08-24,1.4863434,1.4803085,1.4914856,1.4939728,1.4916611,1.4903259,1.4783325
2017-08-25,1.4780197,1.4790955,1.4743195,1.4740677,1.4833298,1.4794617,1.4747314
2017-08-27,1.4943924,1.4752655,1.4811325,1.4888382,1.4998474,1.483284,1.4779434
2017-08-28,1.4841919,1.4743652,1.479187,1.4813614,1.4779663,1.4871521,1.4857788
2017-08-29,1.4895554,1.491066,1.4937973,1.4968567,1.4986191,1.50177,1.4825974
2017-08-30,1.4782791,1.49189,1.4872818,1.4785156,1.5006561,1.4868622,1.4637833
2017-08-31,1.4773178,1.4836197,1.4903946,1.4831619,1.502182,1.4922409,1.5093765
2017-09-01,1.4936142,1.481102,1.4801254,1.4904099,1.4829254,1.536705,1.4690628
2017-09-03,1.4891586,1.4896393,1.4856262,1.5003128,1.5014343,1.5078506,1.5049744
2017-09-04,1.4940186,1.4904251,1.4610825,1.5064545,1.5110703,1.4406738,1.4682693
2017-09-05,1.467453,1.4631577,1.5058517,1.4678726,1.4878006,1.5189438,1.5090332
2017-09-06,1.4973373,1.50103,1.4694214,1.5036926,1.4910736,1.5105133,1.4770508
2017-09-07,1.4724045,1.4722137,1.5019989,1.4671097,1.4954987,1.452446,1.5084381
2017-09-08,1.4977646,1.5026779,1.4701691,1.5103912,1.4969101,1.5223846,1.4811325
2017-09-10,1.4732513,1.4762878,1.5086441,1.4771271,1.4797058,1.5155487,1.5078049
2017-09-11,1.5022354,1.5014648,1.4704971,1.5094376,1.4647369,1.4646454,1.4764404
2017-09-12,1.4753113,1.4785385,1.5087738,1.4762573,1.5563431,1.5194855,1.5048752
2017-09-13,1.5060196,1.5178299,1.4803619,1.5084305,1.5120239,1.5137405,1.4819565
2017-09-14,1.4816284,1.4839172,1.5083542,1.4792786,1.4303284,1.466896,1.5042343
2017-09-15,1.5052948,1.5083771,1.4863434,1.5074768,1.470398,1.517746,1.4772415
2017-09-17,1.482132,1.483757,1.4922333,1.4835587,1.5460663,1.5125732,1.5054932
2017-09-18,1.5057831,1.5031891,1.4817886,1.506752,1.509819,1.4684448,1.4809952
2017-09-19,1.480957,1.4844742,1.5087433,1.479126,1.4382553,1.5166397,1.5075912
2017-09-20,1.510315,1.5072784,1.4834442,1.5078812,1.4720001,1.5114212,1.4862213
2017-09-21,1.482132,1.4828186,1.5033798,1.4826736,1.4770966,1.4646454,1.5080185
2017-09-22,1.5075378,1.5087585,1.486145,1.5075226,1.5232239,1.5045853,1.4854431
2017-09-24,1.4807205,1.482605,1.5068665,1.4839096,1.4738083,1.4849472,1.5046387
2017-09-25,1.507309,1.5066757,1.4882202,1.5063477,1.4789047,1.5046463,1.4868622
2017-09-26,1.4842377,1.481247,1.5080643,1.4843216,1.5218735,1.4850311,1.5075607
2017-09-27,1.5087204,1.5060654,1.4898224,1.4978333,1.4747086,1.4995117,1.485321
2017-09-28,1.4827347,1.4802933,1.5065918,1.4873886,1.4859772,1.4979782,1.4984741
2017-09-29,1.506546,1.5047836,1.4840851,1.497612,1.492836,1.4973297,1.4928131
2017-10-01,1.4814072,1.4973297,1.5048904,1.4986877,1.4907684,1.4990845,1.4953308
2017-10-02,1.503067,1.4889221,1.4837036,1.4887772,1.4920883,1.4927826,1.4957886
2017-10-03,1.4919739,1.5006714,1.4982681,1.5007172,1.4958954,1.495903,1.4979324
2017-10-04,1.4974289,1.5001755,1.498169,1.4936905,1.4955139,1.501564,1.4936523
2017-10-05,1.4970093,1.4984131,1.4979248,1.4973068,1.4990692,1.4979019,1.4955444
2017-10-06,1.4956512,1.4883041,1.4970245,1.4975433,1.4965363,1.4996643,1.4993439
2017-10-08,1.4956512,1.4988785,1.5008926,1.4955978,1.4942169,1.496315,1.4955444
2017-10-09,1.4978333,1.5005951,1.4966583,1.4973373,1.49646,1.4951553,1.4959259
2017-10-10,1.4953537,1.4949036,1.4983673,1.4969406,1.5031433,1.4951706,1.4956894
2017-10-11,1.495369,1.4960861,1.498497,1.4961014,1.4973602,1.4981842,1.5014725
2017-10-12,1.4961014,1.4829941,1.4972916,1.4980011,1.5043793,1.4977493,1.4979324
2017-10-13,1.4950943,1.5240784,1.4966507,1.4971008,1.4977798,1.4911652,1.494812
2017-10-15,1.4964828,1.4694977,1.4993744,1.4592285,1.488472,1.4973755,1.5015564
2017-10-16,1.4928741,1.5277557,1.496582,1.5022278,1.5220337,1.499054,1.5107956
2017-10-17,1.4991608,1.5208588,1.5032806,1.4839554,1.500351,1.5054626,1.5033112
2017-10-18,1.4996338,1.4728012,1.5039291,1.4855957,1.5012054,1.4986572,1.4918747
2017-10-19,1.4993744,1.5021057,1.4918671,1.5016632,1.4973526,1.5013504,1.520935
2017-10-20,1.49263,1.500534,1.4971924,1.4993134,1.5047073,1.5053253,1.4948502
2017-10-22,1.5047989,1.4969864,1.4954147,1.5026703,1.5047607,1.4972229,1.5212173
2017-10-23,1.5015106,1.4983368,1.4974136,1.5045013,1.4930115,1.4848251,1.4892502
2017-10-24,1.494072,1.5000305,1.509407,1.4990845,1.5018387,1.4951401,1.5168991
2017-10-25,1.5010376,1.5015488,1.5030823,1.5202713,1.4984741,1.4980698,1.5045242
2017-10-26,1.4988632,1.5003586,1.5052872,1.4916229,1.4756927,1.5102539,1.5054626
2017-10-27,1.5066986,1.4990005,1.527916,1.5046158,1.5049286,1.5129089,1.4992218
2017-10-29,1.4820023,1.522438,1.5036087,1.5094681,1.507019,1.5084839,1.5050125
2017-10-30,1.5053711,1.5025024,1.4961472,1.5082855,1.509697,1.5092545,1.504219
2017-10-31,1.4821548,1.5048523,1.5256424,1.5031662,1.5142288,1.5015182,1.5086136
2017-11-01,1.4931488,1.5102539,1.5129623,1.5109253,1.5025558,1.5000992,1.5111465
2017-11-02,1.5491486,1.508873,1.5037079,1.4985123,1.504158,1.4983902,1.5012054
2017-11-03,1.4823303,1.514534,1.5110626,1.5105057,1.510025,1.515831,1.5086441
2017-11-05,1.5059509,1.5079651,1.5066223,1.5129318,1.5104599,1.5102234,1.496727
2017-11-06,1.5067139,1.4983749,1.5031738,1.5067062,1.5074234,1.5099945,1.5129089
2017-11-07,1.5138245,1.5057068,1.5070724,1.5099335,1.5126724,1.4960938,1.5433731
2017-11-08,1.5042572,1.5098953,1.5106125,1.511055,1.5120316,1.5057297,1.4997253
2017-11-09,1.5070877,1.5101395,1.5087814,1.5074768,1.5246124,1.526413,1.4992752
