,USDJPY,USDJPY,USDJPY,USDJPY,USDJPY,USDJPY,USDJPY
2015-04-28,119.789314,119.741425,119.63196,119.62214,119.56502,119.57645,119.5621
2015-04-29,119.717896,119.69143,119.58376,119.59175,119.5655,119.579025,119.58038
2015-04-30,119.6823,119.638,119.57408,119.65178,119.61515,119.57994,119.56174
2015-05-01,119.64937,119.58713,119.571945,119.595184,119.55872,119.56993,119.57878
2015-05-03,119.57493,119.57152,119.59562,119.57805,119.594025,119.64466,119.51868
2015-05-04,119.587685,119.58745,119.560524,119.58594,119.57925,119.53312,119.598526
2015-05-05,119.5782,119.57115,119.58976,119.556725,119.646614,119.529236,119.62683
2015-05-06,119.58698,119.587845,119.56352,119.52612,119.53774,119.57266,119.70664
2015-05-07,119.593155,119.62673,119.605576,119.59466,119.66029,119.66594,119.722664
2015-05-08,119.54796,119.5299,119.54027,119.60753,119.703804,119.71864,119.67255
2015-05-10,119.48276,119.63002,119.65041,119.66743,119.69246,119.61634,119.61147
2015-05-11,119.598915,119.605446,119.66314,119.73613,119.65841,119.57726,119.56998
2015-05-12,119.63655,119.6935,119.71582,119.69485,119.590256,119.53412,119.57294
2015-05-13,119.693016,119.71058,119.63027,119.61637,119.54834,119.52974,119.59882
2015-05-14,119.70943,119.68968,119.63328,119.63286,119.56113,119.59828,119.57839
2015-05-15,119.67127,119.65314,119.585304,119.52934,119.543396,119.62885,119.64435
2015-05-17,119.63367,119.53437,119.56164,119.56751,119.63487,119.63344,119.65741
2015-05-18,119.59847,119.55547,119.60451,119.577156,119.598045,119.63328,119.626976
2015-05-19,119.53913,119.60832,119.57215,119.62962,119.591034,119.64256,119.56091
2015-05-20,119.568146,119.64182,119.62717,119.56848,119.60222,119.60817,119.60877
2015-05-21,119.572975,119.62711,119.63141,119.59434,119.570496,119.566635,119.62672
2015-05-22,119.5798,119.59436,119.59386,119.596794,119.62603,119.60928,119.75287
2015-05-24,119.601425,119.576965,119.5867,119.593544,119.63024,119.723175,119.74747
2015-05-25,119.57132,119.64079,119.59802,119.62322,119.72859,119.76079,119.79251
2015-05-26,119.62578,119.653564,119.565796,119.747375,119.80202,119.815956,119.82106
2015-05-27,119.549904,119.62416,119.72546,119.75394,119.80605,119.83777,119.867714
2015-05-28,119.632126,119.70909,119.77011,119.7997,119.827324,119.89031,119.95125
2015-05-29,119.737015,119.77384,119.809364,119.820145,119.865524,119.94888,119.95196
2015-05-31,119.77417,119.798355,119.83469,119.91455,119.935005,119.95407,120.03436
2015-06-01,119.77468,119.851105,119.91621,119.97909,119.98273,120.01638,120.021965
2015-06-02,119.82738,119.88669,119.937004,119.99146,120.03495,120.0282,120.105125
2015-06-03,119.88414,119.96014,120.000275,119.97904,120.053856,120.17309,120.15805
2015-06-04,119.94847,119.99751,120.02326,120.07006,120.14967,120.20462,120.49069
2015-06-05,119.99288,120.02254,120.045746,120.12982,120.17627,120.47638,121.074905
2015-06-07,120.02845,120.044266,120.0922,120.170425,120.45349,121.04726,121.08182
2015-06-08,120.03675,120.13265,120.12942,120.43784,121.00506,121.0651,121.13251
2015-06-09,120.097664,120.18576,120.50472,121.00624,121.109726,121.138115,121.53547
2015-06-10,120.13459,120.43225,121.054375,121.14581,121.15457,121.58332,121.62093
2015-06-11,120.460464,121.01027,121.11437,121.14374,121.535965,121.602646,122.82423
2015-06-12,121.03667,121.09373,121.1414,121.577835,121.62759,122.82501,122.85739
2015-06-14,121.07223,121.16242,121.57264,121.597595,122.85557,122.8747,122.883484
2015-06-15,121.14306,121.574265,121.56137,122.82232,122.88205,122.89168,122.91656
2015-06-16,121.593895,121.69213,122.83642,122.869255,122.86969,122.94273,122.87321
2015-06-17,121.58388,122.79888,122.88185,122.88221,122.91763,122.90326,123.183525
2015-06-18,122.789474,122.85305,122.90682,122.90548,122.90178,123.21638,123.37938
2015-06-19,122.868546,122.88752,122.904816,122.955215,123.23254,123.37678,123.451675
2015-06-21,122.903625,122.958954,122.90404,123.23656,123.411095,123.39559,123.45419
2015-06-22,122.95376,122.96557,123.23355,123.44344,123.430916,123.50836,123.493614
2015-06-23,122.888596,123.21197,123.39436,123.43899,123.46307,123.48669,123.52955
2015-06-24,123.26617,123.441864,123.43183,123.47137,123.51708,123.49634,123.44909
2015-06-25,123.39728,123.501434,123.45213,123.5142,123.518196,123.516785,123.53574
2015-06-26,123.442314,123.44517,123.52,123.49098,123.47771,123.47982,123.50684
2015-06-28,123.50141,123.5195,123.519875,123.50398,123.477684,123.503235,123.51843
2015-06-29,123.48446,123.48593,123.46289,123.515015,123.47863,123.520386,123.46098
2015-06-30,123.52181,123.478455,123.550964,123.49024,123.47859,123.48663,123.50893
2015-07-01,123.48634,123.50083,123.49433,123.504135,123.51027,123.46071,123.52622
2015-07-02,123.45615,123.49035,123.48141,123.51579,123.50995,123.48042,123.44998
2015-07-03,123.492775,123.4808,123.502075,123.48955,123.50515,123.50318,123.49937
2015-07-05,123.526505,123.509995,123.48746,123.50428,123.49829,123.49374,123.49687
2015-07-06,123.50268,123.53561,123.477425,123.51661,123.51428,123.48911,123.46301
2015-07-07,123.47442,123.523994,123.53678,123.48893,123.46589,123.40161,123.38846
2015-07-08,123.528946,123.48581,123.518166,123.50965,123.45838,123.366806,123.34976
2015-07-09,123.53714,123.47747,123.48004,123.41222,123.408195,123.334785,123.32638
2015-07-10,123.5245,123.44644,123.4327,123.35553,123.344185,123.33147,123.33545
2015-07-12,123.473366,123.45582,123.393456,123.34172,123.30466,123.3565,123.3191
2015-07-13,123.442345,123.29767,123.36769,123.313934,123.34025,123.31761,123.29461
2015-07-14,123.35361,123.294106,123.29974,123.364075,123.33321,123.31706,123.34247
2015-07-15,123.291626,123.35266,123.31185,123.29557,123.29353,123.346306,123.34531
2015-07-16,123.367004,123.29951,123.353165,123.31432,123.33278,123.30682,123.31478
2015-07-17,123.33687,123.32448,123.32073,123.365166,123.30827,123.30798,123.35991
2015-07-19,123.31102,123.341415,123.32947,123.33819,123.27294,123.34055,123.33723
2015-07-20,123.35726,123.33297,123.36874,123.311356,123.30236,123.3658,123.37777
2015-07-21,123.32365,123.35475,123.30095,123.363785,123.331024,123.356,123.34178
2015-07-22,123.29958,123.296646,123.31374,123.362656,123.352554,123.37943,123.314804
2015-07-23,123.34942,123.323906,123.42093,123.36288,123.357735,123.34622,123.360985
2015-07-24,123.33884,123.35572,123.34491,123.40161,123.295815,123.31402,123.31955
2015-07-26,123.381615,123.34913,123.32262,123.35141,123.30415,123.32348,123.286095
2015-07-27,123.3415,123.373924,123.33342,123.32358,123.30377,123.30179,123.35888
2015-07-28,123.37755,123.33365,123.31167,123.30464,123.32066,123.39588,123.469795
2015-07-29,123.35224,123.35613,123.33991,123.35373,123.38052,123.62323,123.65809
2015-07-30,123.32316,123.29654,123.313446,123.424385,123.5118,123.61868,123.67022
2015-07-31,123.33355,123.32454,123.35415,123.55457,123.64649,123.646286,123.613205
2015-08-02,123.32284,123.34951,123.52638,123.57143,123.64927,123.67936,123.60111
2015-08-03,123.32643,123.593895,123.63547,123.669334,123.62359,123.61112,123.701866
2015-08-04,123.479004,123.590454,123.630486,123.61744,123.66948,123.69103,123.76439
2015-08-05,123.58475,123.640366,123.63502,123.60627,123.73296,123.71105,123.850815
2015-08-06,123.651436,123.6478,123.675766,123.655846,123.7111,123.78312,123.877014
2015-08-07,123.635056,123.620186,123.662796,123.69883,123.7977,123.87285,123.93746
2015-08-09,123.65194,123.736984,123.70088,123.768105,123.853584,123.90109,123.913246
2015-08-10,123.652084,123.726326,123.835106,123.83641,123.88648,123.88696,123.99903
2015-08-11,123.70646,123.83748,123.87972,123.930244,123.90889,123.95006,124.00247
2015-08-12,123.76765,123.88353,123.92571,123.95397,123.980354,124.02594,124.00348
2015-08-13,123.87893,123.8658,123.96308,123.96506,124.00246,124.024956,124.08428
2015-08-14,123.9728,123.93305,123.914665,124.030334,123.98583,124.09249,124.02639
2015-08-16,123.89541,123.98249,123.94391,124.03195,124.04552,124.06929,124.07305
2015-08-17,123.97489,124.031975,124.033936,124.071266,124.06215,124.05125,124.02655
2015-08-18,123.98168,124.00808,124.03172,124.01003,124.03622,124.05215,124.07055
2015-08-19,124.03218,124.04368,124.050934,124.07187,124.07524,124.02804,124.026115
2015-08-20,124.08096,124.05338,124.08292,124.025894,124.07127,124.08181,124.06851
2015-08-21,124.05262,124.0375,124.05754,124.06658,124.049965,124.03383,124.02573
2015-08-23,124.07448,124.01976,124.03314,124.02215,124.045204,124.064575,124.06689
2015-08-24,124.04845,124.020454,124.06738,124.06052,124.063255,124.05145,124.048744
2015-08-25,124.05181,124.047356,124.0425,124.00739,124.073494,124.03319,124.04064
2015-08-26,124.067696,124.08676,124.05732,124.027565,124.02431,124.03215,124.034515
2015-08-27,124.04808,124.03852,124.02832,124.04368,124.049446,124.013084,123.95727
2015-08-28,124.04735,124.042076,124.06659,124.02717,124.00692,123.9845,123.92017
2015-08-30,124.02768,124.07259,124.031006,124.02009,123.96307,123.92181,123.92963
2015-08-31,124.02463,124.04141,124.02028,123.98843,123.89244,123.89163,123.876175
2015-09-01,124.05505,124.01007,123.92356,123.92169,123.899635,123.854774,123.819565
2015-09-02,123.97333,123.97771,123.90411,123.88433,123.87662,123.79323,123.82318
2015-09-03,123.97853,123.90216,123.87619,123.872025,123.78723,123.78442,123.77891
2015-09-04,123.92032,123.893486,123.8186,123.82219,123.809135,123.80121,123.76656
2015-09-06,123.90906,123.86738,123.81983,123.781784,123.79975,123.7973,123.65767
2015-09-07,123.8537,123.789986,123.783104,123.770515,123.795265,123.66725,122.599945
2015-09-08,123.808365,123.7784,123.7965,123.80661,123.62137,122.55347,121.51644
2015-09-09,123.75493,123.80395,123.7945,123.64279,122.61923,121.50799,121.26083
2015-09-10,123.75242,123.820724,123.66529,122.600006,121.503204,121.268364,121.1209
2015-09-11,123.79497,123.63757,122.5895,121.53059,121.2843,121.165955,121.082466
2015-09-13,123.62205,122.63166,121.51594,121.24884,121.139885,121.04131,120.77734
2015-09-14,122.572105,121.45921,121.26791,121.103935,121.06293,120.85348,120.67653
2015-09-15,121.53102,121.27739,121.09254,121.00029,120.77492,120.65017,120.62076
2015-09-16,121.30884,121.12307,121.058914,120.80995,120.70714,120.66002,120.63802
2015-09-17,121.15611,121.02507,120.7595,120.65938,120.611336,120.60133,120.592926
2015-09-18,121.03869,120.78129,120.676315,120.65544,120.60423,120.59686,120.54915
2015-09-20,120.77684,120.691475,120.65755,120.58115,120.5433,120.53521,120.48136
2015-09-21,120.674706,120.615776,120.57207,120.61884,120.521416,120.43382,120.49663
2015-09-22,120.61491,120.627396,120.54718,120.53114,120.506905,120.44084,120.43247
2015-09-23,120.54521,120.60181,120.524345,120.48027,120.50848,120.38362,120.37176
2015-09-24,120.539505,120.527466,120.479195,120.46927,120.4133,120.32122,120.25257
2015-09-25,120.53209,120.49169,120.48543,120.43356,120.301575,120.2541,120.19627
2015-09-27,120.4636,120.488625,120.41266,120.37247,120.26681,120.13993,120.16022
2015-09-28,120.458275,120.40085,120.31171,120.207794,120.22582,120.16009,120.199615
2015-09-29,120.41719,120.35095,120.35772,120.135735,120.11484,120.081825,120.04941
2015-09-30,120.36876,120.36178,120.11917,120.132805,120.098885,120.06792,120.085785
2015-10-01,120.32769,120.143974,120.145035,120.094215,120.06869,120.065605,120.0926
2015-10-02,120.172356,120.14606,120.08995,120.09983,120.08389,120.125854,120.117775
2015-10-04,120.20135,120.09313,120.06133,120.07537,120.1364,120.10667,120.136505
2015-10-05,120.0619,120.077095,120.098785,120.09449,120.084305,120.11447,120.101715
2015-10-06,120.06883,120.05886,120.10608,120.11003,120.13326,120.08815,120.09957
2015-10-07,120.070045,120.092834,120.0886,120.09364,120.141396,120.0999,120.08453
2015-10-08,120.10901,120.108055,120.106476,120.11036,120.087395,120.09865,120.06556
2015-10-09,120.063644,120.09245,120.08819,120.09331,120.10007,120.05806,120.04872
2015-10-11,120.12176,120.108406,120.10688,120.06645,120.06356,120.04658,120.00089
2015-10-12,120.08657,120.092064,120.114784,120.12029,120.05173,120.024895,120.00061
2015-10-13,120.09864,120.09288,120.061386,120.08309,120.0384,120.03328,120.00132
2015-10-14,120.0718,120.11832,120.03402,119.9973,120.06737,120.02211,120.03329
2015-10-15,120.06466,120.08266,120.06062,120.04183,120.01488,119.97964,120.014694
2015-10-16,120.046036,119.99862,120.021576,120.034,119.9964,119.99543,119.96898
2015-10-18,120.00763,119.98901,119.99234,120.027435,119.98358,120.01095,120.06679
2015-10-19,119.931816,119.99449,120.02142,119.958084,120.00406,120.020905,120.05185
2015-10-20,120.02718,119.977684,119.9761,120.02673,119.9889,119.97743,119.98872
2015-10-21,119.980965,119.99476,120.08121,120.04042,119.99449,120.028595,119.97159
2015-10-22,120.03158,119.987564,119.97395,120.01212,119.980225,120.01624,119.971375
2015-10-23,120.0459,119.98423,120.01723,119.97024,120.00503,119.979385,120.000786
2015-10-25,120.01613,119.99964,120.013336,120.01952,119.988144,119.99363,119.99546
2015-10-26,119.9764,119.98144,119.96484,120.00722,119.9943,120.00779,120.00004
2015-10-27,120.045425,120.00995,120.03935,119.98534,119.97843,120.01697,120.02599
2015-10-28,120.014595,119.98909,119.99804,120.00956,119.99518,120.05366,120.06129
2015-10-29,120.04069,120.06158,119.999344,120.02602,120.03689,120.07272,120.07544
2015-10-30,119.99421,119.98609,119.99821,120.050285,120.09597,120.07004,120.12171
2015-11-01,120.042496,120.014336,120.015915,120.083855,120.1018,120.17158,120.17241
2015-11-02,119.99663,120.02937,120.05381,120.086876,120.162285,120.14913,120.193596
2015-11-03,120.04454,120.05265,120.06209,120.17662,120.20266,120.20711,120.26215
2015-11-04,120.057205,120.058174,120.12668,120.168785,120.2362,120.21302,120.22702
2015-11-05,120.05245,120.16409,120.189476,120.219444,120.23693,120.18387,120.27413
2015-11-06,120.12722,120.20487,120.18732,120.238686,120.17331,120.287506,120.30892
2015-11-08,120.18016,120.256004,120.212616,120.21035,120.272675,120.32431,120.31164
2015-11-09,120.20602,120.20862,120.210266,120.2624,120.260345,120.30379,120.42249
2015-11-10,120.212326,120.185524,120.24859,120.25531,120.31067,120.398094,120.42512
2015-11-11,120.21672,120.2671,120.3103,120.28045,120.42628,120.44481,120.64315
2015-11-12,120.29011,120.28439,120.308495,120.40835,120.45881,120.60614,120.62397
2015-11-13,120.29151,120.30376,120.382,120.4491,120.59566,120.65724,120.68091
2015-11-15,120.3548,120.44385,120.46016,120.618256,120.64033,120.69217,120.8948
2015-11-16,120.344185,120.462845,120.6546,120.67738,120.69067,120.903915,120.87267
2015-11-17,120.44959,120.64337,120.647095,120.67918,120.887085,120.82534,120.96925
2015-11-18,120.6052,120.68366,120.68263,120.92499,120.89806,120.96034,120.97502
2015-11-19,120.654396,120.690475,120.91778,120.94395,120.94491,120.99009,121.24088
2015-11-20,120.66447,120.88885,120.95731,120.951836,120.96238,121.26512,121.411804
2015-11-22,120.87367,120.89337,120.95282,121.00668,121.22451,121.34298,121.688644
2015-11-23,120.913895,120.966965,121.04258,121.27954,121.3422,121.71074,122.36849
2015-11-24,120.9632,121.00312,121.25489,121.3595,121.70994,122.422134,122.47228
2015-11-25,120.98267,121.253426,121.3508,121.77812,122.380325,122.53143,122.57155
2015-11-26,121.269264,121.420975,121.719864,122.46867,122.48761,122.49287,122.53416
2015-11-27,121.38872,121.711174,122.38879,122.50141,122.4883,122.62339,122.61855
2015-11-29,121.70886,122.40366,122.441635,122.5154,122.58118,122.60653,122.63676
2015-11-30,122.47619,122.5064,122.49342,122.593124,122.58561,122.6411,122.74385
2015-12-01,122.532135,122.54642,122.61525,122.62182,122.670906,122.712494,122.77562
2015-12-02,122.48303,122.612885,122.59455,122.64456,122.72298,122.78583,122.82855
2015-12-03,122.61087,122.659744,122.655876,122.727356,122.75715,122.78264,122.86584
2015-12-04,122.62854,122.660484,122.701546,122.78358,122.766396,122.84755,122.83041
2015-12-06,122.67556,122.74096,122.80964,122.78531,122.88199,122.8395,122.833855
2015-12-07,122.74704,122.77449,122.786064,122.8109,122.8634,122.903885,122.8673
2015-12-08,122.775635,122.84472,122.82904,122.841995,122.81725,122.84631,122.82959
2015-12-09,122.77748,122.84974,122.836075,122.835075,122.84403,122.81606,122.83315
2015-12-10,122.85488,122.82547,122.817505,122.82918,122.83123,122.87565,122.86859
2015-12-11,122.866005,122.839096,122.866974,122.85882,122.85678,122.87386,122.82863
2015-12-13,122.812,122.85055,122.84371,122.84851,122.84112,122.87384,122.83244
2015-12-14,122.84556,122.82478,122.82785,122.80751,122.7951,122.787605,122.86985
2015-12-15,122.82499,122.83922,122.835754,122.84262,122.85684,122.827896,122.82778
2015-12-16,122.8423,122.851326,122.81519,122.834785,122.844894,122.9109,122.77617
2015-12-17,122.82462,122.824104,122.86984,122.828224,122.86696,122.794556,122.77193
2015-12-18,122.84262,122.83931,122.84417,122.8613,122.768394,122.78406,122.672844
2015-12-20,122.82429,122.852066,122.826775,122.776825,122.74924,122.70296,122.669304
2015-12-21,122.84293,122.823456,122.81569,122.7553,122.6889,122.609146,122.55866
2015-12-22,122.82399,122.79059,122.8175,122.72275,122.630196,122.59751,122.59175
2015-12-23,122.77336,122.78496,122.71323,122.71872,122.6288,122.58895,122.575676
2015-12-24,122.74049,122.692825,122.64738,122.612144,122.57999,122.61252,122.50489
2015-12-27,122.72546,122.6723,122.64177,122.60207,122.58379,122.5315,122.505844
2015-12-28,122.619865,122.64865,122.51879,122.57199,122.57757,122.492485,122.09939
2015-12-29,122.64522,122.633896,122.637436,122.52511,122.49391,122.17259,121.9964
2015-12-30,122.59911,122.55066,122.5402,122.53027,122.081955,121.9986,121.67131
2015-12-31,122.555595,122.51555,122.511,122.017296,121.93409,121.685486,121.49834
2016-01-03,122.52519,122.44831,122.09069,121.962105,121.72023,121.47504,121.42041
2016-01-04,122.51319,122.03188,121.94766,121.65737,121.48745,121.38918,121.34664
2016-01-05,122.081856,121.966125,121.676575,121.5005,121.40269,121.33244,121.31643
2016-01-06,121.96836,121.64814,121.50096,121.41635,121.383675,121.345856,121.14271
2016-01-07,121.648026,121.5114,121.35943,121.3924,121.18232,121.24769,121.0609
2016-01-08,121.48057,121.380196,121.37013,121.280594,121.14162,121.04726,120.942474
2016-01-10,121.44119,121.33156,121.27662,121.201645,121.0596,121.005455,120.96566
2016-01-11,121.34391,121.22727,121.18891,121.091736,120.99556,120.949524,120.900185
2016-01-12,121.33258,121.139435,121.08869,121.00376,120.964485,120.86119,120.4942
2016-01-13,121.22592,121.0703,120.97908,120.96695,120.82837,120.46945,120.4273
2016-01-14,121.00963,120.96053,120.92181,120.90307,120.46551,120.43725,120.369156
2016-01-15,120.96198,120.92708,120.87337,120.471954,120.42243,120.41277,120.36525
2016-01-17,120.98323,120.86318,120.47213,120.41589,120.398796,120.38567,120.320435
2016-01-18,120.8788,120.50813,120.439224,120.4656,120.37217,120.32804,120.289474
2016-01-19,120.46544,120.43171,120.39948,120.36108,120.35424,120.30371,120.049774
2016-01-20,120.43134,120.42456,120.34764,120.339966,120.30835,120.032166,119.28147
2016-01-21,120.43001,120.383514,120.331375,120.33038,120.03866,119.29523,118.99069
2016-01-22,120.36778,120.30558,120.28956,120.03518,119.322975,119.031456,118.66812
2016-01-24,120.30934,120.277794,120.045494,119.27084,119.05063,118.67573,118.70104
2016-01-25,120.269554,120.04662,119.254,119.10381,118.68797,118.73137,118.64895
2016-01-26,120.04655,119.262436,119.110405,118.75929,118.65418,118.63012,118.67546
2016-01-27,119.32565,119.022156,118.755806,118.72672,118.671265,118.74473,118.70353
2016-01-28,119.09352,118.65101,118.72226,118.6304,118.68197,118.65525,118.69916
2016-01-29,118.68044,118.70012,118.62339,118.586464,118.65457,118.67469,118.57803
