,GBPNZD,GBPNZD,GBPNZD,GBPNZD,GBPNZD,GBPNZD,GBPNZD
2017-08-13,1.7793247,1.7762252,1.763886,1.7740616,1.7702528,1.7685812,1.767972
2017-08-14,1.7683794,1.7711267,1.7712663,1.7733927,1.76941,1.7692431,1.7716774
2017-08-15,1.7710291,1.7692493,1.7681,1.7715801,1.7679192,1.7706722,1.7722502
2017-08-16,1.7749609,1.7744384,1.7667853,1.7744538,1.7688061,1.7710025,1.7664602
2017-08-17,1.7651377,1.7695475,1.7718836,1.7676834,1.7690991,1.7715331,1.7691846
2017-08-18,1.7752137,1.7709097,1.7663436,1.7718676,1.7686837,1.7697753,1.7691014
2017-08-20,1.769825,1.769675,1.7731364,1.7677423,1.7683349,1.7665248,1.7689525
2017-08-21,1.7671549,1.7704686,1.7704103,1.7663151,1.768511,1.769919,1.768836
2017-08-22,1.7691194,1.7684231,1.7662938,1.768744,1.7677186,1.7658205,1.7692652
2017-08-23,1.7689123,1.7690448,1.7674643,1.7677017,1.7659494,1.7715025,1.7732294
2017-08-24,1.7684302,1.7672551,1.7681599,1.766756,1.7679209,1.7665423,1.7696303
2017-08-25,1.7677815,1.7656987,1.7674288,1.7709782,1.7661648,1.770148,1.7684197
2017-08-27,1.7692323,1.7681894,1.7718096,1.7673395,1.7670598,1.7699969,1.7696885
2017-08-28,1.7695442,1.7684182,1.765983,1.7610291,1.7617164,1.7703121,1.7684442
2017-08-29,1.7695525,1.7639556,1.7729548,1.7618748,1.7686586,1.7705687,1.7691453
2017-08-30,1.7695625,1.7673563,1.7666445,1.769545,1.7727338,1.7709546,1.7710627
2017-08-31,1.7695729,1.7681577,1.7683343,1.767382,1.7713702,1.7686816,1.7673935
2017-09-01,1.7695837,1.7698079,1.7716405,1.7705255,1.7724432,1.7721255,1.7720656
2017-09-03,1.7695949,1.7723881,1.7720033,1.771931,1.7708089,1.7737377,1.7746227
2017-09-04,1.7691016,1.7726011,1.7747831,1.7714722,1.773911,1.7735804,1.777653
2017-09-05,1.7710499,1.775954,1.7700533,1.7721523,1.7654307,1.777433,1.7768544
2017-09-06,1.7776573,1.7758316,1.7763869,1.7721051,1.7752864,1.7827544,1.7723063
2017-09-07,1.7720667,1.7728087,1.771284,1.7729218,1.7788761,1.7800514,1.7784631
2017-09-08,1.7733032,1.7720469,1.7738507,1.7772037,1.778319,1.7765024,1.7849507
2017-09-10,1.7738488,1.7787782,1.7828543,1.7748697,1.7791306,1.7789419,1.7826418
2017-09-11,1.7710456,1.7790544,1.781493,1.7807392,1.7745595,1.7795649,1.7783012
2017-09-12,1.7705638,1.7824738,1.7779857,1.7824225,1.77762,1.778027,1.784993
2017-09-13,1.7837107,1.7772763,1.7799263,1.7794135,1.7814385,1.7846639,1.7830666
2017-09-14,1.7755812,1.7743952,1.7776527,1.7802571,1.781795,1.78446,1.78565
2017-09-15,1.7830805,1.7749871,1.7782519,1.7852612,1.7840321,1.7853539,1.7900546
2017-09-17,1.7796435,1.7827433,1.7804415,1.7839102,1.7875448,1.7887025,1.7997875
2017-09-18,1.7839752,1.7747643,1.7832936,1.7862196,1.7946479,1.797761,1.8041193
2017-09-19,1.7829908,1.7817914,1.7860175,1.7924091,1.7983243,1.8026696,1.799831
2017-09-20,1.7863102,1.7870041,1.7967877,1.7958297,1.8001652,1.807189,1.8116298
2017-09-21,1.7837988,1.7940195,1.7905236,1.8006399,1.8023243,1.8022679,1.8114749
2017-09-22,1.7895267,1.7994928,1.7997599,1.8068992,1.8075472,1.8073887,1.805181
2017-09-24,1.8009719,1.7990342,1.8036644,1.8044264,1.8146127,1.8055257,1.812037
2017-09-25,1.801497,1.7956307,1.8013372,1.8089902,1.7940824,1.8157868,1.8107797
2017-09-26,1.8080978,1.7953179,1.8102417,1.8050518,1.8085392,1.8184848,1.8174531
2017-09-27,1.8063703,1.80411,1.8086059,1.7960284,1.8114259,1.8165123,1.8167386
2017-09-28,1.8009483,1.8034589,1.804119,1.8106709,1.8187788,1.8180242,1.8208793
2017-09-29,1.8112277,1.8038214,1.8122884,1.8163486,1.8187017,1.8193223,1.8285067
2017-10-01,1.8119962,1.8204648,1.8137522,1.8209084,1.8199496,1.8270974,1.84745
2017-10-02,1.8098161,1.8199197,1.8173387,1.8237579,1.830259,1.8415616,1.8434663
2017-10-03,1.8169657,1.8169233,1.8192542,1.8239231,1.8344942,1.8435105,1.8461314
2017-10-04,1.816687,1.8187231,1.838479,1.8423611,1.8404886,1.8501735,1.8297285
2017-10-05,1.817586,1.8258152,1.8379427,1.8443439,1.847633,1.8439476,1.8426735
2017-10-06,1.8281176,1.8373766,1.8398676,1.8378756,1.8431556,1.844747,1.8466393
2017-10-08,1.840579,1.8413299,1.8449259,1.8406924,1.8486078,1.847034,1.8477478
2017-10-09,1.8444419,1.844196,1.8338838,1.8514888,1.8434305,1.8449605,1.8504775
2017-10-10,1.8283381,1.8454458,1.8390523,1.8528316,1.853674,1.8476996,1.8528769
2017-10-11,1.8437693,1.85074,1.8452983,1.84049,1.8519934,1.8515694,1.8503437
2017-10-12,1.8481998,1.8459461,1.8293788,1.8561797,1.8480179,1.851608,1.8533175
2017-10-13,1.8437507,1.85335,1.8505011,1.8565146,1.8527316,1.8509594,1.8498591
2017-10-15,1.8526696,1.8702402,1.8526715,1.8491778,1.848916,1.8480163,1.8523784
2017-10-16,1.8526382,1.8514689,1.8443638,1.8510278,1.8508823,1.8449781,1.8522539
2017-10-17,1.8565923,1.8491322,1.8431134,1.8530953,1.857384,1.8579406,1.8474284
2017-10-18,1.847445,1.8509465,1.8491441,1.8534882,1.8566184,1.8495084,1.8545723
2017-10-19,1.8540099,1.852942,1.8550497,1.8479768,1.8513397,1.8542026,1.8566328
2017-10-20,1.8527025,1.8548478,1.8526224,1.8538684,1.8525734,1.8511312,1.855275
2017-10-22,1.8546178,1.8564061,1.8576306,1.8563479,1.856603,1.8616488,1.8537474
2017-10-23,1.8487461,1.849474,1.8469148,1.8530636,1.8708978,1.8625035,1.8565781
2017-10-24,1.8492084,1.8519765,1.8532592,1.8532448,1.8562953,1.850718,1.8596675
2017-10-25,1.8571599,1.8545394,1.8544167,1.8527013,1.8556595,1.859957,1.8534622
2017-10-26,1.8509895,1.8577155,1.8534354,1.857486,1.8593054,1.8566668,1.8554894
2017-10-27,1.8494902,1.8580607,1.8552476,1.8563763,1.8570274,1.8570597,1.8575265
2017-10-29,1.8500043,1.856455,1.8568671,1.8560853,1.8512938,1.8572986,1.8547101
2017-10-30,1.8567213,1.8566023,1.8558449,1.8562837,1.8601651,1.8666203,1.8577242
2017-10-31,1.8565418,1.8551801,1.8565753,1.8616222,1.8586497,1.8638557,1.8603129
2017-11-01,1.8572644,1.8545859,1.867495,1.8689855,1.8594053,1.8628688,1.8566554
2017-11-02,1.8572747,1.8578215,1.8607928,1.8660746,1.8606445,1.8664637,1.8667483
2017-11-03,1.8561604,1.8560048,1.860197,1.8626683,1.8675321,1.8585913,1.8693537
2017-11-05,1.8564131,1.8607517,1.8593338,1.866487,1.8664663,1.8689002,1.8718024
2017-11-06,1.864901,1.8651998,1.8655398,1.870918,1.8670148,1.8740505,1.8856496
2017-11-07,1.8584186,1.8781339,1.8655515,1.8663352,1.8731961,1.8853734,1.8880863
2017-11-08,1.8654389,1.8663187,1.8648791,1.869255,1.8790717,1.8882092,1.8865893
2017-11-09,1.866068,1.8683752,1.8765175,1.8873541,1.8852314,1.8934548,1.8925729
