,NZDCAD,NZDCAD,NZDCAD,NZDCAD,NZDCAD,NZDCAD,NZDCAD
2014-09-28,0.9070965,0.90515924,0.90549445,0.9048556,0.903706,0.90310216,0.9021692
2014-09-29,0.90419203,0.90486693,0.90455246,0.90366614,0.90238005,0.9027737,0.90218216
2014-09-30,0.905287,0.9043302,0.90298253,0.9043787,0.90280586,0.90332943,0.9022953
2014-10-01,0.90325755,0.9035235,0.9032636,0.90420145,0.90124106,0.9016773,0.90129286
2014-10-02,0.90485984,0.9036211,0.9034975,0.9029639,0.9025358,0.9006545,0.8996935
2014-10-03,0.9028104,0.90401965,0.90247595,0.9004475,0.90119,0.90008837,0.89422506
2014-10-05,0.9028674,0.90288013,0.9019229,0.9010846,0.90006214,0.8928131,0.8944203
2014-10-06,0.90181106,0.90286374,0.9007745,0.90009034,0.8937503,0.89388555,0.8931072
2014-10-07,0.90134656,0.9020594,0.9001841,0.8949572,0.89228976,0.8938773,0.8927395
2014-10-08,0.8999872,0.900714,0.8943036,0.8946488,0.8932529,0.89279,0.892235
2014-10-09,0.90008336,0.89589995,0.8917399,0.89288867,0.89194745,0.8914107,0.89129025
2014-10-10,0.8957885,0.8941585,0.8929322,0.8925859,0.8927646,0.8921127,0.891716
2014-10-12,0.8938396,0.8933844,0.8905487,0.89048904,0.89170974,0.8911284,0.8913638
2014-10-13,0.89195794,0.8929702,0.89207405,0.89175916,0.8916507,0.89175147,0.8919231
2014-10-14,0.8927713,0.8929378,0.8908688,0.89176315,0.89146805,0.89175624,0.89157027
2014-10-15,0.8912113,0.8918,0.8924005,0.8917662,0.89133906,0.89092994,0.8912594
2014-10-16,0.89110965,0.89177984,0.8909892,0.8917692,0.8925479,0.8910892,0.89174557
2014-10-17,0.8912059,0.8918083,0.8905659,0.89177215,0.8921801,0.8912181,0.8904724
2014-10-19,0.89153355,0.89123625,0.89285904,0.89177513,0.8917749,0.8912848,0.8906254
2014-10-20,0.8917252,0.89224786,0.89166343,0.8917782,0.8906788,0.8905587,0.88619053
2014-10-21,0.8919386,0.8916143,0.8914588,0.89093804,0.89010215,0.88423467,0.8819102
2014-10-22,0.89142966,0.89173895,0.8908391,0.8896638,0.8840278,0.8838452,0.884348
2014-10-23,0.89085126,0.8910168,0.89056295,0.884787,0.88284135,0.8828333,0.88381857
2014-10-24,0.8909306,0.88929504,0.8851559,0.88248646,0.8826165,0.8827251,0.88292176
2014-10-26,0.8914386,0.88495064,0.884715,0.88313836,0.88234156,0.88410556,0.8836143
2014-10-27,0.8858504,0.8826919,0.8831894,0.8840122,0.88418174,0.87995076,0.8826604
2014-10-28,0.88270694,0.8829439,0.8821018,0.88247645,0.88329786,0.8823137,0.8791816
2014-10-29,0.8841189,0.88212657,0.8822662,0.88117176,0.8815808,0.87978625,0.88102126
2014-10-30,0.8829714,0.88222444,0.8833753,0.8807677,0.8795636,0.88060474,0.87908065
2014-10-31,0.88130456,0.8808816,0.8813563,0.8820446,0.8798851,0.88051826,0.87896585
2014-11-02,0.8816406,0.88096976,0.879493,0.88162285,0.8801015,0.8801348,0.8806748
2014-11-03,0.8820579,0.8818399,0.8801606,0.88049006,0.8788633,0.88245386,0.8806558
2014-11-04,0.8797166,0.87984943,0.8804911,0.88039833,0.87949294,0.87794864,0.87947977
2014-11-05,0.8807526,0.87976515,0.8797676,0.8810699,0.88051176,0.87825584,0.8795336
2014-11-06,0.8796134,0.88105005,0.879731,0.8785017,0.8760855,0.88049775,0.88020295
2014-11-07,0.88074416,0.8783073,0.88016427,0.8800424,0.8800445,0.8817085,0.8810369
2014-11-09,0.87947893,0.87955385,0.8805612,0.87903863,0.88148534,0.8817932,0.8825752
2014-11-10,0.8793715,0.8790007,0.8805319,0.8800701,0.8797574,0.8810757,0.8818922
2014-11-11,0.87999064,0.87956357,0.8812928,0.88069785,0.8821561,0.8820604,0.881796
2014-11-12,0.877133,0.88156456,0.8795607,0.88088083,0.8816592,0.8824284,0.88254166
2014-11-13,0.88035357,0.8801824,0.8815428,0.88103706,0.8822155,0.88215196,0.883709
2014-11-14,0.8807108,0.8809634,0.88197136,0.88305765,0.8831109,0.8821879,0.88356566
2014-11-16,0.8818255,0.88207877,0.88259506,0.88270265,0.8829693,0.8828612,0.88453156
2014-11-17,0.8793769,0.8821149,0.882344,0.88296723,0.8842584,0.8839695,0.8858254
2014-11-18,0.8834494,0.88258976,0.8816731,0.88399357,0.8846054,0.88482195,0.88496834
2014-11-19,0.88245875,0.88349164,0.8840068,0.8842983,0.88684607,0.88615185,0.8884055
2014-11-20,0.8832359,0.8829349,0.88417685,0.88592947,0.8863511,0.88871807,0.8861378
2014-11-21,0.8832668,0.8851643,0.8851497,0.8866023,0.88676727,0.8862239,0.8881619
2014-11-23,0.88428664,0.88640016,0.8860705,0.8857897,0.8855155,0.88484865,0.8833832
2014-11-24,0.88466835,0.8860376,0.8867073,0.8885906,0.8871154,0.8875077,0.889239
2014-11-25,0.88516045,0.885125,0.8884422,0.88648534,0.8858208,0.8862535,0.8861159
2014-11-26,0.88614273,0.8840847,0.8856157,0.8869237,0.8873304,0.8858442,0.8873427
2014-11-27,0.8848134,0.88767964,0.88641906,0.885798,0.886015,0.8877133,0.887328
2014-11-28,0.8874537,0.88391507,0.8865571,0.8880478,0.8865141,0.885089,0.8851959
2014-11-30,0.8862074,0.8868534,0.8861139,0.88846457,0.88740414,0.88440907,0.886485
2014-12-01,0.8858005,0.8867858,0.887697,0.8871626,0.88672125,0.8855573,0.884633
2014-12-02,0.88765967,0.88626575,0.88781893,0.88447374,0.88564026,0.8854609,0.88528156
2014-12-03,0.88504815,0.88718086,0.886078,0.8856389,0.886189,0.88583976,0.88661647
2014-12-04,0.88578653,0.884925,0.8851249,0.8858501,0.885632,0.88679576,0.88450134
2014-12-05,0.88570523,0.8859066,0.8857161,0.88608944,0.8862135,0.88459307,0.8847416
2014-12-07,0.88472056,0.8861882,0.88512903,0.88528097,0.8843082,0.88497645,0.8846263
2014-12-08,0.8856683,0.88546866,0.8842636,0.8840341,0.88459826,0.8855904,0.88626224
2014-12-09,0.8846772,0.88565093,0.88493055,0.8847766,0.8857008,0.8859487,0.8870587
2014-12-10,0.88498485,0.8852813,0.8848403,0.88574153,0.88567936,0.8868966,0.888361
2014-12-11,0.88419443,0.8841557,0.8862426,0.8863778,0.886273,0.88852143,0.8899606
2014-12-12,0.8846405,0.88603663,0.8866227,0.88640285,0.88858914,0.8887723,0.889204
2014-12-14,0.8850415,0.88633925,0.88670796,0.88811845,0.8881589,0.8892575,0.8905518
2014-12-15,0.8858334,0.8872784,0.8882169,0.88826627,0.8889809,0.8931003,0.8901705
2014-12-16,0.88712704,0.8881495,0.8889203,0.88961893,0.88939214,0.89096224,0.89213216
2014-12-17,0.88750124,0.88922703,0.8896065,0.8910192,0.8904528,0.89030874,0.89165485
2014-12-18,0.88933605,0.88895583,0.8904254,0.89086646,0.8897495,0.89267516,0.892967
2014-12-19,0.8899796,0.8900083,0.88917994,0.8911388,0.89024866,0.8932278,0.8934769
2014-12-21,0.8899851,0.8903994,0.8891801,0.8918856,0.8921708,0.89350295,0.89372987
2014-12-22,0.889637,0.8906656,0.8904833,0.89331686,0.89299345,0.8940803,0.8936217
2014-12-23,0.88986784,0.8903696,0.89313185,0.8936305,0.89387316,0.8937082,0.89467555
2014-12-24,0.8899107,0.8937264,0.89457595,0.8943843,0.8940535,0.8960109,0.89452845
2014-12-25,0.89287764,0.8927689,0.8932215,0.8935701,0.8929732,0.8944607,0.8944283
2014-12-26,0.89345515,0.8935661,0.89368135,0.89470553,0.8942986,0.89450383,0.894226
2014-12-28,0.8943697,0.8940944,0.8950176,0.89528275,0.8944792,0.89475745,0.8940989
2014-12-29,0.8939488,0.89485484,0.89444625,0.8941776,0.8948144,0.8979663,0.8970986
2014-12-30,0.8946558,0.89396375,0.89519507,0.8946332,0.8971658,0.8973006,0.8982291
2014-12-31,0.89465,0.8948016,0.89443344,0.8977838,0.8963528,0.8975729,0.8977884
2015-01-01,0.89407283,0.8965495,0.8976119,0.8975256,0.8986798,0.8973934,0.9002378
2015-01-02,0.8941109,0.8967192,0.8977126,0.89877594,0.8982845,0.8992136,0.8994448
2015-01-04,0.89666367,0.89582115,0.89751804,0.8985961,0.8980002,0.8983352,0.89789313
2015-01-05,0.89862597,0.89789313,0.8975841,0.8974543,0.8989582,0.8996617,0.8995048
2015-01-06,0.8970233,0.8982971,0.8983881,0.8987802,0.899674,0.89892036,0.8996385
2015-01-07,0.8976438,0.8990315,0.90030205,0.8996597,0.898705,0.899568,0.89931226
2015-01-08,0.8978376,0.8988293,0.8990188,0.89923924,0.8992018,0.8995839,0.90029967
2015-01-09,0.8981422,0.8997207,0.9001356,0.8993141,0.89920783,0.9008025,0.90034
2015-01-11,0.8992875,0.898998,0.89822,0.899707,0.89931667,0.90060633,0.90060127
2015-01-12,0.899153,0.89937794,0.8993505,0.8998126,0.9005106,0.9020917,0.9021935
2015-01-13,0.899785,0.90018696,0.90054023,0.9000855,0.9023421,0.902646,0.9010805
2015-01-14,0.8997253,0.9000895,0.9002475,0.9012656,0.90305835,0.9052293,0.90340686
2015-01-15,0.90059316,0.9005973,0.90148383,0.9017389,0.90369374,0.904249,0.9033287
2015-01-16,0.90118754,0.9008526,0.901811,0.9032999,0.90317976,0.9045422,0.90477276
2015-01-18,0.9013691,0.90144247,0.903054,0.90381896,0.9038265,0.90538216,0.9052683
2015-01-19,0.9020793,0.903078,0.9036693,0.9042343,0.90470135,0.904967,0.9057783
2015-01-20,0.9023982,0.90310484,0.90439683,0.90479213,0.9047563,0.905287,0.90649474
2015-01-21,0.90351415,0.90459955,0.9052563,0.9047387,0.9056263,0.9067364,0.909466
2015-01-22,0.90399355,0.9042497,0.905233,0.90616673,0.90661556,0.9093676,0.91494614
2015-01-23,0.9049312,0.9052364,0.9056282,0.90785664,0.90933245,0.915454,0.9188409
2015-01-25,0.90517336,0.9053283,0.90693885,0.908055,0.9131747,0.9177604,0.9179651
2015-01-26,0.9046552,0.9066522,0.90959156,0.91528636,0.91930765,0.9186982,0.92040354
2015-01-27,0.9071394,0.9086749,0.9145958,0.918318,0.91756386,0.9204577,0.92293084
2015-01-28,0.90973943,0.9148304,0.91861314,0.9194051,0.9201376,0.9206324,0.922201
2015-01-29,0.91562784,0.91843987,0.9178773,0.92027414,0.9231577,0.92293334,0.9231647
2015-01-30,0.9176266,0.9177546,0.9205462,0.9227383,0.92361766,0.9216403,0.92397135
2015-02-01,0.91771096,0.92014205,0.92279285,0.923762,0.9221278,0.9228851,0.92156446
2015-02-02,0.92146474,0.9230647,0.9216689,0.92164385,0.92419094,0.92357236,0.92229176
2015-02-03,0.923088,0.92302245,0.9205227,0.9244547,0.92282337,0.92298114,0.92473423
2015-02-04,0.92175204,0.9230767,0.9225609,0.92304003,0.9229457,0.92419326,0.9234991
2015-02-05,0.92176765,0.92411,0.92298514,0.9239637,0.9239198,0.92325187,0.9235707
2015-02-06,0.92262197,0.92241955,0.92356604,0.9227085,0.9233831,0.92387104,0.9233357
2015-02-08,0.9226286,0.9230201,0.9228068,0.9243262,0.9246331,0.9237128,0.92370975
2015-02-09,0.9237853,0.92293566,0.9241737,0.9252192,0.9237586,0.9255857,0.92453545
2015-02-10,0.9232822,0.92358875,0.9240221,0.9243052,0.9251215,0.92492473,0.925408
2015-02-11,0.9248026,0.92482585,0.9236394,0.9256819,0.92418504,0.9253626,0.92574173
2015-02-12,0.9249977,0.925362,0.9252135,0.9249554,0.9252985,0.9245852,0.92654514
2015-02-13,0.9235616,0.9244705,0.92593944,0.925417,0.92546064,0.92674273,0.92653865
2015-02-15,0.9252061,0.9250535,0.92401594,0.9247746,0.92525923,0.92646265,0.9268837
2015-02-16,0.9259771,0.9246191,0.92602754,0.9262864,0.92649245,0.92755747,0.92707485
2015-02-17,0.92605245,0.9261106,0.92566484,0.9266197,0.9269852,0.9274793,0.92816734
2015-02-18,0.9269442,0.9274681,0.9261356,0.926681,0.9275194,0.9277401,0.9283735
2015-02-19,0.9246488,0.92606515,0.926784,0.9270215,0.9276629,0.9263502,0.9284127
2015-02-20,0.9250487,0.9266207,0.92681444,0.92825514,0.92780054,0.92677695,0.92939544
2015-02-22,0.92736506,0.9272678,0.92732936,0.9274428,0.92740965,0.92945194,0.929527
2015-02-23,0.92700934,0.9269981,0.9278018,0.92797565,0.928973,0.9301521,0.928509
2015-02-24,0.9266374,0.9279177,0.92736775,0.92945135,0.9296622,0.92967397,0.9307043
2015-02-25,0.9273613,0.92761755,0.9293718,0.929638,0.9296311,0.9285986,0.9297503
2015-02-26,0.9279228,0.92864466,0.92919445,0.9297762,0.92951953,0.9281845,0.92946494
2015-02-27,0.9287794,0.93002945,0.92983174,0.92953354,0.93002236,0.9296703,0.9308267
2015-03-01,0.93001634,0.92931104,0.9304067,0.9301028,0.9298243,0.92971164,0.9308549
2015-03-02,0.92934525,0.9291417,0.93014973,0.9299572,0.9304626,0.9291867,0.9308787
2015-03-03,0.93001354,0.9296284,0.9291175,0.93156934,0.93254584,0.93143857,0.9311209
2015-03-04,0.93014187,0.9284858,0.93122065,0.931852,0.9317592,0.93169427,0.9305298
2015-03-05,0.9295271,0.9306259,0.93119675,0.93185586,0.93156433,0.9304687,0.931475
2015-03-06,0.93086934,0.9318317,0.9310758,0.9310347,0.9320328,0.93019706,0.930985
2015-03-08,0.9320766,0.931384,0.9309632,0.9311765,0.93122005,0.9315024,0.93205726
2015-03-09,0.9311983,0.93065035,0.93073624,0.93145907,0.9312666,0.9325409,0.93431973
2015-03-10,0.9314738,0.9306885,0.9305763,0.93092436,0.9307717,0.9327168,0.9334666
2015-03-11,0.9309406,0.9307059,0.9312871,0.9329888,0.93208694,0.93390316,0.93475217
2015-03-12,0.9310653,0.9316785,0.93213403,0.93302274,0.9340826,0.93502545,0.93516135
2015-03-13,0.9313124,0.93020016,0.9316729,0.9333096,0.93476236,0.9344513,0.93593615
2015-03-15,0.93076646,0.9303415,0.93323636,0.9343961,0.9380603,0.93629056,0.9379498
2015-03-16,0.9313115,0.93379664,0.9357941,0.93537354,0.934925,0.9363867,0.9373669
2015-03-17,0.9330919,0.935048,0.9334563,0.93654597,0.9375278,0.93679243,0.9373317
2015-03-18,0.93375194,0.9339023,0.93571275,0.93654037,0.9385825,0.93857795,0.93928444
2015-03-19,0.93376297,0.93693507,0.9379925,0.93784976,0.937124,0.9376278,0.9388891
2015-03-20,0.93408185,0.9373577,0.9377206,0.9379717,0.9383092,0.9390762,0.9384425
2015-03-22,0.93749446,0.9385788,0.9380067,0.93886423,0.93928295,0.938593,0.9398792
2015-03-23,0.93740696,0.93841976,0.937614,0.9392453,0.9390227,0.9394108,0.9404379
2015-03-24,0.9384166,0.93866104,0.9397968,0.9397022,0.9416399,0.9414665,0.9414328
2015-03-25,0.9371179,0.9383624,0.938432,0.9385961,0.9400418,0.9411182,0.94144595
2015-03-26,0.94039714,0.9383603,0.94018346,0.9398739,0.94008285,0.94014275,0.94194114
2015-03-27,0.9388597,0.9398904,0.9398442,0.9405344,0.9407596,0.941611,0.9414716
2015-03-29,0.9394733,0.93997765,0.9413924,0.9418506,0.94144386,0.94205827,0.94227684
2015-03-30,0.9405487,0.94149965,0.94221413,0.94211817,0.94236535,0.9425302,0.94279224
2015-03-31,0.93977904,0.94198084,0.94168913,0.94241184,0.9438074,0.9412528,0.94268787
2015-04-01,0.94155073,0.94199646,0.94197977,0.94118935,0.9426007,0.9436535,0.94162256
2015-04-02,0.94176716,0.9418098,0.94137585,0.94268245,0.94291073,0.9422643,0.9419508
2015-04-05,0.941449,0.9420661,0.9431839,0.943115,0.94224125,0.941956,0.94202375
2015-04-06,0.9416301,0.9423354,0.9431021,0.9422373,0.9429336,0.9428417,0.94537747
2015-04-07,0.94205564,0.9431202,0.9423541,0.94284505,0.9422863,0.94314843,0.94463617
2015-04-08,0.9436371,0.94271487,0.94228524,0.94203925,0.9428976,0.9429414,0.94279075
2015-04-09,0.9415823,0.9422072,0.9429967,0.94319785,0.9430917,0.9418064,0.942682
2015-04-10,0.94286066,0.9432185,0.9425355,0.9435137,0.9429753,0.94302416,0.9426098
2015-04-12,0.9438163,0.9434619,0.9430373,0.9423957,0.94236946,0.9422163,0.9429493
2015-04-13,0.94341576,0.9441209,0.9424106,0.9425823,0.94299483,0.942581,0.94176215
2015-04-14,0.9430459,0.9423723,0.94266725,0.943402,0.94189256,0.9405329,0.942509
2015-04-15,0.9437695,0.9428098,0.9420241,0.94159967,0.9419765,0.94116515,0.93969834
2015-04-16,0.9432441,0.9427265,0.94150364,0.94283617,0.9414369,0.94177,0.941244
2015-04-17,0.94314706,0.9425671,0.94204,0.94186,0.9408061,0.941957,0.94130665
2015-04-19,0.94164747,0.94128114,0.9405468,0.9413657,0.94295007,0.9411795,0.94073254
2015-04-20,0.93977046,0.9408176,0.9414027,0.9434884,0.9412007,0.9411769,0.9412624
2015-04-21,0.9422079,0.941311,0.9424327,0.94141173,0.9421676,0.941174,0.9412204
2015-04-22,0.94154876,0.9424112,0.9419144,0.9433738,0.94274646,0.9411709,0.94206303
2015-04-23,0.9430996,0.94218326,0.94070625,0.9425685,0.94067246,0.9411679,0.94241214
2015-04-24,0.9397953,0.9409062,0.9412291,0.9433061,0.9424712,0.9411646,0.94071466
2015-04-26,0.94405866,0.94216335,0.94186187,0.94334847,0.9414725,0.9410137,0.94161093
2015-04-27,0.9416246,0.94127566,0.9413938,0.9433099,0.94090235,0.9418413,0.9412599
2015-04-28,0.9404818,0.94018304,0.94132996,0.94142544,0.9418387,0.9418789,0.941079
2015-04-29,0.94367975,0.9426481,0.94100714,0.94148624,0.9408944,0.9406066,0.94062656
2015-04-30,0.94180566,0.94168305,0.9409116,0.9406788,0.94312704,0.94152665,0.93915236
2015-05-01,0.9413879,0.94187665,0.94166434,0.9410211,0.940457,0.9395125,0.9402652
2015-05-03,0.942074,0.9424141,0.9420033,0.94067574,0.9390196,0.93777424,0.93918407
2015-05-04,0.9418145,0.9399666,0.9404638,0.94071585,0.93874073,0.9408055,0.93800765
2015-05-05,0.94111294,0.9401499,0.9391604,0.9398082,0.93922,0.9406689,0.9376566
2015-05-06,0.9406162,0.9399945,0.94041324,0.938367,0.93856955,0.9383123,0.9378086
2015-05-07,0.9401509,0.93823075,0.9391149,0.9382154,0.93761563,0.93805474,0.93691534
2015-05-08,0.9386756,0.9389478,0.93912816,0.93740827,0.93746984,0.9370915,0.93483317
2015-05-10,0.9405911,0.9380113,0.93850917,0.9369052,0.9371669,0.93523455,0.9279153
2015-05-11,0.9366254,0.9377024,0.9374396,0.93590057,0.9347038,0.927889,0.9252845
2015-05-12,0.938381,0.9373209,0.93636674,0.9350749,0.92743295,0.92423296,0.9242275
2015-05-13,0.9371347,0.9372104,0.93437994,0.92750365,0.92496055,0.92416006,0.92364156
2015-05-14,0.93679774,0.9348059,0.92759985,0.92522854,0.92438143,0.9232086,0.9228361
2015-05-15,0.934324,0.92822814,0.92510074,0.92507964,0.9228522,0.9223096,0.9208033
2015-05-17,0.9274148,0.9259006,0.9238943,0.9232343,0.9231273,0.9208908,0.91796374
2015-05-18,0.925685,0.9237226,0.92386484,0.92254937,0.9211545,0.9173242,0.9172669
2015-05-19,0.924884,0.9223313,0.9216646,0.9209356,0.91752166,0.9168651,0.9153724
2015-05-20,0.9238272,0.9220419,0.9202249,0.9178537,0.9176309,0.9150962,0.9132552
2015-05-21,0.9219922,0.9210774,0.9177677,0.91719747,0.91581196,0.9139756,0.9093828
2015-05-22,0.9208717,0.9179759,0.9179625,0.9152579,0.9124916,0.9091504,0.9024503
2015-05-24,0.91766286,0.91789377,0.9137478,0.91334474,0.9091488,0.90393615,0.9033028
2015-05-25,0.9156789,0.9159523,0.91341347,0.9084655,0.90321004,0.9024211,0.9040802
2015-05-26,0.9151387,0.91310716,0.90765595,0.9026918,0.90503144,0.8997401,0.9010868
2015-05-27,0.91275024,0.90974337,0.9026861,0.90229756,0.90039146,0.9009434,0.89993304
2015-05-28,0.9099023,0.9080899,0.9020592,0.90201837,0.90188986,0.9012659,0.9008524
2015-05-29,0.90367347,0.90235347,0.9025059,0.9015994,0.89827,0.8993613,0.90111786
2015-05-31,0.90337414,0.8999738,0.90234345,0.8997963,0.90026766,0.8994897,0.8990317
2015-06-01,0.9013906,0.90184456,0.8999244,0.8996236,0.8993919,0.8976808,0.89865476
2015-06-02,0.90170455,0.89990216,0.8994616,0.8986391,0.8991194,0.89788264,0.89663166
2015-06-03,0.89989114,0.89949036,0.8993318,0.8986752,0.8975466,0.89724207,0.8970778
2015-06-04,0.8998602,0.89936996,0.8991672,0.89944303,0.89806944,0.8955053,0.8963855
2015-06-05,0.89864844,0.89767283,0.89880514,0.89753187,0.8970893,0.8972137,0.8966305
2015-06-07,0.8987345,0.8972592,0.89833814,0.89737624,0.89662135,0.89547414,0.8949819
2015-06-08,0.8983622,0.89821064,0.89876086,0.8977848,0.8959246,0.8977051,0.89376575
2015-06-09,0.8977956,0.89646935,0.8975396,0.89638054,0.894993,0.8969041,0.89541596
2015-06-10,0.89707386,0.89762205,0.89614445,0.8944765,0.89548135,0.89459765,0.8943524
2015-06-11,0.8967641,0.8960124,0.895367,0.89425063,0.89580953,0.8933993,0.89338183
2015-06-12,0.8960072,0.8961953,0.89417046,0.8960715,0.89418024,0.8931203,0.8911053
2015-06-14,0.8936133,0.89578956,0.8942715,0.89449215,0.8941606,0.8912126,0.88992333
2015-06-15,0.89564407,0.89542127,0.89497465,0.89248365,0.89217395,0.89071876,0.8898973
2015-06-16,0.8941661,0.8925065,0.892511,0.89131355,0.89049774,0.89037335,0.888588
2015-06-17,0.8936447,0.894799,0.8907412,0.8913354,0.8891668,0.8879585,0.88878566
2015-06-18,0.8925996,0.8921551,0.8901281,0.89159095,0.8889236,0.88904583,0.8875919
2015-06-19,0.8910209,0.8912509,0.8891908,0.8883366,0.88857174,0.8873728,0.88650835
2015-06-21,0.8897983,0.8906446,0.8885988,0.8892377,0.8865884,0.88567185,0.88579035
2015-06-22,0.8883192,0.8891132,0.8904531,0.8866768,0.8852007,0.88536495,0.8826474
2015-06-23,0.889825,0.8888643,0.88784164,0.8866261,0.88526875,0.88455755,0.8815203
2015-06-24,0.8878867,0.88727033,0.8866492,0.88430595,0.88348556,0.8823988,0.87987053
2015-06-25,0.88648236,0.8869041,0.88532925,0.8844762,0.8817133,0.88200235,0.8781919
2015-06-26,0.8859266,0.88451487,0.8831394,0.88136286,0.8819203,0.87792045,0.87662137
2015-06-28,0.8845457,0.8828854,0.8826738,0.8814229,0.8777477,0.87628835,0.86169213
2015-06-29,0.88349885,0.88229126,0.8787104,0.8779084,0.8767283,0.86199766,0.8614804
2015-06-30,0.8821528,0.88103634,0.87778217,0.87607014,0.86386055,0.8611148,0.86177856
2015-07-01,0.88156474,0.877754,0.8770462,0.8625714,0.86146873,0.8603439,0.859541
2015-07-02,0.87871796,0.875244,0.8627181,0.8615521,0.86100835,0.8605678,0.8597777
2015-07-03,0.87665886,0.86369944,0.861134,0.86143285,0.856553,0.8584573,0.85380745
2015-07-05,0.8642294,0.8622273,0.86076665,0.85993356,0.85758597,0.855204,0.8538919
2015-07-06,0.86240214,0.86095476,0.85978353,0.8595451,0.85293895,0.8533207,0.8544154
2015-07-07,0.8611373,0.86019963,0.8604303,0.85324043,0.853843,0.8552716,0.85272896
2015-07-08,0.8608829,0.8593196,0.8540121,0.85396117,0.8537207,0.8543131,0.8538889
2015-07-09,0.85945654,0.8536523,0.8538538,0.85287046,0.85237795,0.85211164,0.8526867
2015-07-10,0.85421884,0.8535434,0.85282475,0.8536543,0.85148644,0.8534151,0.8537693
2015-07-12,0.85313016,0.8542004,0.8534728,0.8515107,0.8537183,0.85295254,0.85242003
2015-07-13,0.85357046,0.85333145,0.85207427,0.8531296,0.8530789,0.85278654,0.85188675
2015-07-14,0.8535875,0.85338545,0.85207283,0.8523344,0.8500713,0.8518592,0.85139483
2015-07-15,0.8528368,0.8519416,0.85135144,0.8523121,0.8504513,0.85011727,0.85016155
2015-07-16,0.85302323,0.85237736,0.8520499,0.85211796,0.85152656,0.8503633,0.8498882
2015-07-17,0.85198843,0.85247254,0.8499595,0.8481611,0.8510135,0.85028094,0.8512008
2015-07-19,0.85326415,0.8497718,0.8499367,0.8505911,0.84986657,0.850837,0.85149074
2015-07-20,0.8511534,0.85007745,0.85118127,0.8511554,0.85041285,0.85067683,0.850095
2015-07-21,0.85016835,0.8506775,0.8514569,0.8510751,0.85163283,0.85151064,0.8497874
2015-07-22,0.85012907,0.8505714,0.850132,0.85094815,0.85105145,0.8504702,0.8512691
2015-07-23,0.85086757,0.8511599,0.84983927,0.85172707,0.8497553,0.85046744,0.8515948
2015-07-24,0.8507059,0.85107607,0.8512478,0.85053027,0.85037315,0.8512585,0.85002506
2015-07-26,0.85056716,0.85094416,0.85155827,0.8503374,0.8517481,0.8499379,0.849681
2015-07-27,0.85129434,0.85175246,0.85006386,0.8503181,0.85109276,0.8507789,0.8524876
2015-07-28,0.8500821,0.85051054,0.8497355,0.85187554,0.8496375,0.8496137,0.85322785
2015-07-29,0.8500374,0.8503105,0.85131913,0.8505215,0.85301846,0.8523074,0.8531637
2015-07-30,0.8509173,0.8502909,0.85166585,0.8523667,0.85099316,0.8531105,0.85316664
2015-07-31,0.85072464,0.8509239,0.852186,0.8525522,0.85063905,0.8529758,0.8541707
2015-08-02,0.85056055,0.8520006,0.8525553,0.8537479,0.8532183,0.8537434,0.85405445
2015-08-03,0.85150015,0.8527043,0.8509707,0.85393107,0.85324186,0.85365725,0.8536893
2015-08-04,0.85060185,0.85257524,0.8539071,0.8525178,0.8538501,0.8544609,0.854812
2015-08-05,0.8534201,0.8552218,0.85405135,0.8539765,0.8545504,0.8555198,0.85571307
2015-08-06,0.85415375,0.8534685,0.85370326,0.854211,0.85575145,0.8565646,0.85651124
2015-08-07,0.854598,0.85394377,0.85486627,0.855112,0.8556621,0.85766613,0.8543499
2015-08-09,0.85308653,0.85369146,0.8561034,0.8573879,0.85660386,0.85726315,0.8586123
2015-08-10,0.85423255,0.8560049,0.85617065,0.857848,0.85916036,0.8547327,0.8571679
2015-08-11,0.854405,0.8567366,0.8583273,0.8561028,0.86095804,0.8574702,0.8576186
2015-08-12,0.85582584,0.8561644,0.8550213,0.8577416,0.8577643,0.8578991,0.8573042
2015-08-13,0.8544346,0.8547237,0.8609239,0.8554343,0.8575771,0.85771304,0.8601978
2015-08-14,0.85737044,0.8583512,0.8564721,0.8577765,0.8564573,0.8562576,0.8576352
2015-08-16,0.8583632,0.8573473,0.85892767,0.8593375,0.85938716,0.85824156,0.8603864
2015-08-17,0.85746837,0.8556036,0.8605152,0.85932153,0.85788417,0.85747916,0.85817033
2015-08-18,0.85920507,0.85786825,0.8562956,0.8579939,0.8590124,0.8590912,0.859439
2015-08-19,0.8576054,0.8581509,0.8578852,0.8590761,0.8583419,0.8589806,0.8600465
2015-08-20,0.8576063,0.85792625,0.8574269,0.85878694,0.8593587,0.8591787,0.8599772
2015-08-21,0.85757226,0.8576822,0.8591095,0.8585294,0.859598,0.859669,0.860673
2015-08-23,0.8595618,0.85862315,0.85947675,0.8604123,0.860722,0.86039823,0.8596088
2015-08-24,0.85845405,0.8592939,0.8606864,0.8602633,0.86081576,0.86031723,0.8604497
2015-08-25,0.85930556,0.8597409,0.8605148,0.85978055,0.86078393,0.86015373,0.86066115
2015-08-26,0.8599629,0.85986745,0.8598966,0.8598087,0.86012524,0.86032856,0.85956156
2015-08-27,0.860304,0.8597503,0.8606332,0.8597313,0.8612832,0.8603067,0.8604238
2015-08-28,0.8602982,0.8594594,0.8595032,0.86022604,0.8603549,0.8604425,0.8602096
