,GBPCAD,GBPCAD,GBPCAD,GBPCAD,GBPCAD,GBPCAD,GBPCAD
2017-08-01,1.661972,1.656662,1.6584702,1.6580429,1.6681976,1.6594925,1.6576996
2017-08-02,1.660553,1.6649323,1.6610413,1.6464462,1.6623764,1.660202,1.6586914
2017-08-03,1.6610184,1.6586075,1.6574783,1.6572952,1.6550903,1.644371,1.6607437
2017-08-04,1.6587143,1.6567993,1.653923,1.6565247,1.6569595,1.6483994,1.6671829
2017-08-06,1.6570969,1.6547394,1.6540527,1.6500015,1.6598053,1.6585388,1.6635056
2017-08-07,1.6595917,1.6524353,1.6629028,1.6525955,1.6386719,1.6401596,1.619751
2017-08-08,1.6563797,1.6473694,1.655159,1.6377335,1.6490707,1.6565704,1.6523819
2017-08-09,1.6560974,1.6534271,1.6637955,1.6343613,1.6539536,1.6599808,1.6814499
2017-08-10,1.6540298,1.6433182,1.6619949,1.6781921,1.656929,1.6098938,1.6770706
2017-08-11,1.6616211,1.6564636,1.6460037,1.6348801,1.6595535,1.6976242,1.6491699
2017-08-13,1.6694946,1.6698074,1.6728287,1.6676407,1.6667709,1.6587524,1.6416855
2017-08-14,1.6375809,1.6765442,1.6404037,1.6347198,1.6484909,1.6271744,1.6503296
2017-08-15,1.6500778,1.6310425,1.6246567,1.6650162,1.659668,1.6431885,1.6427307
2017-08-16,1.6531143,1.643959,1.640625,1.6281357,1.637558,1.6498566,1.646286
2017-08-17,1.645401,1.63768,1.6317978,1.637825,1.6439514,1.6498947,1.6526489
2017-08-18,1.6386566,1.6491928,1.6589203,1.6419296,1.6568222,1.631897,1.6323318
2017-08-20,1.6579361,1.6468887,1.651001,1.6359863,1.6323547,1.6265259,1.6571655
2017-08-21,1.6577454,1.6384811,1.6406784,1.6313324,1.6487198,1.6553192,1.6253433
2017-08-22,1.6500397,1.6453629,1.6432648,1.6510925,1.648941,1.6403351,1.633049
2017-08-23,1.6339035,1.6528625,1.6286011,1.6411743,1.6315842,1.6380844,1.6358948
2017-08-24,1.6449356,1.6407318,1.6257858,1.6452103,1.6379318,1.6408234,1.6362762
2017-08-25,1.6436081,1.6356735,1.6353226,1.6357269,1.631546,1.6389999,1.6327744
2017-08-27,1.6320496,1.640892,1.6367416,1.642807,1.6412277,1.6350403,1.6340408
2017-08-28,1.6523209,1.64077,1.6365356,1.6369171,1.634285,1.6347961,1.6349716
2017-08-29,1.6407776,1.6350098,1.6362152,1.6362686,1.6307068,1.6334839,1.6296844
2017-08-30,1.6432571,1.6359253,1.6361237,1.635086,1.6290512,1.6336975,1.6347733
2017-08-31,1.6341248,1.6371613,1.6339188,1.630333,1.6397858,1.6320801,1.6331787
2017-09-01,1.6343842,1.6285934,1.634201,1.63871,1.6313171,1.6306152,1.6292877
2017-09-03,1.6379242,1.6360092,1.6284637,1.6306763,1.6298676,1.6315842,1.6293564
2017-09-04,1.633606,1.6379471,1.6283722,1.6347275,1.6298676,1.629715,1.6317139
2017-09-05,1.6411972,1.6337051,1.6345901,1.6278076,1.6291275,1.6223984,1.6230011
2017-09-06,1.6315308,1.6357727,1.63311,1.6301575,1.6267624,1.626648,1.6205597
2017-09-07,1.6323318,1.6309433,1.6293335,1.621727,1.6169891,1.6260529,1.6122131
2017-09-08,1.6330414,1.6285248,1.6260223,1.6255112,1.6199265,1.6166077,1.6125946
2017-09-10,1.6313171,1.626503,1.6242142,1.6232529,1.6184235,1.6188049,1.5934296
2017-09-11,1.630867,1.6244812,1.6285248,1.6219025,1.616066,1.6170273,1.6156693
2017-09-12,1.6258774,1.6176147,1.6215439,1.6435318,1.613411,1.6179886,1.6070633
2017-09-13,1.626648,1.6195831,1.6137466,1.6122208,1.6084442,1.619873,1.6140976
2017-09-14,1.618103,1.6238022,1.6359634,1.6121521,1.6191559,1.6392746,1.6282654
2017-09-15,1.6155167,1.6214142,1.6282349,1.6063843,1.5946808,1.6258698,1.6174545
2017-09-17,1.6184845,1.616127,1.6210709,1.6182632,1.6174469,1.6259155,1.6128235
2017-09-18,1.6212769,1.6091614,1.615799,1.6185837,1.6219177,1.6217194,1.6177521
2017-09-19,1.6190109,1.6339188,1.6197586,1.6180115,1.6126938,1.6177444,1.6338882
2017-09-20,1.6155167,1.6188507,1.6200562,1.6185837,1.6224442,1.645195,1.6385193
2017-09-21,1.5957794,1.614624,1.6360168,1.6182632,1.6193237,1.6242676,1.6112595
2017-09-22,1.6234055,1.6147842,1.6060867,1.6186523,1.6166687,1.6449051,1.6212006
2017-09-24,1.640068,1.6194916,1.6194153,1.6058807,1.6573639,1.6174011,1.6197891
2017-09-25,1.6110764,1.6179657,1.6159973,1.6110382,1.6314392,1.6326752,1.6173248
2017-09-26,1.6250153,1.6259155,1.6195297,1.621254,1.6246262,1.6156464,1.6186981
2017-09-27,1.6170883,1.6085129,1.6275635,1.6176376,1.6167603,1.6179352,1.6185455
2017-09-28,1.6188278,1.6132889,1.6265869,1.6249695,1.6196213,1.6184464,1.6148682
2017-09-29,1.6135483,1.6169357,1.6191406,1.6127548,1.619194,1.625145,1.6215134
2017-10-01,1.6175766,1.6235428,1.5987625,1.6203537,1.6237106,1.6213837,1.6277847
2017-10-02,1.6207352,1.6202164,1.6230011,1.6132736,1.625206,1.6311569,1.6382217
2017-10-03,1.6195679,1.6194305,1.6247101,1.6230469,1.6246262,1.6468277,1.6357346
2017-10-04,1.6191177,1.6225204,1.6221848,1.6301117,1.6333618,1.6404266,1.6397018
2017-10-05,1.6225357,1.6195755,1.6263809,1.6309891,1.6491165,1.656105,1.6527557
2017-10-06,1.6232834,1.6400223,1.6335678,1.6445236,1.6393051,1.6511307,1.6334305
2017-10-08,1.6297913,1.6422119,1.6372452,1.641037,1.6413269,1.649765,1.6436996
2017-10-09,1.6421127,1.6402512,1.6482315,1.6394806,1.6287537,1.6451111,1.6760559
2017-10-10,1.635109,1.6574249,1.6493835,1.6377563,1.6531677,1.615921,1.6433029
2017-10-11,1.6499252,1.6476822,1.6477661,1.6476364,1.6426468,1.651535,1.6618576
2017-10-12,1.6448898,1.6516724,1.6462555,1.6442108,1.626564,1.6713943,1.6667252
2017-10-13,1.634819,1.5933533,1.6423645,1.6513672,1.6511993,1.66156,1.6685562
2017-10-15,1.6556015,1.6548843,1.6574402,1.6600342,1.6534805,1.6527481,1.6477432
2017-10-16,1.6465988,1.6514511,1.6399078,1.6467667,1.6533508,1.654335,1.6444931
2017-10-17,1.6445312,1.6448288,1.6563644,1.659935,1.6533508,1.6246872,1.656807
2017-10-18,1.6557617,1.6588593,1.6696396,1.653656,1.6531601,1.6106491,1.679306
2017-10-19,1.6601868,1.6602097,1.6749649,1.6330109,1.6341095,1.6569977,1.6546173
2017-10-20,1.6399765,1.6635437,1.652565,1.6612167,1.6638641,1.65448,1.6576996
2017-10-22,1.6479416,1.6615295,1.677742,1.6564407,1.648407,1.6557617,1.6566849
2017-10-23,1.6999893,1.6635361,1.6415482,1.655983,1.6487122,1.6577148,1.6631393
2017-10-24,1.6551437,1.6596832,1.6635132,1.6555939,1.659996,1.6592636,1.684494
2017-10-25,1.6524277,1.6513596,1.6593552,1.6557388,1.6518555,1.6589203,1.6767654
2017-10-26,1.6613083,1.6662445,1.6589127,1.6590881,1.672409,1.6558228,1.6713867
2017-10-27,1.6560516,1.6293106,1.6608505,1.6480103,1.6527252,1.664299,1.6660156
2017-10-29,1.6518326,1.6262131,1.6638794,1.6629639,1.6477585,1.6727982,1.6658401
2017-10-30,1.658638,1.6344604,1.6732941,1.6621323,1.6759338,1.6750259,1.6620941
2017-10-31,1.6622925,1.6574173,1.6686707,1.6707153,1.6695938,1.6645813,1.6572113
2017-11-01,1.6714325,1.667572,1.6545868,1.6725693,1.6681595,1.6642303,1.6617508
2017-11-02,1.666153,1.6579666,1.6572418,1.6761703,1.6591034,1.6579056,1.673111
2017-11-03,1.6562271,1.6537704,1.6579208,1.661293,1.6687546,1.6634979,1.664566
2017-11-05,1.6682434,1.6647797,1.6605606,1.6580276,1.6681824,1.6613922,1.6620789
2017-11-06,1.6608887,1.6671829,1.6699524,1.6588821,1.661705,1.6686783,1.6624146
2017-11-07,1.657402,1.6633148,1.6640625,1.6561203,1.662117,1.6530151,1.6640244
2017-11-08,1.6754532,1.6639786,1.6658936,1.662674,1.6678467,1.6726379,1.6658325
2017-11-09,1.6661835,1.6732025,1.6721497,1.6637039,1.6698761,1.6717072,1.6586151
