,EURNZD,EURNZD,EURNZD,EURNZD,EURNZD,EURNZD,EURNZD
2012-11-26,1.5684975,1.5688958,1.5702344,1.5680273,1.5721456,1.5720645,1.5662031
2012-11-27,1.5715791,1.5678623,1.5789177,1.5732853,1.5674977,1.5707155,1.5773032
2012-11-28,1.576609,1.5726514,1.5712619,1.5650387,1.5698035,1.5749452,1.5822638
2012-11-29,1.5756192,1.5758729,1.5788119,1.5669183,1.5710988,1.558831,1.5840807
2012-11-30,1.5728804,1.565585,1.573296,1.5582284,1.5728085,1.5679427,1.5713567
2012-12-02,1.5664978,1.5718163,1.5580829,1.5848778,1.5778894,1.5640537,1.5779995
2012-12-03,1.582073,1.5787487,1.5749413,1.569566,1.5746415,1.5708797,1.5709207
2012-12-04,1.5725902,1.5815203,1.5646062,1.5679832,1.5738081,1.567375,1.574511
2012-12-05,1.5807889,1.5776026,1.5690334,1.5721344,1.5760198,1.573137,1.5692284
2012-12-06,1.5642937,1.5717973,1.571285,1.5699604,1.5741043,1.565847,1.567548
2012-12-07,1.5757886,1.5734127,1.5752686,1.5734941,1.5698268,1.5681655,1.5691586
2012-12-09,1.5722718,1.5704579,1.5673169,1.5739758,1.5663493,1.5681511,1.5672057
2012-12-10,1.5626558,1.5699989,1.5695777,1.5667012,1.567194,1.5654309,1.5632565
2012-12-11,1.5697896,1.5702834,1.5671996,1.5710876,1.566801,1.5657125,1.564667
2012-12-12,1.5710663,1.566399,1.564371,1.5656928,1.5621499,1.5665494,1.5644152
2012-12-13,1.5649235,1.5685412,1.5621711,1.5662986,1.5643961,1.5628504,1.5665206
2012-12-14,1.5674403,1.5663905,1.5649707,1.562762,1.5632273,1.5651264,1.5690829
2012-12-16,1.5644166,1.5651362,1.5654062,1.566236,1.5636526,1.5665834,1.5702723
2012-12-17,1.5653622,1.5639454,1.5641892,1.5665715,1.5694792,1.5699315,1.5673536
2012-12-18,1.5643079,1.5622222,1.563436,1.5657063,1.5697871,1.5723206,1.5725881
2012-12-19,1.5605122,1.5678117,1.5676204,1.5691733,1.5683187,1.5723213,1.5750345
2012-12-20,1.5614702,1.5619498,1.568199,1.5668244,1.5621476,1.5739655,1.5708544
2012-12-21,1.5628608,1.5644263,1.5695245,1.5670989,1.5643522,1.5679309,1.5719852
2012-12-23,1.5675143,1.5705909,1.5672073,1.570284,1.576412,1.5756018,1.5807351
2012-12-24,1.5688188,1.5699611,1.567382,1.5766332,1.574853,1.5728803,1.5770428
2012-12-26,1.5772773,1.5713396,1.5730907,1.5759811,1.5697542,1.5760177,1.5783056
2012-12-27,1.5706505,1.5712299,1.5770384,1.5687355,1.570819,1.5741986,1.5785142
2012-12-28,1.5730643,1.5718094,1.5756683,1.5779064,1.5751226,1.5758728,1.5777358
2012-12-30,1.5719571,1.5750679,1.5699309,1.5813167,1.5780569,1.5774004,1.5810318
2012-12-31,1.5747699,1.570585,1.5769717,1.5740309,1.5776417,1.5704764,1.5786413
2013-01-02,1.570369,1.5755081,1.5767554,1.576732,1.5750115,1.5753328,1.5724974
2013-01-03,1.5776876,1.57922,1.573683,1.577542,1.581297,1.5713394,1.5760416
2013-01-04,1.5771607,1.5737485,1.5777192,1.5801673,1.5753765,1.5800443,1.5755818
2013-01-06,1.5773593,1.5764384,1.5795518,1.5792762,1.5769719,1.5750058,1.5778018
2013-01-07,1.5761731,1.574925,1.5861919,1.5816013,1.5734797,1.5757406,1.578705
2013-01-08,1.5699027,1.5745368,1.5757934,1.578158,1.5750022,1.5723825,1.5712742
2013-01-09,1.5775139,1.5748436,1.5852757,1.5758605,1.573044,1.5783634,1.5821588
2013-01-10,1.5805168,1.5667949,1.5827068,1.575544,1.5765121,1.5829104,1.5792105
2013-01-11,1.57777,1.5762594,1.5773321,1.57834,1.5756233,1.5840414,1.577685
2013-01-13,1.575088,1.5762649,1.5788931,1.5857753,1.5861721,1.5856012,1.5804498
2013-01-14,1.5734012,1.579184,1.5833102,1.5802977,1.5784962,1.5860527,1.5814838
2013-01-15,1.5794085,1.5795271,1.5797067,1.5836682,1.5797942,1.5795484,1.5832134
2013-01-16,1.5791024,1.5813202,1.5825155,1.5729544,1.5744786,1.5750793,1.5849547
2013-01-17,1.5808288,1.5715104,1.5772456,1.5742782,1.5805273,1.5800856,1.5802734
2013-01-18,1.5835596,1.576491,1.5810273,1.5799146,1.5784177,1.5860801,1.5895845
2013-01-20,1.5772285,1.5729169,1.5803858,1.5808399,1.5939972,1.5812749,1.5799794
2013-01-21,1.574352,1.5809609,1.5828471,1.5847042,1.575477,1.5789704,1.5876539
2013-01-22,1.5823591,1.5851499,1.5813255,1.5836893,1.5865798,1.5822961,1.587147
2013-01-23,1.5747151,1.5831468,1.588161,1.5896361,1.5874894,1.5838832,1.5878539
2013-01-24,1.582986,1.5848825,1.5829033,1.5867786,1.5913886,1.5848601,1.5941315
2013-01-25,1.5880084,1.5731242,1.5841203,1.5838902,1.5884087,1.5873623,1.5873213
2013-01-27,1.5752434,1.5897423,1.5818503,1.5881275,1.5887573,1.5915977,1.5891029
2013-01-28,1.5819745,1.5822201,1.587592,1.5883758,1.5872295,1.5920115,1.595159
2013-01-29,1.5851914,1.5874652,1.5952265,1.5955861,1.5927784,1.5915906,1.5946825
2013-01-30,1.589333,1.5873653,1.5877982,1.5965519,1.5941015,1.5929623,1.5957369
2013-01-31,1.5886425,1.5919691,1.5931418,1.5950737,1.5923249,1.5931017,1.5955229
2013-02-01,1.5909758,1.5925288,1.5978932,1.5945277,1.5923059,1.5957663,1.5970187
2013-02-03,1.5918298,1.5864985,1.5922565,1.5943499,1.593783,1.5994239,1.596962
2013-02-04,1.5907983,1.5948462,1.6003456,1.5953028,1.5922595,1.5947776,1.5966948
2013-02-05,1.5921164,1.5962983,1.5943208,1.5943872,1.5960276,1.5936025,1.5941495
2013-02-06,1.5934231,1.5893278,1.5962391,1.5932521,1.5907162,1.5963079,1.5967138
2013-02-07,1.5960327,1.5941553,1.5958472,1.5934693,1.5853763,1.5956132,1.5934708
2013-02-08,1.5921799,1.5926311,1.5950541,1.6016083,1.5945185,1.5943475,1.5982027
2013-02-10,1.6005723,1.5940425,1.5937545,1.6004746,1.5963926,1.593756,1.6016343
2013-02-11,1.5956548,1.5949278,1.5906644,1.59091,1.5933125,1.605614,1.5927639
2013-02-12,1.5991799,1.6028748,1.5975035,1.598209,1.5947129,1.5961578,1.6030277
2013-02-13,1.5937805,1.5963936,1.5939393,1.5987654,1.5968972,1.5891783,1.5981568
2013-02-14,1.5939201,1.6022016,1.5945538,1.5972571,1.5925267,1.5968149,1.5827533
2013-02-15,1.5939243,1.5938462,1.5952693,1.5984595,1.5988947,1.5941772,1.5984181
2013-02-17,1.5949674,1.5961276,1.5978013,1.5948964,1.6025541,1.600391,1.6014972
2013-02-18,1.5892835,1.6012912,1.5911086,1.5971446,1.5953712,1.5912501,1.5962065
2013-02-19,1.5951995,1.5961418,1.593796,1.6003964,1.6008316,1.5944331,1.5956986
2013-02-20,1.597761,1.5986531,1.5985601,1.593592,1.599011,1.5951529,1.5909048
2013-02-21,1.5937355,1.5938069,1.5938418,1.5947243,1.5916077,1.5954419,1.5928835
2013-02-22,1.6003861,1.5939201,1.5983553,1.5972173,1.6000013,1.593034,1.5952892
2013-02-24,1.595809,1.5904362,1.5978384,1.5955997,1.592856,1.5939547,1.5903844
2013-02-25,1.5961384,1.591726,1.595526,1.5944768,1.5945832,1.5901388,1.5967661
2013-02-26,1.5929183,1.5900457,1.5927055,1.5929958,1.5958467,1.5888859,1.5884291
2013-02-27,1.590949,1.5896069,1.5963737,1.5899312,1.5940455,1.5901818,1.592209
2013-02-28,1.6011765,1.5964375,1.5932705,1.5960786,1.5920095,1.5937117,1.5907024
2013-03-01,1.5929992,1.5947586,1.5958982,1.5889759,1.5922073,1.5929632,1.5914491
2013-03-03,1.5944222,1.5920238,1.5920875,1.592393,1.5918168,1.5894698,1.5881355
2013-03-04,1.5925453,1.5969416,1.5947245,1.5897554,1.5887375,1.5894156,1.5887858
2013-03-05,1.5884658,1.5924355,1.5919595,1.5944825,1.5913243,1.6102722,1.5909324
2013-03-06,1.5934448,1.5901848,1.5892007,1.5900958,1.5876048,1.610151,1.5766226
2013-03-07,1.5904433,1.5908706,1.5920986,1.6020772,1.5788615,1.5879048,1.5787058
2013-03-08,1.5893544,1.5929999,1.5866551,1.5922481,1.5874492,1.5872836,1.5973132
2013-03-10,1.5879564,1.586243,1.5793785,1.572867,1.57622,1.5765187,1.5760453
2013-03-11,1.5974672,1.6027341,1.5701777,1.5795686,1.576227,1.5835116,1.5906183
2013-03-12,1.5868816,1.5945148,1.5843283,1.5895104,1.5881454,1.5886531,1.5709102
2013-03-13,1.5957935,1.5782756,1.5700551,1.5811238,1.5788648,1.5778271,1.5807925
2013-03-14,1.5882949,1.5936785,1.5815926,1.5858375,1.5844351,1.5874314,1.5826573
2013-03-15,1.5886737,1.5812092,1.5822425,1.5833809,1.5766716,1.5873326,1.5776532
2013-03-17,1.587642,1.5884625,1.5800775,1.5744505,1.5829511,1.5787644,1.5808018
2013-03-18,1.5821831,1.5753504,1.5781544,1.5837638,1.5809097,1.579709,1.5809517
2013-03-19,1.5784721,1.591397,1.5811763,1.5815905,1.5817584,1.5759933,1.5790513
2013-03-20,1.5822306,1.5742413,1.573228,1.5786911,1.5782291,1.5801628,1.5811251
2013-03-21,1.5808169,1.5753429,1.5801107,1.5788643,1.5764264,1.5808594,1.5802338
2013-03-22,1.5736077,1.5773075,1.5838017,1.5730538,1.5787742,1.5751584,1.5814583
2013-03-24,1.5778235,1.5731782,1.5804424,1.5759184,1.5809304,1.5783207,1.5776252
2013-03-25,1.5792924,1.5808765,1.5819763,1.5795685,1.5802829,1.5737548,1.5776945
2013-03-26,1.579777,1.5814971,1.5718219,1.5713246,1.5767524,1.5782937,1.5751019
2013-03-27,1.581209,1.5751204,1.5791631,1.5756243,1.5778239,1.5644324,1.5767422
2013-03-28,1.5849972,1.5733657,1.5736928,1.5703489,1.5751667,1.5756016,1.5729764
2013-03-31,1.5786724,1.5766816,1.5767412,1.5751671,1.5763601,1.5740933,1.5732858
2013-04-01,1.5783604,1.5733976,1.57359,1.5707556,1.57662,1.5726746,1.5715787
2013-04-02,1.5733852,1.5792459,1.57605,1.5734329,1.5742222,1.5708215,1.5704991
2013-04-03,1.577549,1.5744364,1.5731666,1.5720383,1.5699246,1.570453,1.5673971
2013-04-04,1.5757513,1.5744597,1.5716453,1.5692554,1.5685061,1.5680561,1.5672656
2013-04-05,1.5762022,1.5721112,1.571017,1.5693502,1.5695492,1.5673103,1.56679
2013-04-07,1.5723555,1.5705553,1.5695435,1.5691955,1.5690413,1.5665772,1.5651013
2013-04-08,1.5699949,1.5696552,1.5688748,1.5697656,1.5685109,1.5665135,1.5564876
2013-04-09,1.569744,1.5679126,1.5678612,1.5676588,1.5645291,1.5565492,1.5575633
2013-04-10,1.5685467,1.5663297,1.5668173,1.5659134,1.555157,1.5579883,1.5548807
2013-04-11,1.5683573,1.567253,1.5659006,1.5601771,1.553734,1.5545607,1.5488286
2013-04-12,1.5675967,1.5648339,1.5559679,1.5548509,1.557732,1.5484045,1.5504272
2013-04-14,1.5650121,1.5579827,1.5559771,1.5542792,1.5487608,1.546503,1.5468172
2013-04-15,1.5565585,1.5574595,1.5483543,1.5470667,1.5448477,1.5482534,1.5466478
2013-04-16,1.5515698,1.5500133,1.5491692,1.549433,1.5455023,1.5472153,1.5387924
2013-04-17,1.5475414,1.5497427,1.5431587,1.5506908,1.5446818,1.5460663,1.5393072
2013-04-18,1.549192,1.5455389,1.549262,1.5488818,1.547483,1.5486467,1.5549468
2013-04-19,1.5478313,1.547628,1.5468094,1.5446514,1.5434184,1.5485319,1.5461193
2013-04-21,1.5455503,1.5482692,1.5461628,1.5452976,1.5453326,1.5409002,1.5433757
2013-04-22,1.5501075,1.5507617,1.5490074,1.5439401,1.5519803,1.5461227,1.5415523
2013-04-23,1.5480068,1.544821,1.5459541,1.5424714,1.5376256,1.5450267,1.5418968
2013-04-24,1.5425878,1.543807,1.5420984,1.5390677,1.5429451,1.5425375,1.5372597
2013-04-25,1.5419319,1.5504129,1.5438933,1.5418847,1.5422468,1.5368919,1.5364606
2013-04-26,1.5450392,1.5453556,1.5412178,1.5425926,1.5404127,1.5366799,1.538326
2013-04-28,1.5378684,1.5432227,1.5420182,1.5353832,1.5397131,1.5416582,1.5426702
2013-04-29,1.5401697,1.5409223,1.53982,1.5394821,1.5436195,1.5372856,1.5355954
2013-04-30,1.5393281,1.5402987,1.538855,1.5339624,1.5386015,1.5385349,1.5390035
2013-05-01,1.5415916,1.543782,1.5378698,1.5368288,1.5333897,1.5333964,1.5365555
2013-05-02,1.5363423,1.5349969,1.5371624,1.538981,1.5333326,1.5406677,1.5351022
2013-05-03,1.5397369,1.5337873,1.5415872,1.5329422,1.5338088,1.537325,1.5376258
2013-05-05,1.5372787,1.5366783,1.5388448,1.5396594,1.5315955,1.524954,1.5338879
2013-05-06,1.5358248,1.5349993,1.5354738,1.53627,1.540736,1.5383937,1.5486288
2013-05-07,1.540245,1.538364,1.5351596,1.5344585,1.540208,1.5388069,1.5369737
2013-05-08,1.5451028,1.5368111,1.5376589,1.5350205,1.5370387,1.5380394,1.5393307
2013-05-09,1.5423862,1.5421569,1.5363631,1.5339732,1.5428761,1.5364373,1.5414603
2013-05-10,1.535258,1.5384142,1.5364146,1.5365765,1.542443,1.5421951,1.53845
2013-05-12,1.5387741,1.5405074,1.5380108,1.5378045,1.5426837,1.5429196,1.5436708
2013-05-13,1.5400221,1.5358964,1.5404625,1.5417348,1.5398688,1.5445052,1.5424495
2013-05-14,1.549778,1.5416733,1.5421671,1.5431585,1.5432512,1.5449071,1.5486672
2013-05-15,1.5426301,1.5426537,1.5428833,1.5441868,1.545266,1.5508808,1.5437417
2013-05-16,1.542175,1.5401994,1.5444125,1.5451548,1.5438523,1.5513966,1.5380559
2013-05-17,1.5443468,1.5453683,1.5398555,1.5332562,1.5529877,1.5505307,1.5509946
2013-05-19,1.5433313,1.5444496,1.5420876,1.5439022,1.5326548,1.5512482,1.5461075
2013-05-20,1.5413648,1.5494467,1.5474032,1.5446798,1.5500671,1.5558829,1.5487119
2013-05-21,1.5514326,1.5594075,1.5437837,1.5518698,1.5419885,1.5459087,1.5535041
2013-05-22,1.5453249,1.5452806,1.550766,1.5447612,1.543486,1.547988,1.5526825
2013-05-23,1.542486,1.5451815,1.5635645,1.5423713,1.5476999,1.5532247,1.5630579
2013-05-24,1.5437171,1.5541749,1.5467306,1.553957,1.5594577,1.5508703,1.5535768
2013-05-26,1.5527847,1.5490252,1.5453802,1.554685,1.550976,1.5526865,1.5573748
2013-05-27,1.5472988,1.5463061,1.5481055,1.5521353,1.555464,1.5630103,1.5607347
2013-05-28,1.5579734,1.5540094,1.551579,1.5544839,1.5615071,1.5651028,1.5677724
2013-05-29,1.5510001,1.5519644,1.5529013,1.5626533,1.5618656,1.5630767,1.5682002
2013-05-30,1.5488745,1.5536988,1.5611422,1.5626779,1.5671496,1.5691427,1.5711043
2013-05-31,1.5556377,1.5609326,1.5638008,1.5651673,1.5682005,1.5687249,1.5763531
2013-06-02,1.5606852,1.5647838,1.5662338,1.5636125,1.569361,1.5753844,1.5767206
2013-06-03,1.56049,1.563601,1.5681047,1.5682642,1.5745592,1.5751297,1.5774412
2013-06-04,1.5647752,1.5672355,1.5680094,1.5753131,1.5724335,1.5768574,1.5819094
2013-06-05,1.5702622,1.5741041,1.572983,1.5788294,1.5792533,1.5787842,1.590445
