,AUDNZD,AUDNZD,AUDNZD,AUDNZD,AUDNZD,AUDNZD,AUDNZD
2017-09-03,1.0786078,1.0785557,1.0787524,1.0792899,1.082745,1.0813686,1.0833902
2017-09-04,1.0789727,1.0786113,1.0800076,1.0820984,1.082513,1.0829822,1.0824833
2017-09-05,1.0792689,1.0798008,1.082249,1.0818387,1.0841682,1.0825043,1.0851474
2017-09-06,1.0800755,1.0809267,1.0829036,1.0835899,1.0835558,1.0870159,1.0851871
2017-09-07,1.0824504,1.0837513,1.0840778,1.0839565,1.0822233,1.0861824,1.0857483
2017-09-08,1.0825888,1.0830932,1.0823911,1.0844597,1.0838429,1.0852263,1.0937341
2017-09-10,1.083392,1.0843265,1.084081,1.0846859,1.0858598,1.0936905,1.0950313
2017-09-11,1.0825417,1.0834129,1.0841554,1.0871352,1.0926715,1.095165,1.0941095
2017-09-12,1.0847163,1.0858403,1.0852456,1.092953,1.0940366,1.0951655,1.09516
2017-09-13,1.0837151,1.0858893,1.0935585,1.095177,1.0957441,1.0957698,1.0960293
2017-09-14,1.0863935,1.0941027,1.0943596,1.0959784,1.0968882,1.0969785,1.0974042
2017-09-15,1.0937582,1.0949279,1.0944966,1.0966918,1.0980605,1.0964597,1.09447
2017-09-17,1.0954379,1.0955112,1.0962281,1.0982747,1.0959095,1.0974596,1.0959648
2017-09-18,1.0950544,1.0950055,1.0954411,1.0984586,1.0964016,1.0973701,1.096301
2017-09-19,1.0956157,1.0961105,1.0968245,1.0952835,1.095677,1.0960913,1.0960641
2017-09-20,1.098922,1.0961617,1.0959091,1.0957007,1.0966936,1.0962766,1.0958208
2017-09-21,1.0968281,1.0968451,1.0961028,1.0965025,1.096016,1.096501,1.0950891
2017-09-22,1.0957495,1.0959027,1.0958693,1.0962638,1.0958549,1.096638,1.0943009
2017-09-24,1.0970393,1.0967155,1.0965856,1.0955178,1.0963486,1.0959328,1.0975034
2017-09-25,1.0961176,1.0963258,1.0962694,1.0974121,1.0961803,1.0955585,1.0956413
2017-09-26,1.0957869,1.0954925,1.0972345,1.0963179,1.098215,1.0963024,1.0956897
2017-09-27,1.095913,1.0961167,1.0966928,1.0960869,1.0971026,1.0963618,1.0963509
2017-09-28,1.0966226,1.0958768,1.096554,1.095887,1.0966376,1.0965153,1.0962968
2017-09-29,1.0964478,1.095917,1.0958778,1.0956608,1.0962334,1.0966446,1.095456
2017-10-01,1.0964094,1.0963516,1.0966372,1.0965028,1.0957448,1.0960006,1.0970658
2017-10-02,1.0964719,1.0961798,1.0959665,1.0962514,1.0975183,1.0964435,1.0955356
2017-10-03,1.0966333,1.0961077,1.096869,1.0967245,1.0966777,1.0961038,1.0962107
2017-10-04,1.0966665,1.0964186,1.0972068,1.0974993,1.0966024,1.0960608,1.0968164
2017-10-05,1.0957634,1.0975014,1.0955406,1.0958924,1.0969125,1.0964997,1.0971854
2017-10-06,1.096609,1.0964664,1.0971338,1.0966427,1.0969294,1.0976377,1.0972904
2017-10-08,1.0978451,1.09771,1.0963498,1.0966603,1.0971706,1.0969115,1.0967526
2017-10-09,1.096609,1.0959119,1.0961138,1.0970999,1.0971345,1.0975158,1.0966074
2017-10-10,1.096158,1.0957936,1.0967119,1.0979216,1.0972729,1.0971894,1.0969241
2017-10-11,1.0957499,1.0971925,1.0983286,1.0981141,1.0962179,1.0971874,1.0966526
2017-10-12,1.096761,1.0974567,1.097175,1.09751,1.0974622,1.0969421,1.096588
2017-10-13,1.0974774,1.0968508,1.0975363,1.0968397,1.0970458,1.0965049,1.0959661
2017-10-15,1.0973321,1.0975629,1.0974189,1.0962013,1.0965753,1.0964379,1.0957855
2017-10-16,1.0971245,1.0971044,1.0970786,1.0964615,1.0962404,1.0969012,1.0962468
2017-10-17,1.0969299,1.0964876,1.0960276,1.0964634,1.0965452,1.0965596,1.0968385
2017-10-18,1.0971417,1.096461,1.0958424,1.0964333,1.0965872,1.096343,1.0962824
2017-10-19,1.096684,1.0964584,1.096318,1.096464,1.0966903,1.0960124,1.0969617
2017-10-20,1.0966866,1.0964556,1.0967984,1.0964322,1.0968839,1.0965606,1.096113
2017-10-22,1.096689,1.0964528,1.0957896,1.0964657,1.0959854,1.0964661,1.0959208
2017-10-23,1.0966916,1.0964502,1.0962005,1.0964327,1.0960188,1.0964142,1.0964956
2017-10-24,1.0966941,1.0964478,1.0964277,1.096468,1.0967484,1.0964217,1.0970827
2017-10-25,1.0966971,1.0964447,1.096116,1.0964338,1.096963,1.0964838,1.0965443
2017-10-26,1.0967,1.0964421,1.0964899,1.0964713,1.0961078,1.0964181,1.0961674
2017-10-27,1.0967032,1.0964392,1.0956864,1.0964357,1.0968289,1.0968254,1.0967155
2017-10-29,1.0967064,1.0964361,1.0961906,1.0963063,1.0972378,1.097573,1.0979339
2017-10-30,1.0967096,1.0964334,1.0970882,1.0976515,1.097369,1.0975039,1.0980529
2017-10-31,1.0957627,1.0964302,1.096749,1.0992883,1.0975163,1.0984755,1.0982366
2017-11-01,1.097099,1.0957067,1.0994452,1.0972227,1.0974658,1.0986329,1.0990864
2017-11-02,1.0961504,1.0948983,1.0975177,1.0979655,1.0976583,1.098649,1.0996851
2017-11-03,1.0974749,1.0967976,1.0976573,1.099238,1.1004726,1.0997194,1.10121
2017-11-05,1.0979846,1.0983378,1.0987304,1.0994427,1.1001709,1.1011934,1.104621
2017-11-06,1.0981644,1.0982158,1.0993127,1.1004109,1.10079,1.1043829,1.1050587
2017-11-07,1.0982515,1.1000481,1.1002629,1.1003442,1.1044042,1.1045622,1.1051017
2017-11-08,1.1002197,1.100598,1.1016707,1.1037859,1.1053628,1.1060117,1.1063011
2017-11-09,1.1001841,1.1001456,1.1049064,1.1052405,1.1058419,1.1056443,1.1061422
