,ZARJPY,ZARJPY,ZARJPY,ZARJPY,ZARJPY,ZARJPY,ZARJPY
2017-04-28,8.423454,8.339333,8.339439,8.34594,8.321213,8.329933,8.33271
2017-04-30,8.348801,8.315468,8.343315,8.294563,8.342987,8.309807,8.348465
2017-05-01,8.322922,8.3578415,8.313316,8.325661,8.3227005,8.312775,8.336754
2017-05-02,8.350784,8.335648,8.362907,8.365562,8.306717,8.291946,8.318192
2017-05-03,8.306259,8.309624,8.339981,8.259903,8.316254,8.337379,8.277756
2017-05-04,8.331947,8.3281555,8.305061,8.300568,8.3155365,8.307915,8.2751465
2017-05-05,8.315292,8.3153,8.302757,8.328102,8.28199,8.305206,8.305511
2017-05-07,8.327934,8.315094,8.317909,8.30513,8.313843,8.304237,8.297974
2017-05-08,8.319572,8.322548,8.328896,8.315826,8.300308,8.32547,8.293526
2017-05-09,8.345688,8.285385,8.338432,8.302483,8.2958145,8.331467,8.28495
2017-05-10,8.315453,8.304131,8.323662,8.316704,8.287186,8.303032,8.305939
2017-05-11,8.295059,8.30526,8.299019,8.296425,8.343285,8.301643,8.316437
2017-05-12,8.279892,8.320152,8.299019,8.327446,8.317474,8.31469,8.327034
2017-05-14,8.288338,8.326683,8.3237915,8.297691,8.320427,8.323311,8.318001
2017-05-15,8.316025,8.324432,8.299667,8.3159485,8.33313,8.3292465,8.339569
2017-05-16,8.289917,8.29908,8.307739,8.319313,8.32811,8.326073,8.350288
2017-05-17,8.287025,8.333672,8.3285675,8.330338,8.316292,8.341515,8.335075
2017-05-18,8.3142395,8.332985,8.319069,8.348358,8.332726,8.364815,8.341072
2017-05-19,8.345879,8.323471,8.363327,8.321991,8.339668,8.353119,8.336868
2017-05-21,8.327606,8.312553,8.319511,8.3370285,8.352638,8.373917,8.381279
2017-05-22,8.340233,8.364967,8.363724,8.393318,8.354057,8.402061,8.39109
2017-05-23,8.336647,8.342964,8.364738,8.353516,8.379784,8.3769455,8.381973
2017-05-24,8.3497925,8.33223,8.375977,8.35643,8.388519,8.394218,8.415253
2017-05-25,8.338013,8.371468,8.378876,8.395248,8.397209,8.419418,8.405319
2017-05-26,8.33979,8.38382,8.389267,8.403633,8.409943,8.436165,8.419128
2017-05-28,8.36998,8.392433,8.400475,8.400642,8.403282,8.426918,8.424835
2017-05-29,8.388824,8.401093,8.405243,8.411476,8.4084015,8.372574,8.439064
2017-05-30,8.392601,8.381996,8.416443,8.416771,8.430458,8.470703,8.447281
2017-05-31,8.413528,8.409348,8.414276,8.436569,8.471489,8.465202,8.45919
2017-06-01,8.408363,8.427216,8.444283,8.437386,8.469109,8.447594,8.452225
2017-06-02,8.423569,8.433655,8.432007,8.430992,8.464088,8.456253,8.452057
2017-06-04,8.423897,8.373154,8.451294,8.434372,8.452652,8.445633,8.460266
2017-06-05,8.455215,8.442368,8.434372,8.432312,8.434593,8.436928,8.466095
2017-06-06,8.440201,8.436264,8.443871,8.4590225,8.461304,8.491028,8.494118
2017-06-07,8.487709,8.448059,8.426773,8.465843,8.462868,8.451149,8.493134
2017-06-08,8.450516,8.470963,8.475479,8.462669,8.482048,8.481201,8.509064
2017-06-09,8.445084,8.471741,8.461098,8.460213,8.482437,8.509262,8.503319
2017-06-11,8.432678,8.458229,8.472778,8.492996,8.50853,8.514252,8.521004
2017-06-12,8.452728,8.462532,8.480446,8.50322,8.506226,8.529266,8.544754
2017-06-13,8.485451,8.473854,8.528061,8.536636,8.518631,8.52713,8.555191
2017-06-14,8.468109,8.5188675,8.532982,8.533051,8.528694,8.564606,8.558594
2017-06-15,8.508919,8.518707,8.540916,8.528526,8.553291,8.540192,8.558472
2017-06-16,8.527542,8.529274,8.538521,8.548035,8.559647,8.524132,8.542053
2017-06-18,8.5212555,8.543465,8.544846,8.552055,8.553589,8.551254,8.5612335
2017-06-19,8.5227585,8.550179,8.55542,8.562096,8.560852,8.564224,8.576424
2017-06-20,8.553001,8.560951,8.569519,8.554077,8.573906,8.572838,8.563988
2017-06-21,8.572868,8.552086,8.565079,8.565994,8.55101,8.5681305,8.576355
2017-06-22,8.565636,8.570457,8.568947,8.566513,8.576256,8.579491,8.591454
2017-06-23,8.539253,8.57531,8.56768,8.585037,8.572899,8.581863,8.58271
2017-06-25,8.565231,8.568687,8.563705,8.582382,8.578445,8.572189,8.622505
2017-06-26,8.554451,8.569962,8.587204,8.571152,8.572899,8.623207,8.598381
2017-06-27,8.576088,8.558693,8.575005,8.578247,8.60408,8.584587,8.6093445
2017-06-28,8.578468,8.58474,8.580742,8.611168,8.598755,8.598946,8.567734
2017-06-29,8.572533,8.574745,8.588608,8.585304,8.574043,8.585838,8.60585
2017-06-30,8.578537,8.609642,8.553421,8.600273,8.594162,8.581963,8.596756
2017-07-02,8.571594,8.5942,8.588913,8.602699,8.590752,8.596649,8.577232
2017-07-03,8.558014,8.589241,8.6017,8.604866,8.588631,8.588242,8.5774765
2017-07-04,8.606117,8.600105,8.622421,8.576485,8.582169,8.58432,8.573387
2017-07-05,8.608383,8.5852585,8.573425,8.576355,8.616898,8.565269,8.559364
2017-07-06,8.596962,8.592575,8.587105,8.568779,8.587341,8.574486,8.575226
2017-07-07,8.578308,8.5811,8.592041,8.5898285,8.58606,8.565269,8.564896
2017-07-09,8.578377,8.595711,8.575127,8.580597,8.563759,8.56662,8.585228
2017-07-10,8.577499,8.572746,8.570732,8.557304,8.568718,8.590752,8.5412445
2017-07-11,8.576897,8.583855,8.577599,8.582535,8.576912,8.593468,8.584244
2017-07-12,8.569206,8.566139,8.558769,8.573891,8.596642,8.581024,8.603355
2017-07-13,8.56765,8.586067,8.558151,8.559242,8.570221,8.576698,8.560539
2017-07-14,8.567535,8.579025,8.574768,8.599495,8.581978,8.572571,8.572281
2017-07-16,8.563744,8.591141,8.581223,8.578148,8.5876465,8.588455,8.578957
2017-07-17,8.575653,8.541748,8.569031,8.577545,8.571762,8.596275,8.600067
2017-07-18,8.580521,8.565247,8.585999,8.5824585,8.587883,8.603638,8.614311
2017-07-19,8.57637,8.594124,8.578987,8.578308,8.576569,8.5980835,8.600876
2017-07-20,8.56295,8.57193,8.60862,8.609688,8.597961,8.598213,8.594627
2017-07-21,8.577415,8.59584,8.589157,8.585609,8.595848,8.598404,8.58857
2017-07-23,8.575989,8.602539,8.595924,8.608772,8.61158,8.57505,8.595772
2017-07-24,8.577995,8.601791,8.600647,8.578835,8.614334,8.586578,8.568489
2017-07-25,8.590942,8.581276,8.590332,8.60479,8.587334,8.595619,8.587196
2017-07-26,8.592285,8.613937,8.59861,8.588219,8.575455,8.566666,8.554466
2017-07-27,8.592285,8.584244,8.583244,8.567169,8.580658,8.577881,8.586647
2017-07-28,8.57515,8.57505,8.571304,8.590454,8.585579,8.570015,8.558151
2017-07-30,8.569862,8.589821,8.593384,8.572693,8.563278,8.581505,8.583572
2017-07-31,8.590454,8.568504,8.575363,8.577209,8.586174,8.564812,8.577057
2017-08-01,8.583794,8.57972,8.576515,8.566269,8.584259,8.568214,8.581642
2017-08-02,8.581207,8.586037,8.573662,8.569946,8.55938,8.568214,8.560097
2017-08-03,8.569092,8.564514,8.569595,8.577515,8.572433,8.567886,8.5485
2017-08-04,8.581039,8.576035,8.57663,8.577751,8.567627,8.558563,8.550316
2017-08-06,8.574188,8.567711,8.578995,8.559105,8.54583,8.546188,8.51593
2017-08-07,8.569794,8.576782,8.564072,8.551437,8.553833,8.522202,8.505768
2017-08-08,8.565338,8.567184,8.559639,8.539162,8.521378,8.5121765,8.50177
2017-08-09,8.569801,8.535202,8.535667,8.511963,8.511131,8.499405,8.498215
2017-08-10,8.564972,8.529793,8.519363,8.503693,8.501335,8.500992,8.487938
2017-08-11,8.547432,8.515465,8.504723,8.501678,8.4965515,8.497414,8.49025
2017-08-13,8.516411,8.514236,8.496529,8.488419,8.492943,8.489281,8.4698105
2017-08-14,8.516449,8.498505,8.494659,8.48555,8.467812,8.471611,8.491318
2017-08-15,8.497742,8.495537,8.48188,8.491409,8.489845,8.472694,8.41243
2017-08-16,8.499809,8.48764,8.481895,8.479546,8.485695,8.412453,8.374985
2017-08-17,8.49762,8.481209,8.480377,8.465027,8.413704,8.392357,8.352943
2017-08-18,8.490494,8.486427,8.457565,8.413773,8.40834,8.345467,8.353233
2017-08-20,8.4841,8.4687805,8.413895,8.407684,8.353867,8.343491,8.3305435
2017-08-21,8.477852,8.420578,8.403664,8.349693,8.354332,8.313446,8.329163
2017-08-22,8.412056,8.398819,8.36129,8.344765,8.331444,8.322105,8.319389
2017-08-23,8.403198,8.336128,8.324669,8.307991,8.325043,8.335083,8.320053
2017-08-24,8.360191,8.35511,8.331024,8.323669,8.330597,8.329201,8.332115
2017-08-25,8.3487015,8.321846,8.324516,8.352539,8.324852,8.316612,8.3341675
2017-08-27,8.319008,8.336205,8.332848,8.315315,8.330856,8.330772,8.336792
2017-08-28,8.333687,8.336426,8.331696,8.333931,8.3244095,8.327026,8.337158
2017-08-29,8.318657,8.320557,8.33181,8.33622,8.330856,8.323799,8.321022
2017-08-30,8.306297,8.315308,8.334381,8.33329,8.324158,8.336189,8.320381
2017-08-31,8.329178,8.327995,8.307098,8.328278,8.330994,8.331528,8.332306
2017-09-01,8.299042,8.323952,8.344131,8.3331375,8.324028,8.313782,8.344322
2017-09-03,8.323898,8.330406,8.314209,8.326515,8.331375,8.342453,8.324249
2017-09-04,8.32814,8.336342,8.31826,8.303841,8.323769,8.328484,8.32193
2017-09-05,8.333176,8.320663,8.331909,8.298096,8.331444,8.331673,8.322807
2017-09-06,8.31955,8.336235,8.307007,8.316544,8.323761,8.328316,8.359306
2017-09-07,8.347374,8.317963,8.32943,8.306328,8.331703,8.315392,8.347366
2017-09-08,8.3615265,8.339027,8.336693,8.340652,8.323502,8.33683,8.313477
2017-09-10,8.344666,8.321465,8.318497,8.352364,8.332153,8.296768,8.304802
2017-09-11,8.32,8.336601,8.328758,8.298241,8.3895645,8.310471,8.353462
2017-09-12,8.326286,8.321045,8.336357,8.317085,8.328598,8.3304825,8.371567
2017-09-13,8.321297,8.309128,8.298256,8.362877,8.351852,8.302704,8.354591
2017-09-14,8.327858,8.329475,8.355141,8.333099,8.3151245,8.361191,8.365425
2017-09-15,8.338249,8.345711,8.303963,8.357933,8.375977,8.382904,8.3745575
2017-09-17,8.298035,8.357956,8.377083,8.366226,8.3666,8.391022,8.371414
2017-09-18,8.336388,8.346214,8.3862,8.373825,8.358643,8.386833,8.391159
2017-09-19,8.352997,8.374954,8.361626,8.357964,8.349182,8.376503,8.390465
2017-09-20,8.359932,8.386475,8.349373,8.361374,8.413574,8.390709,8.402786
2017-09-21,8.370026,8.387039,8.38504,8.398399,8.394035,8.392403,8.378143
2017-09-22,8.396477,8.386017,8.362274,8.391251,8.416786,8.379639,8.392616
2017-09-24,8.382866,8.365944,8.395142,8.395279,8.404785,8.391319,8.402283
2017-09-25,8.386574,8.389694,8.374481,8.417168,8.404869,8.403839,8.383263
2017-09-26,8.37973,8.408783,8.419098,8.392944,8.426949,8.39106,8.401001
2017-09-27,8.398392,8.417664,8.393433,8.399567,8.381416,8.4040985,8.398048
2017-09-28,8.3995285,8.374756,8.408745,8.396149,8.4006195,8.390678,8.395874
2017-09-29,8.376892,8.407639,8.402878,8.401619,8.411064,8.404549,8.400764
2017-10-01,8.391739,8.393089,8.404449,8.4030075,8.381134,8.390678,8.388374
2017-10-02,8.3854065,8.40696,8.388786,8.419106,8.4184265,8.404739,8.3930435
2017-10-03,8.419685,8.409065,8.38855,8.386269,8.38797,8.390419,8.409439
2017-10-04,8.375221,8.393967,8.387978,8.406662,8.427132,8.404877,8.401764
2017-10-05,8.410431,8.406631,8.384171,8.399651,8.382248,8.390106,8.394653
2017-10-06,8.420624,8.384064,8.402885,8.386681,8.393837,8.405075,8.393822
2017-10-08,8.402489,8.394081,8.403679,8.379425,8.391808,8.389915,8.3917465
2017-10-09,8.394875,8.398491,8.399673,8.379883,8.396408,8.383705,8.386162
2017-10-10,8.37101,8.37722,8.394913,8.390495,8.384613,8.36084,8.389328
2017-10-11,8.382629,8.380867,8.412315,8.396294,8.403488,8.3936,8.420906
2017-10-12,8.412888,8.403946,8.397636,8.392769,8.3895645,8.370743,8.3946
2017-10-13,8.399002,8.404961,8.405426,8.387978,8.389885,8.367088,8.359184
2017-10-15,8.391388,8.399506,8.385872,8.384972,8.371269,8.397385,8.3895035
2017-10-16,8.386642,8.387436,8.363518,8.393539,8.360687,8.377121,8.3821335
2017-10-17,8.407753,8.353455,8.3908615,8.378059,8.368065,8.381592,8.359077
2017-10-18,8.4040985,8.370331,8.365715,8.3666,8.400932,8.356171,8.344597
2017-10-19,8.38549,8.386925,8.389336,8.37368,8.3637085,8.34185,8.333366
2017-10-20,8.381943,8.364967,8.372131,8.361397,8.334274,8.324638,8.328903
2017-10-22,8.393654,8.334358,8.3591385,8.326515,8.331612,8.339233,8.31913
2017-10-23,8.367523,8.3643875,8.33683,8.336357,8.317436,8.320122,8.309486
2017-10-24,8.367371,8.341225,8.325203,8.310928,8.333038,8.309807,8.316795
2017-10-25,8.331863,8.331985,8.334808,8.321541,8.3358,8.320206,8.305878
2017-10-26,8.324997,8.329979,8.312378,8.311531,8.304123,8.302887,8.2976
2017-10-27,8.329338,8.319519,8.306831,8.303459,8.305481,8.300125,8.311104
2017-10-29,8.314278,8.311684,8.302315,8.310944,8.298325,8.294189,8.280525
2017-10-30,8.319183,8.297173,8.306427,8.2976,8.301125,8.28553,8.266365
2017-10-31,8.323166,8.2764435,8.290749,8.277428,8.276978,8.287582,8.270683
2017-11-01,8.2690735,8.305351,8.287697,8.279945,8.292046,8.26619,8.276573
2017-11-02,8.294571,8.281479,8.287483,8.316429,8.28791,8.273613,8.279587
2017-11-03,8.29496,8.288818,8.2799,8.282684,8.276726,8.281815,8.260307
2017-11-05,8.275383,8.291832,8.283386,8.281548,8.274994,8.268501,8.243004
2017-11-06,8.306229,8.280426,8.278679,8.2764435,8.256012,8.239632,8.23452
2017-11-07,8.278015,8.271988,8.27462,8.2612,8.237816,8.223412,8.208488
2017-11-08,8.2818985,8.277718,8.263298,8.263016,8.214592,8.189728,8.182297
2017-11-09,8.276604,8.2400055,8.253525,8.224907,8.20208,8.169594,8.168343
