,NZDJPY,NZDJPY,NZDJPY,NZDJPY,NZDJPY,NZDJPY,NZDJPY
2017-06-20,78.59839,78.52977,78.598366,78.63485,78.58596,78.65319,78.781746
2017-06-21,78.58522,78.58089,78.6044,78.6182,78.65755,78.80905,78.844185
2017-06-22,78.58695,78.60627,78.60333,78.6538,78.78961,78.795006,78.82007
2017-06-23,78.63231,78.62412,78.70138,78.80051,78.8537,78.830765,78.929344
2017-06-25,78.639404,78.674,78.79574,78.80798,78.810555,78.90946,79.176384
2017-06-26,78.665016,78.80202,78.806,78.89702,78.921715,79.18843,79.29871
2017-06-27,78.796074,78.85677,78.81509,78.96526,79.174095,79.2808,79.44615
2017-06-28,78.81081,78.87582,78.91187,79.161995,79.291374,79.47645,79.47113
2017-06-29,78.80821,78.93439,79.15145,79.25359,79.49649,79.457726,79.56325
2017-06-30,78.915405,79.14874,79.310295,79.438896,79.50336,79.54299,79.62815
2017-07-02,79.19441,79.25753,79.45761,79.4981,79.568214,79.59724,79.6285
2017-07-03,79.29819,79.45735,79.488335,79.541756,79.594055,79.635895,80.385506
2017-07-04,79.471886,79.4818,79.54881,79.6214,79.63426,80.36798,80.49475
2017-07-05,79.492584,79.59602,79.61672,79.63564,80.43778,80.52442,80.62041
2017-07-06,79.58324,79.621025,79.645546,80.38389,80.53561,80.63289,80.642166
2017-07-07,79.623955,79.64038,80.39403,80.54217,80.63485,80.676476,80.71945
2017-07-09,79.67032,80.39715,80.513405,80.68209,80.69326,80.727875,80.76519
2017-07-10,80.3886,80.475174,80.63479,80.65099,80.740105,80.7516,81.02072
2017-07-11,80.54037,80.61015,80.67168,80.74293,80.738235,80.97733,81.02636
2017-07-12,80.64141,80.73589,80.75746,80.87441,81.012825,81.046425,81.32601
2017-07-13,80.66358,80.7435,80.76308,80.95604,81.04353,81.36464,81.61804
2017-07-14,80.73985,80.80967,80.984024,81.00955,81.3945,81.63047,81.84322
2017-07-16,80.770164,81.008286,81.042244,81.3621,81.62718,81.854706,81.968506
2017-07-17,80.98695,81.01269,81.34423,81.632454,81.85838,81.996086,82.20022
2017-07-18,81.059265,81.32524,81.61165,81.83024,81.94302,82.15785,82.18427
2017-07-19,81.326385,81.66646,81.83315,81.965385,82.1516,82.166145,82.30589
2017-07-20,81.598206,81.83165,81.96087,82.19252,82.20795,82.241875,82.30457
2017-07-21,81.833015,81.97368,82.17665,82.20372,82.31091,82.40269,82.29473
2017-07-23,82.01188,82.151825,82.23057,82.35545,82.30749,82.38936,82.336754
2017-07-24,82.06959,82.123375,82.2902,82.319214,82.36977,82.32498,82.402275
2017-07-25,82.1454,82.31512,82.324425,82.37462,82.41985,82.37911,82.388596
2017-07-26,82.33581,82.363075,82.371605,82.37032,82.3985,82.41884,82.405304
2017-07-27,82.38351,82.34999,82.368706,82.37899,82.42319,82.41049,82.43554
2017-07-28,82.36692,82.38041,82.37797,82.38692,82.400505,82.41748,82.41698
2017-07-30,82.38982,82.36375,82.39952,82.41603,82.40708,82.43876,82.39451
2017-07-31,82.409096,82.38865,82.38381,82.418015,82.408516,82.41673,82.43679
2017-08-01,82.3959,82.41284,82.39515,82.41703,82.42502,82.43761,82.420654
2017-08-02,82.43953,82.45786,82.44585,82.41822,82.49023,82.41635,82.43585
2017-08-03,82.40403,82.43881,82.446075,82.41723,82.40942,82.43663,82.42016
2017-08-04,82.44358,82.47531,82.46847,82.41851,82.42167,82.415924,82.4352
2017-08-06,82.40422,82.38677,82.43277,82.41747,82.39609,82.43576,82.4197
2017-08-07,82.4422,82.433395,82.39439,82.41881,82.451096,82.415504,82.434616
2017-08-08,82.4043,82.436615,82.46129,82.41774,82.42872,82.434975,82.41922
2017-08-09,82.44104,82.42102,82.42866,82.41912,82.41818,82.415085,82.43402
2017-08-10,82.40425,82.42306,82.3929,82.41807,82.4263,82.43428,82.41725
2017-08-11,82.440025,82.40579,82.41919,82.4195,82.41225,82.405914,82.40442
2017-08-13,82.404144,82.42231,82.411804,82.418434,82.411156,82.40921,82.39934
2017-08-14,82.43913,82.42109,82.3836,82.403656,82.41473,82.40174,82.3876
2017-08-15,82.403984,82.410095,82.40061,82.38751,82.40894,82.38348,82.37306
2017-08-16,82.43836,82.40977,82.41592,82.39945,82.38241,82.36462,82.36369
2017-08-17,82.44243,82.404945,82.38403,82.400024,82.352455,82.37081,82.15557
2017-08-18,82.40376,82.37723,82.400505,82.380035,82.36391,82.17801,82.13406
2017-08-20,82.40028,82.38819,82.35092,82.335884,82.205215,82.14888,82.06353
2017-08-21,82.37668,82.344284,82.36376,82.16888,82.12592,82.01232,82.00591
2017-08-22,82.36467,82.347435,82.24586,82.168236,82.00478,81.99931,81.85099
2017-08-23,82.327576,82.16732,82.1589,82.03505,82.0034,81.860825,81.55762
2017-08-24,82.15853,82.16251,82.0183,81.987656,81.86134,81.504425,80.97403
2017-08-25,82.13061,82.032974,81.99977,81.87208,81.536194,80.99751,80.56511
2017-08-27,82.0138,81.98364,81.86387,81.522064,81.01418,80.54287,80.344505
2017-08-28,81.98211,81.830414,81.5199,80.97216,80.59034,80.370384,80.20333
2017-08-29,81.87947,81.53835,80.98096,80.56355,80.39806,80.13923,80.122116
2017-08-30,81.535095,80.96269,80.55016,80.373924,80.19252,80.10726,80.062874
2017-08-31,80.971344,80.539566,80.3541,80.154335,80.12978,80.034004,79.927055
2017-09-01,80.54459,80.42356,80.19448,80.1325,80.065315,80.01471,79.904945
2017-09-03,80.35525,80.18829,80.109215,80.018906,79.91135,79.92184,79.817726
2017-09-04,80.22353,80.1389,80.075134,79.963455,79.937706,79.82574,79.79234
2017-09-05,80.14592,80.07123,79.93461,79.79842,79.88223,79.82058,79.71788
2017-09-06,80.05698,79.94813,79.92548,79.86732,79.77374,79.6905,79.59306
2017-09-07,79.918205,79.898346,79.85481,79.83555,79.72524,79.63224,79.613365
2017-09-08,79.92337,79.84378,79.81953,79.696556,79.610825,79.62923,79.65821
2017-09-10,79.85988,79.797386,79.72967,79.62523,79.616905,79.62105,79.63679
2017-09-11,79.760086,79.72816,79.63635,79.61607,79.629166,79.61542,79.589806
2017-09-12,79.69746,79.61719,79.64589,79.636444,79.639984,79.640686,79.61222
2017-09-13,79.64377,79.60295,79.57806,79.624825,79.64583,79.63387,79.66128
2017-09-14,79.603325,79.63985,79.66363,79.64449,79.657,79.629234,79.63783
2017-09-15,79.599014,79.63497,79.58348,79.631004,79.63603,79.620125,79.58672
2017-09-17,79.653885,79.66069,79.68941,79.61961,79.60604,79.61389,79.61116
2017-09-18,79.66891,79.63481,79.63297,79.64138,79.61489,79.64192,79.70173
2017-09-19,79.620384,79.639946,79.61164,79.62773,79.632454,79.69929,79.789825
2017-09-20,79.61233,79.597374,79.63212,79.64883,79.70902,79.76191,79.77672
2017-09-21,79.6358,79.611084,79.63283,79.74321,79.76481,79.74073,79.74659
2017-09-22,79.62467,79.61505,79.69956,79.805984,79.773834,79.776245,79.80525
2017-09-24,79.64684,79.68475,79.77181,79.70403,79.76654,79.76411,79.7092
2017-09-25,79.74571,79.79381,79.76844,79.78591,79.72095,79.71511,79.731125
2017-09-26,79.76305,79.7652,79.73377,79.748245,79.70531,79.7672,79.75865
2017-09-27,79.75936,79.73261,79.77284,79.7111,79.7661,79.77904,79.75033
2017-09-28,79.72287,79.770805,79.769104,79.719315,79.74562,79.78058,79.74337
2017-09-29,79.763985,79.7976,79.7325,79.756714,79.75323,79.766014,80.084145
2017-10-01,79.76004,79.73987,79.77372,79.75866,79.72465,80.046585,80.1134
2017-10-02,79.72171,79.75116,79.76974,79.78565,80.03005,80.12736,80.10275
2017-10-03,79.76482,79.75619,79.73128,80.05976,80.10438,80.139755,80.09204
2017-10-04,79.76064,79.763626,80.04103,80.12546,80.10887,80.11203,80.12487
2017-10-05,79.72061,80.04054,80.123695,80.11777,80.06797,80.11985,80.11133
2017-10-06,80.0793,80.119095,80.0913,80.11129,80.158394,80.17554,80.146126
2017-10-08,80.091385,80.11081,80.14136,80.14381,80.121506,80.10866,80.14045
2017-10-09,80.11762,80.110176,80.14192,80.1325,80.129135,80.10844,80.243835
2017-10-10,80.14754,80.13615,80.10499,80.087875,80.16336,80.220314,80.260826
2017-10-11,80.09366,80.12572,80.1543,80.12605,80.22089,80.403076,80.32386
2017-10-12,80.12261,80.07335,80.1526,80.21812,80.28677,80.317345,80.42547
2017-10-13,80.10775,80.10628,80.1937,80.30246,80.40577,80.44893,80.467094
2017-10-15,80.14522,80.22152,80.28974,80.40029,80.36866,80.43097,80.4277
2017-10-16,80.20878,80.27716,80.40734,80.415665,80.45975,80.4879,80.431465
2017-10-17,80.33438,80.33492,80.42364,80.46114,80.46085,80.383934,80.46835
2017-10-18,80.412895,80.43456,80.463684,80.46605,80.500694,80.50144,80.42684
2017-10-19,80.430466,80.502975,80.50335,80.399635,80.41292,80.40973,80.430824
2017-10-20,80.42272,80.392845,80.470566,80.37966,80.44873,80.42966,80.4695
2017-10-22,80.41178,80.51707,80.48285,80.46312,80.441284,80.49188,80.42602
2017-10-23,80.445206,80.42034,80.42458,80.45497,80.40789,80.37868,80.43024
2017-10-24,80.43142,80.441376,80.41225,80.47358,80.43796,80.49456,80.33441
2017-10-25,80.46681,80.50669,80.47266,80.47582,80.43158,80.33712,80.40805
2017-10-26,80.46101,80.388084,80.485405,80.42901,80.412186,80.37109,80.295944
2017-10-27,80.49404,80.521484,80.42293,80.41264,80.38498,80.235214,80.24191
2017-10-29,80.44309,80.417915,80.41973,80.373085,80.31201,80.233826,80.081726
2017-10-30,80.43528,80.392,80.31373,80.33194,80.256584,80.04827,79.94782
2017-10-31,80.38754,80.302155,80.29202,80.23405,80.01319,79.98427,79.71274
2017-11-01,80.36561,80.30934,80.23211,80.0361,79.96095,79.7025,79.58101
2017-11-02,80.33239,80.30374,80.06367,79.95644,79.68857,79.53309,79.53202
2017-11-03,80.20956,80.037224,79.969444,79.74755,79.618256,79.51936,79.47622
2017-11-05,80.111244,79.995636,79.70003,79.60717,79.448524,79.492195,79.24177
2017-11-06,79.97171,79.68933,79.616936,79.55081,79.51282,79.209595,79.16383
2017-11-07,79.72135,79.59011,79.557274,79.41096,79.23861,79.21043,79.099724
2017-11-08,79.55597,79.62211,79.46043,79.21015,79.17885,79.17011,79.08096
2017-11-09,79.584694,79.48533,79.248566,79.155365,79.12544,79.07737,78.96047
