,EURTRY,EURTRY,EURTRY,EURTRY,EURTRY,EURTRY,EURTRY
2017-09-08,4.1391907,4.146599,4.134613,4.1311035,4.140892,4.126503,4.1232376
2017-09-10,4.119293,4.1295776,4.1240616,4.1228485,4.1277695,4.1274185,4.140785
2017-09-11,4.1337967,4.1443863,4.1342926,4.124222,4.123375,4.1207047,4.1185226
2017-09-12,4.141823,4.132881,4.1272125,4.1196976,4.124153,4.1181946,4.133293
2017-09-13,4.1245956,4.1238174,4.127289,4.1199646,4.136688,4.1434555,4.1122894
2017-09-14,4.1256714,4.1233673,4.1265335,4.1209335,4.125572,4.119339,4.114212
2017-09-15,4.124771,4.1344376,4.1039505,4.102318,4.110115,4.11586,4.124016
2017-09-17,4.0939407,4.1279144,4.118248,4.1124725,4.1151047,4.117737,4.1163483
2017-09-18,4.1114197,4.133751,4.1302185,4.1127853,4.1146545,4.1157455,4.1163483
2017-09-19,4.1417313,4.0964355,4.11911,4.1120224,4.0845184,4.1157455,4.1163483
2017-09-20,4.126343,4.113144,4.112129,4.109749,4.116226,4.1157455,4.1163483
2017-09-21,4.108635,4.1141434,4.1117096,4.1139755,4.1193695,4.1157455,4.1163483
2017-09-22,4.1267548,4.115135,4.1153946,4.1353455,4.1128235,4.1157455,4.116539
2017-09-24,4.116089,4.115135,4.1020966,4.1060715,4.1149673,4.1157455,4.116539
2017-09-25,4.111519,4.115135,4.111145,4.10627,4.115135,4.1157455,4.1165466
2017-09-26,4.115967,4.115135,4.1305695,4.136429,4.1093445,4.1157455,4.1165466
2017-09-27,4.115967,4.115135,4.122032,4.101982,4.110733,4.1157455,4.1165466
2017-09-28,4.115967,4.115135,4.1119766,4.1078568,4.115143,4.115814,4.1169205
2017-09-29,4.115967,4.115135,4.118431,4.119629,4.111786,4.115814,4.173065
2017-10-01,4.115967,4.115135,4.1154175,4.113098,4.1309967,4.10231,4.140335
2017-10-02,4.115967,4.115135,4.118576,4.11438,4.1182632,4.135803,4.123886
2017-10-03,4.1160355,4.115135,4.1150894,4.118767,4.1178436,4.123703,4.1422043
2017-10-04,4.1160355,4.115135,4.119545,4.1138687,4.122528,4.1352997,4.1485443
2017-10-05,4.116165,4.120743,4.118576,4.1226425,4.1479645,4.147835,4.160698
2017-10-06,4.154396,4.10878,4.125801,4.148529,4.1503067,4.1724396,4.174774
2017-10-08,4.115448,4.1258926,4.1363907,4.144844,4.172119,4.1710815,4.167366
2017-10-09,4.137024,4.133171,4.1554794,4.1663055,4.1774826,4.173523,4.1774445
2017-10-10,4.141876,4.1455383,4.1686935,4.177597,4.1695023,4.1777267,4.1881332
2017-10-11,4.146988,4.1619797,4.1673965,4.1799927,4.177002,4.199417,4.174431
2017-10-12,4.171295,4.1793823,4.17424,4.192711,4.1862717,4.1953583,4.176384
2017-10-13,4.177742,4.183632,4.177658,4.176796,4.241623,4.176239,4.2101746
2017-10-15,4.177162,4.1737747,4.1720047,4.226799,4.176468,4.209648,4.253731
2017-10-16,4.167259,4.1895065,4.1850204,4.145851,4.199692,4.1880417,4.1872025
2017-10-17,4.1802216,4.205467,4.192383,4.2197113,4.1520615,4.2059402,4.1903687
2017-10-18,4.1983566,4.211113,4.182884,4.196205,4.2073135,4.18692,4.2349396
2017-10-19,4.176079,4.204399,4.188774,4.2036133,4.178467,4.1944656,4.208496
2017-10-20,4.1837845,4.1529083,4.214859,4.1978455,4.192482,4.180542,4.207077
2017-10-22,4.188034,4.1793823,4.220993,4.18631,4.1788025,4.219902,4.2313614
2017-10-23,4.1944275,4.217499,4.2009125,4.211258,4.2080154,4.2482834,4.227379
2017-10-24,4.1887436,4.213043,4.2013702,4.203575,4.2096634,4.227974,4.285652
2017-10-25,4.2008896,4.2258377,4.202873,4.199974,4.2304535,4.298088,4.300438
2017-10-26,4.1864853,4.216095,4.2246094,4.2223587,4.3034973,4.3037643,4.321022
2017-10-27,4.2294693,4.2425156,4.2371674,4.3022766,4.296402,4.313118,4.3066025
2017-10-29,4.204056,4.2312775,4.292427,4.3001328,4.31057,4.3084564,4.3242188
2017-10-30,4.228714,4.2918015,4.299988,4.3136597,4.3110886,4.316391,4.321228
2017-10-31,4.2920914,4.298218,4.315956,4.3136673,4.3245163,4.3281784,4.328781
2017-11-01,4.3058853,4.3119583,4.3367767,4.3275833,4.325142,4.327347,4.338791
2017-11-02,4.3038864,4.315567,4.3198166,4.328087,4.3244476,4.3459396,4.340973
2017-11-03,4.2920685,4.305397,4.305588,4.338272,4.338974,4.3408585,4.3378296
2017-11-05,4.3060074,4.3315277,4.333412,4.333664,4.351593,4.3466873,4.34359
2017-11-06,4.339775,4.3345413,4.3224487,4.337532,4.335434,4.365219,4.371292
2017-11-07,4.344536,4.3153152,4.336815,4.3401413,4.356842,4.365967,4.365349
2017-11-08,4.3281555,4.3413696,4.353859,4.360176,4.3535995,4.348221,4.3642654
2017-11-09,4.3295364,4.3465347,4.341545,4.356224,4.3533707,4.372841,4.374504
