,USDMXN,USDMXN,USDMXN,USDMXN,USDMXN,USDMXN,USDMXN
2017-06-07,18.754734,18.744967,18.729692,18.685307,18.69939,18.665342,18.659842
2017-06-08,18.746634,18.75401,18.694181,18.695738,18.65838,18.632568,18.666422
2017-06-09,18.736574,18.705221,18.735954,18.67666,18.67809,18.593447,18.657562
2017-06-11,18.721167,18.695978,18.694294,18.718021,18.64489,18.663319,18.650543
2017-06-12,18.72181,18.682009,18.665133,18.69963,18.645216,18.656113,18.616459
2017-06-13,18.689852,18.673012,18.662315,18.68335,18.644611,18.657267,18.6297
2017-06-14,18.662363,18.637426,18.678463,18.625141,18.63506,18.598078,18.588955
2017-06-15,18.644417,18.657133,18.676708,18.638567,18.629517,18.610107,18.530554
2017-06-16,18.6644,18.649395,18.589794,18.631863,18.60982,18.53467,18.534859
2017-06-18,18.642124,18.630594,18.58797,18.597986,18.529287,18.518423,18.52887
2017-06-19,18.633274,18.610584,18.609118,18.546984,18.488409,18.51725,18.490274
2017-06-20,18.618683,18.61368,18.55273,18.4851,18.498062,18.49691,18.451622
2017-06-21,18.611546,18.52033,18.497208,18.488619,18.471788,18.440424,18.408165
2017-06-22,18.549362,18.50285,18.505802,18.48444,18.441294,18.391357,18.311886
2017-06-23,18.499046,18.51612,18.460987,18.427477,18.413054,18.29906,18.233204
2017-06-25,18.510437,18.473644,18.436962,18.368708,18.289875,18.231623,18.21829
2017-06-26,18.484652,18.42414,18.409536,18.281805,18.258467,18.225586,18.22112
2017-06-27,18.458172,18.396635,18.314314,18.243809,18.249157,18.185879,18.164165
2017-06-28,18.39671,18.319498,18.212257,18.21051,18.193596,18.188217,18.169762
2017-06-29,18.326487,18.210957,18.21814,18.230051,18.18068,18.165272,18.178677
2017-06-30,18.226538,18.243496,18.170536,18.197067,18.194246,18.178135,18.180027
2017-07-02,18.21545,18.241928,18.185698,18.172749,18.21418,18.174742,18.155945
2017-07-03,18.19949,18.196905,18.171103,18.184006,18.181273,18.191093,18.167273
2017-07-04,18.180393,18.175339,18.157673,18.201042,18.184505,18.149933,18.161997
2017-07-05,18.187649,18.158186,18.171179,18.184086,18.15289,18.168425,18.145988
2017-07-06,18.163383,18.219988,18.145676,18.173843,18.170433,18.134216,18.124786
2017-07-07,18.172834,18.200659,18.182941,18.154198,18.171568,18.141682,18.094233
2017-07-09,18.160112,18.152948,18.163586,18.147518,18.166107,18.09633,18.106003
2017-07-10,18.167292,18.178432,18.143099,18.143318,18.13354,18.12196,18.100912
2017-07-11,18.171728,18.137798,18.14352,18.078066,18.08614,18.085476,18.071203
2017-07-12,18.138567,18.10806,18.142523,18.09085,18.079905,18.073307,18.065525
2017-07-13,18.151535,18.098324,18.054874,18.098486,18.047596,18.080349,18.037588
2017-07-14,18.101974,18.110735,18.094276,18.053658,18.049658,18.053953,18.046368
2017-07-16,18.115942,18.063766,18.053219,18.065037,18.056509,18.006481,18.035517
2017-07-17,18.065903,18.06675,18.051407,18.043564,18.053982,18.039139,17.96916
2017-07-18,18.063025,18.053242,18.050812,18.011007,18.046932,17.995445,17.982504
2017-07-19,18.046759,18.059727,18.044239,18.002954,18.009443,17.957293,17.939178
2017-07-20,18.05298,18.036758,18.014633,17.991505,17.985401,17.990118,17.920757
2017-07-21,18.029617,17.999203,17.996334,17.97504,17.98328,17.976686,17.95556
2017-07-23,17.998081,17.983316,17.98842,17.956789,17.980679,17.993155,17.95802
2017-07-24,18.026663,17.978373,17.968246,17.970684,17.939144,17.949516,17.93907
2017-07-25,17.963312,17.98495,17.931158,17.943548,17.95556,17.937405,17.91931
2017-07-26,17.960678,17.97395,17.964369,17.935844,17.946642,17.939064,17.899706
2017-07-27,17.957273,17.918242,17.94761,17.927849,17.917295,17.905785,17.899912
2017-07-28,17.963997,17.942858,17.94782,17.9349,17.901073,17.89745,17.86931
2017-07-30,17.972832,17.922897,17.904139,17.917542,17.898726,17.855255,17.846321
2017-07-31,17.927052,17.924948,17.913542,17.89475,17.870607,17.811863,17.85048
2017-08-01,17.912542,17.906113,17.88705,17.872425,17.84429,17.840494,17.854994
2017-08-02,17.910337,17.89678,17.874504,17.85864,17.852234,17.832245,17.826315
2017-08-03,17.903706,17.854567,17.842766,17.856682,17.84401,17.863544,17.85819
2017-08-04,17.857672,17.852121,17.853651,17.846743,17.852505,17.856869,17.841068
2017-08-06,17.862953,17.882437,17.844236,17.853584,17.843723,17.852512,17.855717
2017-08-07,17.844074,17.846659,17.853949,17.841965,17.852777,17.848787,17.85232
2017-08-08,17.854427,17.859129,17.843903,17.849955,17.843409,17.848667,17.839956
2017-08-09,17.849125,17.837029,17.854263,17.858725,17.853067,17.823269,17.809135
2017-08-10,17.839066,17.835182,17.843561,17.829409,17.823101,17.820452,17.79573
2017-08-11,17.852854,17.85892,17.854593,17.851337,17.789406,17.823935,17.815166
2017-08-13,17.845646,17.834587,17.805124,17.813133,17.818384,17.854767,17.801315
2017-08-14,17.857313,17.831558,17.801645,17.797037,17.794771,17.78745,17.78647
2017-08-15,17.852783,17.803192,17.843735,17.814508,17.798702,17.819948,17.79606
2017-08-16,17.821306,17.832891,17.8139,17.79661,17.799822,17.774176,17.751366
2017-08-17,17.811184,17.75569,17.786692,17.796686,17.775562,17.765236,17.769878
2017-08-18,17.758335,17.771656,17.765137,17.781523,17.740606,17.754131,17.737116
2017-08-20,17.7715,17.808214,17.765783,17.755175,17.78003,17.759453,17.75004
2017-08-21,17.80275,17.765484,17.80691,17.759829,17.752888,17.725742,17.738344
2017-08-22,17.770252,17.768711,17.740662,17.749182,17.732454,17.743145,17.72922
2017-08-23,17.752615,17.759586,17.737762,17.744106,17.730913,17.743069,17.75679
2017-08-24,17.75965,17.753767,17.743723,17.72869,17.743784,17.770721,17.73677
2017-08-25,17.754578,17.744873,17.752993,17.774593,17.756853,17.762438,17.76326
2017-08-27,17.730442,17.7449,17.745987,17.751438,17.74872,17.764402,17.789888
2017-08-28,17.738932,17.74483,17.747059,17.732761,17.779202,17.769146,17.783169
2017-08-29,17.746874,17.724619,17.772295,17.757784,17.764772,17.765638,17.783316
2017-08-30,17.74772,17.763168,17.782316,17.794117,17.784044,17.802166,17.750988
2017-08-31,17.762314,17.773203,17.782827,17.773033,17.772043,17.79868,17.812744
2017-09-01,17.7577,17.775145,17.774563,17.8396,17.808502,17.813011,17.799044
2017-09-03,17.775093,17.803698,17.782064,17.805855,17.845991,17.794556,17.805878
2017-09-04,17.775833,17.803806,17.779682,17.777159,17.80654,17.82894,17.824217
2017-09-05,17.798363,17.792595,17.788477,17.8168,17.808317,17.807268,17.818327
2017-09-06,17.803356,17.770645,17.789587,17.790804,17.772495,17.804996,17.824963
2017-09-07,17.80143,17.836908,17.792194,17.81352,17.782936,17.827578,17.817547
2017-09-08,17.80289,17.825651,17.814539,17.831255,17.804428,17.812618,17.787764
2017-09-10,17.801004,17.79696,17.80152,17.818186,17.7851,17.813858,17.796593
2017-09-11,17.835304,17.817049,17.812675,17.795134,17.784283,17.796585,17.782967
2017-09-12,17.792849,17.808214,17.782717,17.799644,17.804207,17.767757,17.790247
2017-09-13,17.793295,17.80687,17.767519,17.808144,17.810946,17.77856,17.746153
2017-09-14,17.841864,17.790062,17.803545,17.784859,17.776365,17.760603,17.787523
2017-09-15,17.796408,17.795912,17.788145,17.790808,17.771238,17.750914,17.753866
2017-09-17,17.779263,17.790627,17.779127,17.74558,17.768814,17.762688,17.755043
2017-09-18,17.774553,17.78214,17.75801,17.775595,17.76708,17.761786,17.76947
2017-09-19,17.768486,17.770184,17.759556,17.753967,17.741377,17.774021,17.752926
2017-09-20,17.764332,17.760586,17.75466,17.75948,17.770832,17.74731,17.74864
2017-09-21,17.770117,17.752449,17.75801,17.757387,17.795855,17.758001,17.745863
2017-09-22,17.747768,17.772694,17.746769,17.756851,17.743252,17.772556,17.767687
2017-09-24,17.743902,17.768652,17.757544,17.752518,17.766571,17.74973,17.766083
2017-09-25,17.767076,17.758652,17.746218,17.748232,17.744646,17.772785,17.781654
2017-09-26,17.765717,17.764257,17.75787,17.74539,17.76964,17.744598,17.759865
2017-09-27,17.766285,17.742123,17.746246,17.780252,17.761503,17.760681,17.78136
2017-09-28,17.767479,17.745583,17.773218,17.76025,17.763477,17.776268,17.779818
2017-09-29,17.748041,17.753708,17.765512,17.777948,17.776472,17.788599,17.84037
2017-10-01,17.78179,17.759418,17.75804,17.776257,17.796093,17.793365,17.781971
2017-10-02,17.736862,17.765352,17.771498,17.779196,17.823677,17.810183,17.813883
2017-10-03,17.7393,17.777023,17.801401,17.77637,17.822554,17.804083,17.82161
2017-10-04,17.808195,17.753668,17.765938,17.787172,17.803282,17.806799,17.831047
2017-10-05,17.790743,17.811508,17.803717,17.804853,17.810759,17.842312,17.84136
2017-10-06,17.785892,17.826279,17.81171,17.809958,17.817987,17.848152,17.8344
2017-10-08,17.793392,17.79497,17.812855,17.828625,17.81919,17.825508,17.865822
2017-10-09,17.795542,17.821234,17.839111,17.844757,17.84945,17.825354,17.847166
2017-10-10,17.805914,17.837227,17.857971,17.84478,17.85044,17.840698,17.87035
2017-10-11,17.810167,17.834951,17.8475,17.849106,17.85569,17.86116,17.875303
2017-10-12,17.837112,17.860569,17.849556,17.867294,17.874659,17.881348,17.94968
2017-10-13,17.830015,17.848936,17.853516,17.883444,17.871872,17.958818,18.14888
2017-10-15,17.833645,17.843382,17.860687,17.859745,17.954596,18.12681,18.16291
2017-10-16,17.867405,17.843994,17.86784,17.959967,18.127174,18.182207,18.191463
2017-10-17,17.863207,17.88209,17.980412,18.12682,18.148678,18.189503,18.233475
2017-10-18,17.887741,17.972023,18.133413,18.205002,18.220463,18.230549,18.233404
2017-10-19,17.94626,18.133331,18.153898,18.19793,18.225475,18.243093,18.238956
2017-10-20,18.124311,18.161493,18.202108,18.219337,18.221046,18.230246,18.323814
2017-10-22,18.149055,18.204506,18.23164,18.245806,18.23146,18.253283,18.341791
2017-10-23,18.193922,18.225613,18.225758,18.251553,18.272125,18.37032,18.554098
2017-10-24,18.212837,18.242672,18.23839,18.249754,18.375772,18.531075,18.585848
2017-10-25,18.22979,18.230232,18.291756,18.346859,18.535917,18.61036,18.606674
2017-10-26,18.224842,18.28188,18.351706,18.526468,18.569675,18.632025,18.684551
2017-10-27,18.260908,18.336977,18.510788,18.60279,18.639017,18.672169,18.721922
2017-10-29,18.361412,18.516415,18.55747,18.62901,18.672407,18.745968,18.796843
2017-10-30,18.536877,18.577345,18.612444,18.66959,18.71316,18.794275,18.819504
2017-10-31,18.58305,18.632206,18.719528,18.710396,18.795166,18.823318,18.847525
2017-11-01,18.627361,18.67659,18.7638,18.8135,18.803417,18.908993,18.929062
2017-11-02,18.680334,18.72935,18.771912,18.818409,18.847546,18.897371,18.94192
2017-11-03,18.734625,18.779217,18.787642,18.858578,18.915506,18.936749,18.933653
2017-11-05,18.771437,18.840878,18.873987,18.906197,18.933392,18.911602,19.034698
2017-11-06,18.758913,18.890612,18.920118,18.934052,18.963272,18.937407,18.998512
2017-11-07,18.84668,18.951479,18.96824,18.953815,18.950266,18.985744,19.015697
2017-11-08,18.92906,18.912619,18.911518,18.934832,18.985157,19.035727,19.038696
2017-11-09,18.942034,18.936415,18.922777,18.984854,18.997404,19.012049,19.065119
