,GBPAUD,GBPAUD,GBPAUD,GBPAUD,GBPAUD,GBPAUD,GBPAUD
2017-08-02,1.6759541,1.6763748,1.6759169,1.6762393,1.6740512,1.6733978,1.6629413
2017-08-03,1.6755986,1.677408,1.6741432,1.6707764,1.6699988,1.6694235,1.6609358
2017-08-04,1.6772091,1.6752248,1.672631,1.6711996,1.6638123,1.6596657,1.6568146
2017-08-06,1.6782973,1.6741302,1.6731687,1.6683066,1.6611243,1.6564927,1.6504656
2017-08-07,1.6728354,1.6717571,1.667196,1.6608094,1.6589257,1.6547707,1.6427929
2017-08-08,1.67569,1.6685436,1.6611573,1.6600442,1.6545068,1.6604297,1.6493454
2017-08-09,1.6600285,1.6625175,1.6588663,1.6570865,1.6533091,1.6585172,1.6491477
2017-08-10,1.6626495,1.6590139,1.652821,1.649255,1.65726,1.6393852,1.6427916
2017-08-11,1.6573635,1.6662314,1.6480944,1.6543294,1.6482518,1.653133,1.6443932
2017-08-13,1.6547694,1.6474353,1.6422474,1.6627282,1.6562022,1.6400349,1.6469445
2017-08-14,1.6721187,1.6432803,1.6480758,1.658465,1.653475,1.6608274,1.6476139
2017-08-15,1.655138,1.6504253,1.6501472,1.6496285,1.6491346,1.6488334,1.6472914
2017-08-16,1.651921,1.6475304,1.6514019,1.6501474,1.6461006,1.648258,1.645611
2017-08-17,1.6667575,1.6518471,1.6439542,1.6468949,1.6464801,1.6463935,1.641742
2017-08-18,1.6481522,1.6488553,1.6507719,1.6437597,1.6464679,1.6450675,1.6443737
2017-08-20,1.6531621,1.6503093,1.6503254,1.6493305,1.6445432,1.6395994,1.6451478
2017-08-21,1.6491026,1.6445763,1.6449437,1.6454723,1.6501374,1.6406926,1.6444787
2017-08-22,1.6510141,1.6453215,1.646386,1.6448838,1.6414995,1.652652,1.6412616
2017-08-23,1.6463007,1.6457782,1.6467655,1.6420405,1.6439992,1.6446625,1.6460627
2017-08-24,1.6478074,1.6449863,1.6420596,1.6435137,1.6419557,1.6435294,1.6442541
2017-08-25,1.6426693,1.6421317,1.6358585,1.6455373,1.6459273,1.6412432,1.644715
2017-08-27,1.6452415,1.639499,1.6438743,1.6415529,1.6419486,1.6378126,1.6387749
2017-08-28,1.6320176,1.6451619,1.640691,1.644604,1.6429855,1.6448691,1.6452425
2017-08-29,1.6520262,1.6437789,1.6374998,1.6427693,1.6384882,1.6409574,1.6374966
2017-08-30,1.6399937,1.6430867,1.641912,1.63957,1.6401157,1.6438174,1.6407351
2017-08-31,1.6394722,1.642515,1.6401083,1.6399055,1.6406431,1.6450076,1.6394206
2017-09-01,1.640596,1.642952,1.6442482,1.6443927,1.6420364,1.6399361,1.6350989
2017-09-03,1.6420859,1.6409013,1.6314502,1.6418302,1.6383615,1.6337306,1.6322197
2017-09-04,1.6436201,1.6405756,1.6414466,1.6381541,1.6339306,1.6325679,1.6353444
2017-09-05,1.6436796,1.643137,1.6383314,1.6340481,1.6357565,1.6295135,1.6337601
2017-09-06,1.6408985,1.6386863,1.6306016,1.6347858,1.6439171,1.6342976,1.6367849
2017-09-07,1.6393403,1.6366572,1.6322855,1.6242869,1.6338782,1.6307123,1.6343808
2017-09-08,1.6310935,1.6330073,1.6327327,1.628708,1.6301141,1.6348851,1.6261669
2017-09-10,1.6333126,1.635061,1.6398054,1.6322261,1.6396035,1.6311789,1.6314865
2017-09-11,1.6283686,1.6279703,1.6267049,1.6246595,1.6347673,1.6349912,1.6325282
2017-09-12,1.6304758,1.6311684,1.6267822,1.6363082,1.6287918,1.6447381,1.6317365
2017-09-13,1.6305459,1.6307771,1.6308643,1.6286623,1.6287167,1.6377605,1.63481
2017-09-14,1.644715,1.6308887,1.628859,1.6297058,1.6321537,1.6368027,1.6326296
2017-09-15,1.6424022,1.6293156,1.6327548,1.6327428,1.6444682,1.6262333,1.6352642
2017-09-17,1.630119,1.6312144,1.6346421,1.6397762,1.6274937,1.6276659,1.6329696
2017-09-18,1.6364971,1.6321435,1.6443081,1.6344484,1.6302972,1.6346387,1.6251005
2017-09-19,1.6379116,1.6308613,1.6341709,1.6306355,1.631557,1.6269653,1.628351
2017-09-20,1.6320678,1.6315824,1.6316524,1.6444747,1.6320711,1.638621,1.634239
2017-09-21,1.6314213,1.634283,1.6322696,1.6299525,1.6311263,1.6191986,1.6315112
2017-09-22,1.6364245,1.625113,1.6295676,1.627406,1.6304004,1.6388284,1.6336999
2017-09-24,1.6232529,1.6281568,1.6300262,1.629641,1.6308591,1.6321131,1.6331326
2017-09-25,1.6302654,1.6368756,1.6298867,1.6216452,1.6348814,1.6274257,1.6299044
2017-09-26,1.6302314,1.6305542,1.6295588,1.628375,1.6312394,1.636381,1.6387255
2017-09-27,1.6295929,1.6488595,1.6303604,1.6333287,1.6340027,1.6389906,1.6412944
2017-09-28,1.6554675,1.6315209,1.6342862,1.630539,1.6383178,1.6398588,1.6478683
2017-09-29,1.6316403,1.6499481,1.6511484,1.6367408,1.6407284,1.6539152,1.6527538
2017-10-01,1.6335831,1.6562499,1.6404885,1.6394739,1.6509123,1.6545551,1.6675628
2017-10-02,1.631929,1.6364884,1.6412716,1.6531987,1.654112,1.6668259,1.6789162
2017-10-03,1.6374347,1.6404006,1.6485746,1.6553737,1.6664717,1.6843941,1.6758032
2017-10-04,1.6409473,1.6522893,1.6548287,1.6689925,1.6803005,1.6807983,1.6855656
2017-10-05,1.6526,1.6546204,1.6696944,1.6811916,1.681189,1.6837846,1.6864934
2017-10-06,1.6541481,1.6660954,1.6806273,1.6766329,1.6843439,1.6796889,1.6884148
2017-10-08,1.6679524,1.6761991,1.683988,1.6820233,1.6869434,1.6860819,1.6895983
2017-10-09,1.6812335,1.6844267,1.6793498,1.6864977,1.6890984,1.6889637,1.6839323
2017-10-10,1.6881025,1.6829009,1.683899,1.6881101,1.6891067,1.6898355,1.6880705
2017-10-11,1.6854088,1.6851695,1.6920785,1.6888368,1.6905391,1.6868708,1.6918103
2017-10-12,1.6871203,1.6880405,1.6910356,1.6850374,1.6903048,1.687177,1.6883047
2017-10-13,1.6870694,1.6884804,1.6884751,1.6937811,1.6912433,1.6898053,1.6918768
2017-10-15,1.6893634,1.6887182,1.6893752,1.6904685,1.6898295,1.6905005,1.6905704
2017-10-16,1.6894568,1.6908933,1.6903766,1.6911749,1.6933067,1.689049,1.6887615
2017-10-17,1.6914746,1.6886138,1.6891527,1.6927493,1.6897873,1.6901035,1.6887872
2017-10-18,1.6891415,1.6885092,1.6904216,1.6911709,1.6910682,1.6913807,1.6894913
2017-10-19,1.6890502,1.6910194,1.6891074,1.6897417,1.6913278,1.6904721,1.6921756
2017-10-20,1.6916505,1.6885555,1.690469,1.6915421,1.6894163,1.6870987,1.6923087
2017-10-22,1.6891332,1.6884459,1.6883036,1.6895407,1.6848595,1.6959469,1.6906624
2017-10-23,1.6890366,1.6911509,1.6949799,1.6889756,1.6945266,1.6943798,1.6942606
2017-10-24,1.6918316,1.6959751,1.6847191,1.692098,1.687093,1.6860329,1.6924865
2017-10-25,1.6859213,1.6862127,1.6881816,1.6927441,1.6943169,1.6904424,1.6944809
2017-10-26,1.6921828,1.6939148,1.6921893,1.6891532,1.6948944,1.6942326,1.6923941
2017-10-27,1.6887425,1.6910398,1.6880131,1.693446,1.6980269,1.6941102,1.6911016
2017-10-29,1.6926162,1.6915047,1.692709,1.6928196,1.6916203,1.6914024,1.6978053
2017-10-30,1.6902368,1.6938461,1.6940953,1.6961726,1.696258,1.6945584,1.6929693
2017-10-31,1.6949964,1.6908594,1.6947017,1.692389,1.6959084,1.695144,1.6974698
2017-11-01,1.6932712,1.6975685,1.6937364,1.6927661,1.6968625,1.6965483,1.6945289
2017-11-02,1.6962602,1.6924348,1.694911,1.697164,1.696539,1.6990674,1.6964118
2017-11-03,1.6936827,1.6978539,1.6949205,1.6945463,1.6975219,1.6976154,1.6958667
2017-11-05,1.697356,1.6973225,1.6984434,1.6945324,1.6943815,1.6973838,1.6976454
2017-11-06,1.6983548,1.6948452,1.6944902,1.6983896,1.6952853,1.6950634,1.6942697
2017-11-07,1.6991144,1.6980193,1.6960428,1.7021103,1.696518,1.6977141,1.6964275
2017-11-08,1.6977158,1.6963748,1.6958876,1.696641,1.6999326,1.6974723,1.6958017
2017-11-09,1.6971533,1.6950436,1.7001704,1.694792,1.6960486,1.6998494,1.6978357
