,XAGUSD,XAGUSD,XAGUSD,XAGUSD,XAGUSD,XAGUSD,XAGUSD
2017-06-09,17.005234,17.082321,17.068794,17.058914,17.012413,17.029785,17.063019
2017-06-11,17.03881,17.063354,17.059822,17.013062,17.034737,17.063858,17.029144
2017-06-12,17.085892,17.082512,17.021355,16.977211,17.021431,17.0643,17.032616
2017-06-13,17.048866,17.004112,17.002625,16.997513,17.060715,17.04612,17.063469
2017-06-14,17.025368,17.052193,17.007393,17.046066,17.020828,17.0327,17.028687
2017-06-15,17.01815,17.015198,17.069458,17.007416,17.072083,17.060371,17.032547
2017-06-16,17.05774,17.066673,17.02806,17.072372,17.013802,17.061897,17.06411
2017-06-18,17.068878,17.054535,17.0504,17.03527,17.008598,17.022476,17.02842
2017-06-19,17.033401,17.019424,17.054176,17.025963,17.065445,17.032417,17.031654
2017-06-20,17.060982,17.07859,17.054314,17.040894,17.053429,17.054268,17.064613
2017-06-21,17.011536,17.061432,17.026451,17.066437,16.988258,17.05391,17.028282
2017-06-22,17.006622,16.98967,17.048248,17.03038,17.007782,17.034988,17.031456
2017-06-23,17.053322,17.073288,17.042023,17.044456,17.029373,17.049423,17.065002
2017-06-25,17.055016,17.019936,17.014404,17.030647,17.066826,17.050354,17.027763
2017-06-26,17.047035,17.057793,17.062012,17.025963,17.003899,17.031013,17.03138
2017-06-27,17.042107,17.066956,17.05349,17.03859,17.057098,17.057236,17.065445
2017-06-28,17.033379,17.010925,17.028305,17.010445,17.020065,17.007164,17.027573
2017-06-29,17.00795,17.050674,17.049866,17.07264,17.046318,17.036797,17.055717
2017-06-30,17.077057,17.037926,17.042854,17.054543,17.031815,17.007584,16.907288
2017-07-02,17.06807,17.02327,17.063156,17.021568,17.030502,16.857323,16.839287
2017-07-03,17.04535,17.039886,17.038734,17.01799,16.854362,16.821991,16.803741
2017-07-04,17.040062,17.03476,16.979118,16.831787,16.802086,16.766716,16.711792
2017-07-05,17.057518,17.01793,16.83667,16.83413,16.786713,16.741478,16.720695
2017-07-06,17.017258,16.834892,16.82428,16.794113,16.749008,16.751495,16.721626
2017-07-07,16.858124,16.779762,16.814987,16.745087,16.732307,16.72145,16.687721
2017-07-09,16.8293,16.740417,16.754242,16.727676,16.701836,16.70028,16.699242
2017-07-10,16.74839,16.733437,16.73542,16.694984,16.704239,16.67369,16.678856
2017-07-11,16.735977,16.718712,16.71164,16.71106,16.66957,16.621964,16.658058
2017-07-12,16.710518,16.723885,16.705894,16.676193,16.649391,16.644974,16.584938
2017-07-13,16.760017,16.703644,16.670425,16.625244,16.636253,16.609375,16.59687
2017-07-14,16.696548,16.677895,16.689316,16.624405,16.614838,16.598083,16.575195
2017-07-16,16.654709,16.666039,16.640465,16.611748,16.602814,16.589348,16.584358
2017-07-17,16.673492,16.633324,16.628326,16.579353,16.583855,16.543045,16.50888
2017-07-18,16.615547,16.644028,16.619347,16.59047,16.589775,16.512352,16.474472
2017-07-19,16.612267,16.579239,16.566833,16.611015,16.518074,16.489044,16.477806
2017-07-20,16.603188,16.565392,16.524017,16.529587,16.466125,16.510818,16.472511
2017-07-21,16.587067,16.560242,16.540031,16.484665,16.537262,16.469612,16.471626
2017-07-23,16.516418,16.475166,16.490662,16.48542,16.486717,16.431038,16.471222
2017-07-24,16.539047,16.468636,16.520058,16.506958,16.454788,16.432648,16.410568
2017-07-25,16.521797,16.493042,16.442093,16.448944,16.470207,16.474564,16.504677
2017-07-26,16.491463,16.472046,16.470627,16.469994,16.458382,16.450073,16.45066
2017-07-27,16.448929,16.410278,16.49054,16.476707,16.435127,16.485817,16.487434
2017-07-28,16.481087,16.440514,16.46511,16.477486,16.443398,16.47306,16.456146
2017-07-30,16.50621,16.453773,16.496574,16.477295,16.472832,16.467339,16.47036
2017-07-31,16.478058,16.463722,16.487488,16.477226,16.469353,16.452805,16.473083
2017-08-01,16.504906,16.49437,16.48545,16.477226,16.481293,16.489555,16.471344
2017-08-02,16.476135,16.466484,16.486206,16.489029,16.469849,16.450844,16.42707
2017-08-03,16.44905,16.467285,16.457397,16.47245,16.457878,16.458366,16.416695
2017-08-04,16.457466,16.473396,16.498032,16.419365,16.421173,16.392197,16.37011
2017-08-06,16.490036,16.512718,16.440369,16.412651,16.368927,16.373314,16.407013
2017-08-07,16.468803,16.44754,16.435425,16.381271,16.407639,16.407402,16.398697
2017-08-08,16.462906,16.413086,16.382263,16.421692,16.399765,16.380112,16.372757
2017-08-09,16.446045,16.38311,16.394508,16.38845,16.372597,16.392555,16.42044
2017-08-10,16.401245,16.390594,16.380447,16.39009,16.42215,16.38205,16.427078
2017-08-11,16.388443,16.389221,16.388596,16.382599,16.36512,16.436104,16.464409
2017-08-13,16.404701,16.385727,16.379967,16.393318,16.441544,16.44474,16.486412
2017-08-14,16.38282,16.384949,16.389603,16.435402,16.438217,16.482338,16.487732
2017-08-15,16.392937,16.388466,16.418808,16.451248,16.47625,16.458946,16.483986
2017-08-16,16.388298,16.40931,16.476006,16.4674,16.48494,16.486763,16.52192
2017-08-17,16.437508,16.477028,16.472824,16.485374,16.527138,16.535072,16.595024
2017-08-18,16.49002,16.434074,16.522385,16.504333,16.509369,16.611229,16.623352
2017-08-20,16.480408,16.46811,16.500847,16.506111,16.595398,16.623718,16.639488
2017-08-21,16.478096,16.505028,16.54625,16.604713,16.616928,16.64141,16.655983
2017-08-22,16.50354,16.497398,16.589195,16.633629,16.654762,16.671822,16.679977
2017-08-23,16.496605,16.599754,16.602165,16.661186,16.685997,16.731308,16.732063
2017-08-24,16.60405,16.64209,16.634293,16.671982,16.679718,16.748795,16.7602
2017-08-25,16.622688,16.632225,16.720375,16.721481,16.726479,16.781853,16.782845
2017-08-27,16.655792,16.649307,16.751877,16.704918,16.75386,16.735916,16.76609
2017-08-28,16.65767,16.685562,16.72911,16.730362,16.764717,16.798233,16.878822
2017-08-29,16.759735,16.748756,16.806984,16.767426,16.795052,16.874893,16.90525
2017-08-30,16.724838,16.73983,16.762306,16.798851,16.864891,16.935158,16.96128
2017-08-31,16.745422,16.771667,16.794907,16.876625,16.936974,16.974945,16.97757
2017-09-01,16.762054,16.779976,16.898949,16.948273,16.942131,16.984726,17.011887
2017-09-03,16.818962,16.894356,16.931786,16.97126,16.965477,17.01635,17.036797
2017-09-04,16.888489,16.940231,16.945885,16.998611,17.00518,17.026901,17.02185
2017-09-05,16.946434,16.967133,16.994354,17.02037,17.04522,17.046791,17.051506
2017-09-06,16.961151,16.972206,16.983833,17.036514,17.043167,17.071487,17.076271
2017-09-07,16.99562,17.01435,17.007088,17.02095,17.043259,17.079353,17.095573
2017-09-08,17.013283,17.005768,17.00895,17.049423,17.075851,17.10691,17.09996
2017-09-10,17.021088,17.041023,17.037857,17.064018,17.082825,17.026405,17.098488
2017-09-11,17.046333,17.046936,17.094841,17.046143,17.091774,17.097046,17.078247
2017-09-12,17.014526,17.10859,17.084045,17.057755,17.112404,17.104599,17.106277
2017-09-13,17.056198,17.055733,17.162659,17.073143,17.119919,17.102165,17.333
2017-09-14,17.063843,17.097015,17.091782,17.13984,17.082153,17.32119,17.313553
2017-09-15,17.079681,17.08123,17.094757,17.185616,17.316544,17.31343,17.314316
2017-09-17,17.105202,17.078796,17.125107,17.317162,17.328148,17.331238,17.327667
2017-09-18,17.075737,17.115204,17.327454,17.334312,17.31485,17.305618,17.312828
2017-09-19,17.149918,17.315262,17.326416,17.311417,17.315765,17.316605,17.314072
2017-09-20,17.32071,17.322708,17.314423,17.315872,17.328926,17.329872,17.328964
2017-09-21,17.32685,17.320198,17.327843,17.333115,17.313957,17.316338,17.312187
2017-09-22,17.320969,17.30938,17.326614,17.30867,17.315308,17.329918,17.313484
2017-09-24,17.327293,17.317513,17.313515,17.316788,17.329811,17.307709,17.329483
2017-09-25,17.320969,17.304558,17.328423,17.33667,17.3135,17.326065,17.311226
2017-09-26,17.327736,17.322449,17.326935,17.326317,17.315048,17.335823,17.312973
2017-09-27,17.32058,17.322105,17.300987,17.323174,17.330849,17.308937,17.33052
2017-09-28,17.327866,17.33043,17.320114,17.328262,17.31311,17.305862,17.310898
2017-09-29,17.320442,17.322037,17.319984,17.308502,17.31485,17.334198,17.312706
2017-10-01,17.328125,17.33081,17.319855,17.327202,17.331894,17.305168,17.331482
2017-10-02,17.32,17.321716,17.319786,17.318855,17.319801,17.29876,17.310127
2017-10-03,17.328194,17.3312,17.319786,17.29663,17.31845,17.32695,17.258919
2017-10-04,17.32,17.321716,17.319786,17.308708,17.319542,17.315262,17.319206
2017-10-05,17.328636,17.33178,17.319786,17.335999,17.318642,17.307281,17.241745
2017-10-06,17.319923,17.321335,17.319786,17.304993,17.32026,17.253944,17.21286
2017-10-08,17.328896,17.31263,17.319717,17.322632,17.229874,17.213554,17.23072
2017-10-09,17.319733,17.32624,17.319344,17.263672,17.241402,17.211914,17.208138
2017-10-10,17.329346,17.302567,17.233139,17.219185,17.216438,17.227829,17.230263
2017-10-11,17.319412,17.240631,17.174911,17.207596,17.222435,17.196342,17.208138
2017-10-12,17.238678,17.214172,17.219872,17.241074,17.209496,17.21505,17.162498
2017-10-13,17.152138,17.20707,17.214195,17.218216,17.189217,17.168282,17.116982
2017-10-15,17.174576,17.21463,17.212326,17.17694,17.16085,17.12378,17.10907
2017-10-16,17.232841,17.229927,17.219322,17.161743,17.139832,17.101013,17.115738
2017-10-17,17.201973,17.195297,17.126427,17.117767,17.09111,17.11573,17.08207
2017-10-18,17.179428,17.140617,17.13697,17.108948,17.097801,17.081833,17.039848
2017-10-19,17.12815,17.127602,17.08036,17.083458,17.039474,17.020927,17.015099
2017-10-20,17.122688,17.118767,17.084953,17.073555,17.038712,17.000343,17.028885
2017-10-22,17.097488,17.089485,17.064651,17.040634,17.003853,16.984146,17.007858
2017-10-23,17.085869,17.094719,17.017563,17.069336,16.980614,16.996902,16.984451
2017-10-24,17.090843,17.040512,17.002235,17.022614,16.98558,16.97953,16.998589
2017-10-25,17.023033,17.031662,17.01873,16.97049,16.985916,16.985924,16.951439
2017-10-26,16.997177,17.007149,17.037453,16.990585,16.947533,16.98101,16.957779
2017-10-27,16.988678,16.955215,17.007538,16.987488,16.961975,16.96865,16.96376
2017-10-29,17.016235,16.995186,16.968918,16.985,16.959274,16.970741,16.963463
2017-10-30,16.991943,16.980316,16.95649,16.991478,16.961945,16.948914,16.97718
2017-10-31,16.991646,16.947853,16.955093,16.9524,16.969467,16.942741,16.94963
2017-11-01,16.96894,16.954506,16.946487,16.967651,16.97329,16.960274,16.970474
2017-11-02,16.966583,16.969978,16.95642,16.956398,16.952858,16.987022,16.96785
2017-11-03,16.95366,16.961601,16.961876,16.946854,16.973335,16.962532,16.975327
2017-11-05,16.966309,16.943336,16.93187,16.956718,16.93811,16.965477,16.991577
2017-11-06,16.95385,16.941559,16.942932,16.960892,16.97464,17.009628,16.97216
2017-11-07,16.960953,16.954353,16.957855,16.991455,16.989067,16.994652,17.022247
2017-11-08,16.962181,16.953674,16.97747,16.987709,16.987633,16.980461,16.99443
2017-11-09,16.942513,16.9851,16.963715,16.99675,16.985947,16.990509,17.014252
