,NZDCHF,NZDCHF,NZDCHF,NZDCHF,NZDCHF,NZDCHF,NZDCHF
2017-07-10,0.70019495,0.70081276,0.70005935,0.70212185,0.7018944,0.7019379,0.7013201
2017-07-11,0.70108074,0.70083016,0.7004502,0.7006583,0.7011893,0.70319194,0.70155114
2017-07-12,0.69936544,0.7013542,0.7020729,0.7015332,0.700655,0.7019706,0.7024219
2017-07-13,0.70089227,0.70111674,0.70145667,0.7018335,0.70233965,0.7034515,0.70175266
2017-07-14,0.7016536,0.7020582,0.7031643,0.70207316,0.7006316,0.7029718,0.7023236
2017-07-16,0.7015143,0.703082,0.7021873,0.70231813,0.70217067,0.7041146,0.70242476
2017-07-17,0.70146143,0.70166254,0.70229214,0.7029243,0.7014728,0.70405823,0.7017463
2017-07-18,0.7018704,0.70266014,0.7023026,0.70327145,0.7044792,0.70234704,0.70251286
2017-07-19,0.7012071,0.70315665,0.7014856,0.70220023,0.703225,0.70157653,0.70305836
2017-07-20,0.7031848,0.7037132,0.7020816,0.7035822,0.7024457,0.70358,0.7033627
2017-07-21,0.7029137,0.70234156,0.7030979,0.70179844,0.70402485,0.70320493,0.7038832
2017-07-23,0.70189375,0.7044524,0.7032593,0.7040218,0.70315486,0.7037335,0.703672
2017-07-24,0.7020604,0.7034938,0.70356715,0.7037868,0.7031685,0.7036712,0.70374227
2017-07-25,0.70350754,0.7028619,0.7030912,0.70328647,0.7031825,0.70376396,0.7038209
2017-07-26,0.70236516,0.7036848,0.7024953,0.70326704,0.70396996,0.7041111,0.7043412
2017-07-27,0.7038757,0.7032101,0.70395774,0.70451415,0.7037383,0.70410347,0.7036592
2017-07-28,0.7024595,0.7032423,0.703845,0.7040703,0.70385146,0.704068,0.70402014
2017-07-30,0.7039358,0.7042365,0.70423007,0.7040923,0.7040408,0.703577,0.7036294
2017-07-31,0.7042973,0.70379716,0.7041598,0.7041334,0.7038262,0.7043266,0.7051615
2017-08-01,0.703945,0.7037724,0.7041344,0.7041402,0.7046085,0.7041191,0.7040739
2017-08-02,0.7039263,0.7039241,0.7038693,0.70358735,0.7033601,0.7034541,0.70360124
2017-08-03,0.70394737,0.70398706,0.70440495,0.7043702,0.7052032,0.70429975,0.70444435
2017-08-04,0.7039278,0.7037257,0.70396394,0.7041315,0.70458096,0.70419097,0.7044914
2017-08-06,0.7039502,0.7039297,0.7038567,0.70402056,0.7032894,0.7062806,0.7041387
2017-08-07,0.703929,0.70366,0.7039835,0.70431226,0.7041305,0.70467824,0.7046719
2017-08-08,0.7039529,0.7043596,0.70419335,0.7045417,0.7048599,0.7035456,0.7045472
2017-08-09,0.7039301,0.7043554,0.7043983,0.70428807,0.7045918,0.7043762,0.70470214
2017-08-10,0.70395535,0.7054321,0.70491076,0.70455056,0.7042335,0.70412827,0.70584846
2017-08-11,0.7052288,0.70394826,0.70432633,0.70561105,0.7042893,0.70512205,0.7057151
2017-08-13,0.70491695,0.7038061,0.70420706,0.7039876,0.70540184,0.7055269,0.70533586
2017-08-14,0.7034108,0.704724,0.70595974,0.7058538,0.7055928,0.7055565,0.7064305
2017-08-15,0.70522404,0.704824,0.7051415,0.70559245,0.70557296,0.7055263,0.70690954
2017-08-16,0.70517063,0.7055787,0.70550334,0.7061206,0.7057651,0.70669466,0.70628333
2017-08-17,0.7053161,0.7057327,0.70629174,0.7055774,0.7067972,0.7057167,0.7062135
2017-08-18,0.7063629,0.7055754,0.7064289,0.70619637,0.70549774,0.7068706,0.7061955
2017-08-20,0.70552707,0.70603085,0.7049978,0.70590425,0.70683694,0.70579416,0.70623237
2017-08-21,0.7057673,0.70584923,0.70520073,0.7047937,0.7058225,0.7057124,0.7051927
2017-08-22,0.70576096,0.70553356,0.7060626,0.7075711,0.70630467,0.7049582,0.70522666
2017-08-23,0.7057332,0.7046675,0.7058043,0.7073635,0.70515496,0.7058586,0.70469356
2017-08-24,0.7067764,0.705741,0.7051225,0.70665646,0.70548546,0.703275,0.7049882
2017-08-25,0.70574397,0.70597094,0.70490336,0.7056396,0.7055434,0.7058785,0.70463383
2017-08-27,0.7067165,0.7062602,0.7077245,0.7056502,0.7044469,0.70571417,0.70597476
2017-08-28,0.7079529,0.7068967,0.70531714,0.70528746,0.7044167,0.70550114,0.70529485
2017-08-29,0.70559144,0.70430654,0.70410246,0.7059332,0.70551497,0.70538896,0.7072004
2017-08-30,0.7052138,0.70399326,0.70450586,0.704937,0.70489866,0.70515937,0.70454645
2017-08-31,0.7057593,0.7054009,0.7052477,0.70523465,0.7048757,0.70519865,0.7047884
2017-09-01,0.705446,0.70547646,0.70502514,0.70501745,0.7037433,0.7056192,0.7050096
2017-09-03,0.70515436,0.7053636,0.70405775,0.7052178,0.704429,0.704842,0.7038372
2017-09-04,0.705757,0.7049246,0.70550156,0.7051907,0.70474166,0.70462215,0.70393836
2017-09-05,0.70529693,0.70534325,0.7050251,0.70328134,0.70327216,0.7039737,0.70374113
2017-09-06,0.7046261,0.70524806,0.7041071,0.7040026,0.7044276,0.7020286,0.70159096
2017-09-07,0.70491713,0.70436436,0.7060104,0.70148534,0.70422965,0.70139843,0.7015029
2017-09-08,0.70506674,0.70425385,0.70390034,0.7023772,0.70178443,0.70115775,0.6987288
2017-09-10,0.704464,0.7036732,0.70327306,0.702043,0.70095193,0.69909114,0.6989642
2017-09-11,0.701746,0.7038265,0.70152414,0.70116526,0.6991952,0.69750684,0.69854283
2017-09-12,0.70405036,0.7013295,0.7008786,0.69859564,0.6987432,0.6983745,0.6985832
2017-09-13,0.7021842,0.70105904,0.69898874,0.69849765,0.6985076,0.6983225,0.6981492
2017-09-14,0.7010503,0.6985294,0.6978299,0.6983445,0.69836116,0.6983874,0.6981579
2017-09-15,0.6998756,0.6983987,0.69881815,0.6982359,0.6985207,0.6983345,0.6981879
2017-09-17,0.6977399,0.6982587,0.6978283,0.69819444,0.6981088,0.6984018,0.698339
2017-09-18,0.69779706,0.6985795,0.6988401,0.69829136,0.6982144,0.69834816,0.69851017
2017-09-19,0.69876266,0.698312,0.6978257,0.6986014,0.69861776,0.6984173,0.69835263
2017-09-20,0.6979584,0.6983015,0.69886184,0.6988284,0.6984447,0.6983628,0.697002
2017-09-21,0.6983453,0.69857705,0.69782466,0.69912016,0.69829875,0.6983942,0.6987119
2017-09-22,0.6987981,0.6986526,0.6988829,0.69802123,0.698113,0.6983915,0.69799405
2017-09-24,0.6987283,0.6981559,0.697825,0.69830155,0.6986482,0.6983889,0.6990687
2017-09-25,0.69881594,0.69818217,0.6989034,0.69792646,0.6984583,0.698386,0.6977474
2017-09-26,0.6984564,0.6975467,0.6978267,0.6988698,0.6982986,0.69838315,0.69760597
2017-09-27,0.69802827,0.69902694,0.69892406,0.69846207,0.6980965,0.6958284,0.69856477
2017-09-28,0.69760996,0.697992,0.6978301,0.69874775,0.697537,0.698423,0.6984602
2017-09-29,0.69854265,0.699044,0.6989441,0.69773525,0.6978477,0.69750553,0.69721365
2017-10-01,0.6987826,0.6976043,0.69820225,0.69843686,0.6970057,0.69752234,0.69675314
2017-10-02,0.69904244,0.69805104,0.6981879,0.69778013,0.69772965,0.6952087,0.6970885
2017-10-03,0.6976998,0.6987117,0.6979682,0.6985763,0.6977896,0.69634557,0.69711626
2017-10-04,0.6989119,0.6970651,0.69657695,0.69862974,0.69632334,0.69643164,0.6967652
2017-10-05,0.69802,0.6960854,0.6993953,0.6976151,0.69792354,0.69606996,0.6964572
2017-10-06,0.6998557,0.6978737,0.69760394,0.69849783,0.6979488,0.69764245,0.6992774
2017-10-08,0.6962836,0.6977885,0.6974768,0.6986171,0.6979759,0.69783205,0.69594175
2017-10-09,0.6963549,0.69823736,0.6981342,0.6976698,0.6979473,0.69881815,0.6980329
2017-10-10,0.6968726,0.6980859,0.6977342,0.69689626,0.6979761,0.69733685,0.69860876
2017-10-11,0.6966618,0.69785935,0.6974395,0.697886,0.69788307,0.6986676,0.6986178
2017-10-12,0.6979345,0.69808125,0.69817305,0.69793886,0.69893163,0.6991018,0.69796455
2017-10-13,0.69738907,0.6966884,0.6984597,0.69788235,0.6987124,0.69890445,0.69926107
2017-10-15,0.69667065,0.69892603,0.69771224,0.6973103,0.69974786,0.69925797,0.69833505
2017-10-16,0.6980768,0.6977023,0.6985023,0.69877315,0.69892865,0.6994065,0.6986983
2017-10-17,0.69780946,0.6994353,0.69987476,0.6979804,0.69905764,0.6982737,0.6986409
2017-10-18,0.69913936,0.6978388,0.6989952,0.6992672,0.69961745,0.69941473,0.6985923
2017-10-19,0.697487,0.69907355,0.6986134,0.6982173,0.6985529,0.69827735,0.6985083
2017-10-20,0.699026,0.6981682,0.6985241,0.69864136,0.69829506,0.6994225,0.6989497
2017-10-22,0.69835114,0.69907063,0.6983195,0.69893014,0.6980926,0.69851005,0.6979822
2017-10-23,0.69991976,0.6982976,0.698672,0.6985388,0.69859284,0.69917005,0.69898015
2017-10-24,0.6986139,0.6992329,0.6985208,0.69863546,0.6983612,0.6987705,0.6984143
2017-10-25,0.69915736,0.6994374,0.69895715,0.69825155,0.6986436,0.69903004,0.6971962
2017-10-26,0.6982651,0.6983474,0.6976308,0.6989882,0.69926924,0.6984536,0.6980992
2017-10-27,0.6985533,0.69824874,0.6986392,0.6969663,0.6973534,0.6968442,0.6960238
2017-10-29,0.69731784,0.6988467,0.69909996,0.69767994,0.69578207,0.69675976,0.69398546
2017-10-30,0.6977561,0.69816804,0.6976703,0.6982953,0.69695354,0.6941644,0.6925344
2017-10-31,0.6979411,0.69704324,0.69832885,0.69669324,0.6946573,0.6938672,0.6922801
2017-11-01,0.69769686,0.6979763,0.6967973,0.6941234,0.6928564,0.6920444,0.69184726
2017-11-02,0.6981567,0.696991,0.69451207,0.6941594,0.6920913,0.69197744,0.69165254
2017-11-03,0.6967659,0.6948722,0.6941854,0.6926316,0.6918227,0.69160354,0.69104874
2017-11-05,0.6945483,0.6925062,0.6923386,0.6923461,0.6908618,0.6923625,0.691592
2017-11-06,0.6945133,0.69167954,0.69226825,0.6919559,0.691845,0.69112086,0.6905932
2017-11-07,0.69253945,0.6916645,0.69065446,0.69129956,0.69225353,0.6913579,0.69128853
2017-11-08,0.6910928,0.692273,0.69146556,0.69192034,0.6914181,0.6913356,0.69078034
2017-11-09,0.69107735,0.69143707,0.69251585,0.69128364,0.6908021,0.69156027,0.69041145
