,AUDJPY,AUDJPY,AUDJPY,AUDJPY,AUDJPY,AUDJPY,AUDJPY
2014-04-02,92.36266,92.409966,92.4582,92.45804,92.51916,92.8064,92.8138
2014-04-03,92.43993,92.494965,92.496635,92.479195,92.8183,92.82607,92.95493
2014-04-04,92.459984,92.44183,92.46843,92.715485,92.8159,92.96472,93.19846
2014-04-06,92.505585,92.49125,92.74823,92.82374,92.957504,93.21723,93.29126
2014-04-07,92.62553,92.7649,92.81768,92.96109,93.16262,93.28503,93.40586
2014-04-08,92.78691,92.84965,92.95714,93.20663,93.203255,93.1929,93.353714
2014-04-09,92.83972,92.98601,93.237854,93.23981,93.35038,93.37336,93.59233
2014-04-10,92.97964,93.20424,93.291664,93.28556,93.36617,93.60868,93.794685
2014-04-11,93.18318,93.287605,93.33146,93.34544,93.597755,93.80438,94.20193
2014-04-13,93.28992,93.343376,93.29157,93.59058,93.82825,94.205475,94.53589
2014-04-14,93.29079,93.350365,93.62077,93.77343,94.207306,94.49743,94.836464
2014-04-15,93.30591,93.593056,93.80924,94.223526,94.51633,94.87844,95.078835
2014-04-16,93.6092,93.81595,94.196106,94.547424,94.88454,95.13896,95.34528
2014-04-17,93.78259,94.1727,94.548004,94.83948,95.13201,95.38599,95.351364
2014-04-20,94.19304,94.52444,94.84584,95.1203,95.28961,95.26584,95.32386
2014-04-21,94.53928,94.85149,95.13471,95.30854,95.38059,95.30051,95.32443
2014-04-22,94.84068,95.101166,95.2778,95.297356,95.25993,95.38332,95.36615
2014-04-23,95.11931,95.309715,95.33996,95.3515,95.38503,95.359055,95.34047
2014-04-24,95.294945,95.29847,95.358986,95.36307,95.34885,95.26721,95.34574
2014-04-25,95.33508,95.352936,95.31267,95.30665,95.331375,95.32014,95.35248
2014-04-27,95.39759,95.36458,95.30687,95.29467,95.34991,95.37234,95.32123
2014-04-28,95.32436,95.30787,95.3387,95.3533,95.33099,95.35385,95.321815
2014-04-29,95.2975,95.29581,95.34781,95.36572,95.350296,95.30916,95.36853
2014-04-30,95.33872,95.35473,95.31377,95.30498,95.33062,95.33583,95.33949
2014-05-01,95.402725,95.367226,95.30179,95.29219,95.35066,95.38795,95.345085
2014-05-02,95.32696,95.3062,95.348915,95.35498,95.33023,95.30391,95.35222
2014-05-04,95.33924,95.29336,95.312355,95.36815,95.35095,95.291954,95.366486
2014-05-05,95.33909,95.356415,95.272964,95.30341,95.32986,95.33223,95.328285
2014-05-06,95.339,95.36963,95.37159,95.2899,95.36752,95.33879,95.35503
2014-05-07,95.3389,95.304634,95.36552,95.36675,95.346954,95.3477,95.41918
2014-05-08,95.33881,95.29107,95.3639,95.39916,95.34773,95.33447,95.37012
2014-05-09,95.33873,95.3682,95.37871,95.3482,95.42155,95.4261,95.39411
2014-05-11,95.338646,95.400696,95.37659,95.40136,95.39926,95.42287,95.42999
2014-05-12,95.338554,95.38668,95.41133,95.380615,95.39456,95.37359,95.308784
2014-05-13,95.434006,95.3939,95.4225,95.40582,95.38457,95.37307,95.3429
2014-05-14,95.36351,95.45288,95.43817,95.3966,95.35777,95.32289,95.26448
2014-05-15,95.44547,95.38292,95.42662,95.3451,95.34774,95.35962,95.207756
2014-05-16,95.447014,95.44223,95.35818,95.35166,95.34423,95.242455,95.13493
2014-05-18,95.38554,95.37365,95.33562,95.33542,95.20061,95.18552,95.06978
2014-05-19,95.35667,95.33113,95.34159,95.22241,95.177734,95.10581,95.08853
2014-05-20,95.35128,95.32713,95.20042,95.17246,95.061424,95.08328,95.05564
2014-05-21,95.26989,95.221,95.11297,95.11935,95.05162,95.01579,95.0352
2014-05-22,95.240204,95.14318,95.1738,95.0479,95.00818,94.98539,94.98647
2014-05-23,95.11041,95.0782,95.05099,95.0198,95.05192,94.97268,94.98314
2014-05-25,95.0849,95.02747,95.055405,94.95882,94.91544,94.963295,94.93877
2014-05-26,95.062965,95.02169,94.96642,94.94841,94.94502,94.894,94.868614
2014-05-27,95.01062,95.007416,94.949135,94.96344,94.9329,94.87515,94.88455
2014-05-28,95.01414,94.99139,94.93446,94.92667,94.84194,94.8782,94.88
2014-05-29,94.975975,94.955956,94.92587,94.8523,94.86809,94.86802,94.87303
2014-05-30,94.96163,94.933685,94.85339,94.86673,94.861244,94.86322,94.841385
2014-06-02,94.92799,94.88345,94.86285,94.845795,94.8803,94.85798,94.83336
2014-06-03,94.88474,94.84477,94.85307,94.874985,94.870964,94.85214,94.89587
2014-06-04,94.86137,94.862946,94.87505,94.83722,94.86578,94.88023,94.90752
2014-06-05,94.87643,94.85413,94.83616,94.8778,94.919525,94.89855,94.94152
2014-06-06,94.83823,94.86619,94.85304,94.8837,94.9024,94.921844,94.952
2014-06-08,94.88094,94.85726,94.88812,94.90644,94.90398,94.947586,94.978264
2014-06-09,94.841606,94.88597,94.90673,94.94935,94.96775,94.976036,94.97691
2014-06-10,94.86851,94.90579,94.936386,94.97006,94.982124,94.97446,95.0046
2014-06-11,94.94839,94.949234,94.94778,94.94099,94.97831,95.04522,95.057434
2014-06-12,94.946526,94.93931,94.96353,94.94975,95.02814,95.07743,95.12134
2014-06-13,94.962555,94.93675,94.95127,94.964806,95.059326,95.114716,95.21373
2014-06-15,94.97674,94.94974,95.0161,95.06543,95.08413,95.16511,95.22819
2014-06-16,94.968414,95.04204,95.06685,95.15062,95.19137,95.23775,95.294495
2014-06-17,94.97772,95.08936,95.10089,95.20536,95.23406,95.33966,95.364876
2014-06-18,95.05753,95.18081,95.18395,95.21697,95.36994,95.37721,95.39499
2014-06-19,95.16829,95.163826,95.22714,95.2802,95.295105,95.42526,95.4333
2014-06-20,95.172966,95.228714,95.356186,95.34991,95.35356,95.40724,95.372925
2014-06-22,95.22996,95.3424,95.387,95.38389,95.42033,95.41042,95.42347
2014-06-23,95.32382,95.31016,95.405464,95.40519,95.39124,95.39133,95.42221
2014-06-24,95.33217,95.400925,95.38955,95.43928,95.39399,95.39501,95.46871
2014-06-25,95.37105,95.38687,95.42014,95.44174,95.42174,95.46299,95.44524
2014-06-26,95.40436,95.41786,95.417244,95.37197,95.493195,95.49464,95.46473
2014-06-27,95.420425,95.414955,95.38811,95.44595,95.503365,95.48893,95.57862
2014-06-29,95.40563,95.38545,95.44513,95.45731,95.537796,95.58206,95.53669
2014-06-30,95.42224,95.479385,95.512085,95.506615,95.537926,95.582634,95.55529
2014-07-01,95.492485,95.48293,95.473434,95.48967,95.584076,95.567955,95.567825
2014-07-02,95.468735,95.52482,95.58449,95.57827,95.59941,95.68106,95.58092
2014-07-03,95.539,95.555916,95.55501,95.552826,95.57663,95.58723,95.53837
2014-07-04,95.541374,95.55821,95.523125,95.530495,95.58658,95.53093,95.58352
2014-07-06,95.5855,95.55709,95.56358,95.593864,95.581955,95.58994,95.540726
2014-07-07,95.55214,95.559395,95.656,95.536896,95.58667,95.55009,95.58161
2014-07-08,95.63449,95.55826,95.5704,95.54597,95.62357,95.58403,95.54226
2014-07-09,95.588936,95.560524,95.60766,95.585175,95.604355,95.594086,95.58029
2014-07-10,95.55203,95.55641,95.58709,95.554115,95.572876,95.5608,95.58851
2014-07-11,95.61442,95.565254,95.543915,95.59565,95.53341,95.58472,95.60928
2014-07-13,95.5806,95.59806,95.53937,95.54742,95.54558,95.55337,95.566765
2014-07-14,95.54874,95.5165,95.5491,95.603455,95.53485,95.61348,95.5885
2014-07-15,95.57989,95.56408,95.57805,95.542755,95.61259,95.545296,95.50341
2014-07-16,95.54932,95.53908,95.56934,95.535866,95.593765,95.519775,95.49963
2014-07-17,95.579384,95.56587,95.59789,95.61978,95.603264,95.5354,95.55049
2014-07-18,95.54974,95.636925,95.64726,95.5694,95.57414,95.55407,95.525795
2014-07-20,95.57897,95.54854,95.583565,95.52587,95.54407,95.54405,95.537605
2014-07-21,95.55008,95.5934,95.53386,95.47262,95.51746,95.52757,95.52843
2014-07-22,95.54948,95.564285,95.50745,95.53633,95.53682,95.52261,95.534515
2014-07-23,95.535545,95.52457,95.517525,95.56246,95.52644,95.537,95.52433
2014-07-24,95.470375,95.552864,95.53292,95.53512,95.54417,95.51521,95.52988
2014-07-25,95.527435,95.57353,95.50938,95.498886,95.51685,95.54668,95.52492
2014-07-27,95.52731,95.542145,95.54791,95.530426,95.53644,95.52692,95.55456
2014-07-28,95.53347,95.500046,95.51817,95.504616,95.54611,95.528915,95.55151
2014-07-29,95.521255,95.516045,95.54109,95.52393,95.51458,95.5386,95.53526
2014-07-30,95.52703,95.52643,95.55815,95.53956,95.51439,95.518,95.539246
2014-07-31,95.53285,95.55834,95.54154,95.51503,95.53448,95.5259,95.545395
2014-08-01,95.53975,95.55674,95.534805,95.54752,95.54181,95.5354,95.523094
2014-08-03,95.536865,95.52865,95.52969,95.51179,95.526535,95.50686,95.536545
2014-08-04,95.51172,95.51835,95.52309,95.53518,95.52884,95.51825,95.51229
2014-08-05,95.53696,95.5381,95.534744,95.52466,95.50909,95.50397,95.48149
2014-08-06,95.534615,95.527565,95.498566,95.52876,95.50508,95.4924,95.49405
2014-08-07,95.54175,95.52541,95.53899,95.49895,95.49583,95.48744,95.49694
2014-08-08,95.54915,95.512764,95.51158,95.47659,95.50184,95.479324,95.43854
2014-08-10,95.52404,95.48918,95.51706,95.4899,95.45952,95.41636,95.41441
2014-08-11,95.52321,95.49253,95.510666,95.49946,95.450035,95.425125,95.4164
2014-08-12,95.495804,95.48891,95.49252,95.459656,95.42829,95.42827,95.34338
2014-08-13,95.50246,95.48582,95.4236,95.429016,95.39977,95.40896,95.34
2014-08-14,95.48361,95.469215,95.39137,95.42813,95.362946,95.36047,95.41128
2014-08-15,95.48326,95.43459,95.4711,95.37595,95.423775,95.40503,95.40777
2014-08-17,95.43325,95.425125,95.35783,95.35182,95.36782,95.38023,95.43749
2014-08-18,95.43757,95.38902,95.36271,95.35539,95.36777,95.343735,95.4268
2014-08-19,95.38284,95.39628,95.40891,95.38877,95.36768,95.409546,95.49597
2014-08-20,95.362404,95.37244,95.38522,95.33334,95.4159,95.51375,95.51977
2014-08-21,95.36848,95.37534,95.38148,95.42386,95.499596,95.53821,95.52808
2014-08-22,95.392815,95.39378,95.41317,95.504,95.53092,95.586914,95.58683
2014-08-24,95.38438,95.441345,95.49179,95.55027,95.5652,95.57662,95.570915
2014-08-25,95.44165,95.52121,95.537094,95.55168,95.55221,95.57704,95.587234
2014-08-26,95.48383,95.53592,95.560394,95.56957,95.610535,95.62206,95.66141
2014-08-27,95.524605,95.558334,95.57326,95.58922,95.62604,95.600204,95.63301
2014-08-28,95.5454,95.542755,95.6059,95.60162,95.62121,95.60703,95.74263
2014-08-29,95.58362,95.61918,95.59228,95.61425,95.65224,95.749855,95.76408
2014-08-31,95.561356,95.65031,95.612434,95.64859,95.77253,95.76316,95.71211
2014-09-01,95.576584,95.62968,95.62444,95.66753,95.792816,95.75999,95.75991
2014-09-02,95.62232,95.638466,95.747696,95.768936,95.76704,95.77053,95.78121
2014-09-03,95.6991,95.773,95.75562,95.773796,95.73112,95.78258,95.78604
2014-09-04,95.727486,95.77048,95.78657,95.75696,95.76702,95.79069,95.824356
2014-09-05,95.73761,95.76791,95.77458,95.754036,95.814514,95.84462,96.10466
2014-09-07,95.76979,95.745285,95.76622,95.82641,95.82655,96.120735,96.48373
2014-09-08,95.734535,95.76875,95.80028,95.826904,96.1101,96.43334,96.67442
2014-09-09,95.81072,95.77848,95.82656,96.1159,96.45022,96.73025,96.687904
2014-09-10,95.82613,95.81671,96.10974,96.417885,96.72214,96.72634,96.71296
2014-09-11,95.83306,96.127,96.43012,96.661064,96.68907,96.70596,96.73677
2014-09-12,96.12166,96.43267,96.70278,96.72873,96.69022,96.78813,96.790146
2014-09-14,96.43494,96.73415,96.69747,96.67485,96.73752,96.82291,96.96243
2014-09-15,96.72736,96.70384,96.73433,96.78835,96.81679,96.95435,96.99519
2014-09-16,96.70044,96.681305,96.784004,96.78122,96.93472,96.97842,97.00996
2014-09-17,96.72158,96.74637,96.76785,96.91572,96.96501,97.00868,96.981445
2014-09-18,96.75322,96.79836,96.94112,96.97459,97.0405,97.0029,97.009415
2014-09-19,96.78529,96.923775,96.98215,96.987076,96.99081,96.99899,96.98057
2014-09-21,96.926956,96.96626,97.04772,97.011345,96.97118,96.99125,97.00883
2014-09-22,96.98948,96.98755,96.98399,97.00485,96.97407,96.985886,96.97965
2014-09-23,97.003525,97.00059,96.96506,97.00046,97.00804,97.009964,97.00816
2014-09-24,97.01396,97.04329,97.03552,96.99165,97.045845,97.0035,97.00091
2014-09-25,96.99257,97.00127,96.98551,96.98556,97.0236,96.999084,97.00098
2014-09-26,96.9741,97.01571,96.96626,97.01304,96.997055,96.99041,97.00106
2014-09-28,97.05262,96.97231,97.03658,97.00571,96.97336,96.984406,97.00116
2014-09-29,96.98512,97.02278,97.0022,97.00075,97.0081,97.01126,97.001236
2014-09-30,96.9614,97.0056,96.97702,96.9909,97.01498,97.004036,97.001335
2014-10-01,97.03803,96.99085,97.04378,96.98413,96.98927,96.99464,97.00141
2014-10-02,97.001854,97.0012,97.00841,96.976036,96.99767,97.01096,97.001495
2014-10-03,96.97585,97.007164,96.98235,96.985954,96.99881,97.01959,97.00159
2014-10-05,97.04646,97.04029,97.04695,96.987625,97.00946,97.02008,97.01217
2014-10-06,96.989944,97.03707,96.98833,96.98716,97.01504,96.957115,96.777565
2014-10-07,96.96449,97.00033,96.98429,97.03298,96.955864,96.71331,96.67201
2014-10-08,97.050285,96.96925,96.98752,96.992134,96.6879,96.71297,96.636635
2014-10-09,96.99755,97.00487,96.96744,96.7007,96.65895,96.59178,96.58
2014-10-10,97.02684,96.99232,96.70752,96.666336,96.688965,96.50834,96.37098
2014-10-12,96.94025,96.67499,96.667206,96.62825,96.533936,96.41053,95.80779
2014-10-13,96.73442,96.67783,96.61813,96.52379,96.41446,95.84862,95.75115
2014-10-14,96.67296,96.652626,96.52493,96.4046,95.81636,95.73886,95.74183
2014-10-15,96.5881,96.59059,96.39814,95.871666,95.76553,95.71813,95.535255
2014-10-16,96.53719,96.43149,95.85625,95.78383,95.73335,95.51612,95.51168
2014-10-17,96.411736,95.82964,95.83127,95.628914,95.52434,95.40955,95.42829
2014-10-19,95.851654,95.72202,95.7057,95.512405,95.44647,95.49919,95.44221
2014-10-20,95.7553,95.74974,95.58856,95.51831,95.372246,95.45627,95.35823
2014-10-21,95.70302,95.50762,95.42437,95.46952,95.42016,95.388016,95.347404
2014-10-22,95.5465,95.43633,95.41933,95.38314,95.390144,95.354416,95.310265
2014-10-23,95.55305,95.441086,95.40897,95.397934,95.35467,95.31443,95.300896
2014-10-24,95.45842,95.419975,95.37434,95.33658,95.315414,95.32646,95.333855
2014-10-26,95.386604,95.3992,95.374306,95.32444,95.31833,95.31409,95.29907
2014-10-27,95.4101,95.31627,95.31292,95.33103,95.34788,95.326805,95.34219
2014-10-28,95.35162,95.288376,95.32811,95.275505,95.3144,95.313736,95.343475
2014-10-29,95.33345,95.33411,95.312485,95.313,95.317566,95.327156,95.306885
2014-10-30,95.29795,95.264694,95.3285,95.310326,95.34922,95.31337,95.2988
2014-10-31,95.31488,95.351585,95.31209,95.338745,95.3134,95.3275,95.32327
2014-11-02,95.35245,95.34857,95.32889,95.33279,95.31681,95.31299,95.311935
2014-11-03,95.33455,95.32029,95.311676,95.32878,95.35058,95.32785,95.301674
2014-11-04,95.294876,95.32438,95.32927,95.326065,95.31246,95.31264,95.33329
2014-11-05,95.316734,95.30147,95.31125,95.31781,95.31609,95.32821,95.36082
2014-11-06,95.33235,95.30916,95.32964,95.31215,95.35186,95.31228,95.34832
2014-11-07,95.31639,95.35292,95.31088,95.308205,95.31157,95.32858,95.30759
2014-11-09,95.33275,95.35894,95.33004,95.34122,95.31545,95.31195,95.2988
2014-11-10,95.315994,95.334114,95.31052,95.334274,95.35311,95.32894,95.3355
2014-11-11,95.33316,95.29584,95.330414,95.32962,95.310745,95.311615,95.344246
2014-11-12,95.3156,95.33286,95.310165,95.32651,95.31484,95.32928,95.36409
2014-11-13,95.33354,95.30006,95.33078,95.31711,95.354225,95.374985,95.5513
2014-11-14,95.31521,95.31111,95.30981,95.31071,95.377594,95.57128,95.87839
2014-11-16,95.33392,95.30828,95.3311,95.3335,95.53229,95.823875,96.11425
2014-11-17,95.31481,95.29421,95.39226,95.59173,95.895706,96.08454,98.27132
2014-11-18,95.33431,95.33945,95.596664,95.91494,96.16466,98.30317,98.54254
2014-11-19,95.34193,95.59223,95.86608,96.109886,98.28923,98.55061,98.59655
2014-11-20,95.590195,95.854385,96.15764,98.25728,98.56396,98.67026,98.765785
2014-11-21,95.89809,96.13148,98.28895,98.509384,98.580795,98.694695,98.86031
2014-11-23,96.09516,98.33354,98.56156,98.64187,98.67013,98.877556,98.93787
2014-11-24,98.26636,98.5339,98.64426,98.67506,98.842735,98.86927,98.95669
2014-11-25,98.46833,98.583,98.7141,98.84951,98.921555,99.02243,99.00307
2014-11-26,98.59491,98.71056,98.83417,98.90699,98.9797,99.06585,99.17106
2014-11-27,98.70957,98.841835,98.94384,99.03155,99.06756,99.12866,100.09892
2014-11-28,98.843925,98.90158,98.9902,98.99759,99.139565,100.14611,100.27984
2014-11-30,99.00858,98.98261,99.02372,99.195206,100.18274,100.44441,100.40984
2014-12-01,98.937904,99.055305,99.138885,100.13653,100.43304,100.484215,100.519485
2014-12-02,99.044685,99.16887,100.10562,100.45618,100.40688,100.49892,100.46716
2014-12-03,99.10782,100.1339,100.35091,100.41721,100.503426,100.51219,100.54387
2014-12-04,100.13868,100.46989,100.477264,100.51422,100.51285,100.51808,100.49742
2014-12-05,100.421814,100.507256,100.50889,100.5309,100.55731,100.48841,100.48997
2014-12-07,100.49521,100.47723,100.51904,100.49273,100.53755,100.49872,100.50247
2014-12-08,100.43847,100.55898,100.499435,100.51756,100.51196,100.539734,100.47479
2014-12-09,100.448044,100.47868,100.50504,100.50827,100.48575,100.50461,100.564445
2014-12-10,100.49067,100.495575,100.47613,100.47447,100.4821,100.51246,100.48102
2014-12-11,100.480835,100.55044,100.51218,100.5025,100.51373,100.51902,100.51187
2014-12-12,100.52968,100.488556,100.51224,100.51359,100.53017,100.48598,100.49622
2014-12-14,100.47871,100.523674,100.48526,100.55178,100.49253,100.49747,100.48959
2014-12-15,100.52855,100.503624,100.529976,100.5513,100.486,100.542786,100.53781
2014-12-16,100.47421,100.51327,100.50161,100.480255,100.521,100.53156,100.484
2014-12-17,100.50977,100.49403,100.509796,100.50881,100.523735,100.485855,100.54379
2014-12-18,100.52824,100.50584,100.513245,100.553986,100.51256,100.49627,100.51131
2014-12-19,100.49735,100.541916,100.48198,100.5063,100.478035,100.53781,100.482544
2014-12-21,100.48806,100.5164,100.4981,100.47911,100.522446,100.50224,100.472595
2014-12-22,100.4824,100.465805,100.50771,100.50928,100.53343,100.469505,100.45894
2014-12-23,100.47738,100.54163,100.48079,100.55398,100.52522,100.43954,100.38183
2014-12-24,100.49752,100.501724,100.50111,100.449524,100.48638,100.4055,100.20983
2014-12-25,100.4769,100.513954,100.44479,100.434616,100.442604,100.15965,99.17617
2014-12-26,100.528725,100.50291,100.46265,100.46792,100.1899,99.15136,98.65577
2014-12-28,100.4777,100.487885,100.42869,100.17651,99.16594,98.599785,98.37102
2014-12-29,100.43612,100.38213,100.175674,99.13526,98.68639,98.3765,98.062874
2014-12-30,100.47507,100.13837,99.18793,98.65704,98.28146,98.05185,98.01206
2014-12-31,100.16911,99.13863,98.68506,98.33826,98.07099,98.00214,97.95518
2015-01-01,99.082085,98.65432,98.31784,98.10182,98.00192,97.92944,97.88635
2015-01-02,98.61437,98.30209,98.08619,97.96034,97.93366,97.91434,97.79444
2015-01-04,98.35224,98.0375,97.98874,97.918976,97.88323,97.829384,97.786964
2015-01-05,98.0947,97.97728,97.92575,97.89795,97.82566,97.78419,97.74866
2015-01-06,98.00279,97.93733,97.83302,97.82995,97.76316,97.726906,97.70889
2015-01-07,97.97212,97.907974,97.8473,97.76697,97.73761,97.69482,97.67197
2015-01-08,97.86333,97.80725,97.800125,97.7086,97.7652,97.69334,97.57965
2015-01-09,97.798904,97.71329,97.72575,97.70495,97.71115,97.674225,97.63328
2015-01-11,97.739746,97.75146,97.71235,97.74074,97.72022,97.63441,97.55109
2015-01-12,97.749886,97.77385,97.703705,97.65172,97.60324,97.54067,97.49059
2015-01-13,97.73642,97.69304,97.65659,97.63149,97.58143,97.5064,97.40505
2015-01-14,97.69021,97.67052,97.56719,97.510475,97.49611,97.38659,97.28904
2015-01-15,97.64988,97.62756,97.58329,97.46094,97.379944,97.3298,97.29157
2015-01-16,97.651855,97.54199,97.46275,97.36261,97.31196,97.263245,97.26907
2015-01-18,97.57078,97.49846,97.380516,97.339455,97.29242,97.24996,97.20914
2015-01-19,97.4597,97.37982,97.341385,97.29595,97.19642,97.19864,97.17028
2015-01-20,97.34713,97.34478,97.31551,97.246346,97.18791,97.15118,97.13094
2015-01-21,97.31605,97.31362,97.2609,97.196556,97.15784,97.09144,97.05139
2015-01-22,97.28723,97.21158,97.1727,97.170074,97.13065,97.097305,97.02614
2015-01-23,97.24156,97.219,97.174706,97.07775,97.03831,96.98071,96.94751
2015-01-25,97.23282,97.12449,97.05443,97.09058,96.984436,96.977295,96.91109
2015-01-26,97.13544,97.08685,97.06181,96.95093,96.90954,97.0065,96.84525
2015-01-27,97.14035,97.07739,96.992966,96.9948,96.90649,96.87333,96.801216
2015-01-28,97.0414,96.98087,96.980835,96.91357,96.88559,96.81614,96.441154
2015-01-29,96.99149,96.97617,96.97479,96.86653,96.82711,96.472145,96.399956
2015-01-30,96.921844,96.97198,96.87085,96.79498,96.4175,96.43386,96.337814
2015-02-01,96.91888,96.84322,96.83812,96.44876,96.38615,96.361855,96.26411
2015-02-02,96.882965,96.81026,96.44233,96.43621,96.345604,96.275345,96.231224
2015-02-03,96.80635,96.43728,96.41512,96.301926,96.29878,96.21388,96.131454
2015-02-04,96.424965,96.410675,96.32562,96.30719,96.215935,96.123474,95.93062
2015-02-05,96.4159,96.32131,96.2499,96.253876,96.115425,95.92182,95.920364
2015-02-06,96.34569,96.314545,96.31176,96.11241,95.94546,95.8992,95.42287
2015-02-08,96.35948,96.26455,96.006516,95.9554,95.860634,95.42952,95.30574
2015-02-09,96.28519,96.128845,95.96044,95.91562,95.41772,95.30149,93.73173
2015-02-10,96.112206,95.96223,95.93344,95.44653,95.31389,93.80115,93.760864
2015-02-11,95.95529,95.89614,95.41106,95.27701,93.75199,93.68849,93.61827
2015-02-12,95.89126,95.45039,95.28246,93.79645,93.71266,93.62004,93.558525
2015-02-13,95.39512,95.30003,93.78536,93.751434,93.64577,93.6168,92.96977
2015-02-15,95.255356,93.84047,93.69969,93.66372,93.59442,92.93172,92.8667
2015-02-16,93.767654,93.70739,93.61336,93.602356,93.01866,92.93238,92.89476
2015-02-17,93.738205,93.636566,93.63048,93.023315,92.88055,92.886375,92.884056
2015-02-18,93.63161,93.582825,92.92319,92.89481,92.9204,92.89498,92.87668
2015-02-19,93.53955,92.981026,92.87434,92.81381,92.91665,92.79878,92.80992
2015-02-20,92.94088,92.901375,92.90774,92.886536,92.79253,92.834274,92.819664
2015-02-22,92.89105,92.89432,92.90043,92.82379,92.80167,92.75499,92.79482
2015-02-23,92.91987,92.91505,92.81426,92.77297,92.81555,92.787056,92.806526
2015-02-24,92.872086,92.69687,92.78194,92.801994,92.801956,92.780136,92.783195
2015-02-25,92.782875,92.82086,92.79813,92.78848,92.821175,92.79121,92.8349
2015-02-26,92.84417,92.81807,92.84672,92.82262,92.80166,92.81862,92.84011
2015-02-27,92.80562,92.78438,92.812195,92.80309,92.82147,92.81317,92.77088
2015-03-01,92.79615,92.82237,92.747314,92.78963,92.80139,92.86136,92.75237
2015-03-02,92.81232,92.81875,92.77053,92.82605,92.821754,92.802826,92.81272
2015-03-03,92.81716,92.78307,92.82685,92.807205,92.80114,92.79814,92.822525
2015-03-04,92.84419,92.82329,92.79442,92.79546,92.82201,92.838196,92.85525
2015-03-05,92.7485,92.81944,92.80969,92.82526,92.80091,92.93942,92.782684
2015-03-06,92.787605,92.78184,92.877464,92.76908,92.86106,92.80355,92.78757
2015-03-08,92.77964,92.82413,92.74897,92.85849,92.78345,92.71131,92.78671
2015-03-09,92.769585,92.82006,92.90581,92.827065,92.74352,92.757034,92.799446
2015-03-10,92.84789,92.928474,92.75223,92.74388,92.77175,92.861595,92.811424
2015-03-11,92.80609,92.78231,92.76851,92.76025,92.839836,92.81866,92.78439
2015-03-12,92.795685,92.71145,92.75723,92.79539,92.85426,92.7942,92.7994
2015-03-13,92.78562,92.692566,92.753265,92.802025,92.782745,92.837814,92.81184
2015-03-15,92.80235,92.78353,92.7877,92.76819,92.76807,92.80191,92.78385
2015-03-16,92.74455,92.82795,92.77906,92.82403,92.84089,92.86726,92.78676
2015-03-17,92.803604,92.82365,92.81237,92.8256,92.855804,92.863594,92.88487
2015-03-18,92.76663,92.78251,92.79865,92.78655,92.92682,92.87452,92.95795
2015-03-19,92.80515,92.82864,92.78827,92.83943,92.964005,92.96699,92.97685
2015-03-20,92.76844,92.824135,92.86742,92.98729,92.965515,92.96949,93.03943
2015-03-22,92.851295,92.85127,92.87722,92.95122,92.99797,93.02775,93.0733
2015-03-23,92.8099,92.94186,92.924324,92.9958,93.047844,93.04527,93.02032
2015-03-24,92.97216,92.97051,92.97473,93.02053,93.10128,93.09819,93.110176
2015-03-25,92.91651,92.94007,92.97432,92.97273,93.101746,93.06939,93.10557
2015-03-26,92.9663,93.02171,93.092026,93.12344,93.10184,93.04987,93.07898
2015-03-27,93.015045,93.09116,92.99442,93.06634,93.10191,93.100464,93.08872
2015-03-29,93.083374,93.13283,93.08055,93.0558,93.08648,93.072,93.09966
2015-03-30,93.10965,93.09224,93.16052,93.11578,93.083305,93.05265,93.06882
2015-03-31,93.06538,93.087166,93.033806,93.06614,93.0868,93.1019,93.040405
2015-04-01,93.09531,93.06888,93.05055,93.05354,93.09484,93.10961,92.91644
2015-04-02,93.08496,93.05765,93.10284,93.10886,93.04813,92.91398,92.988785
2015-04-05,93.11152,93.108055,93.03073,92.99072,92.95538,92.99912,92.86836
2015-04-06,93.066864,93.08961,93.109604,92.97618,92.91278,92.86721,92.77173
2015-04-07,93.0971,93.071846,92.960526,92.95039,92.88602,92.75783,92.7236
2015-04-08,93.08666,92.97199,92.98933,92.90059,92.810616,92.8072,92.698616
2015-04-09,92.9924,92.97758,92.91911,92.79771,92.72845,92.613945,92.706795
2015-04-10,92.93347,92.88734,92.79551,92.77054,92.73161,92.71886,92.678406
2015-04-12,92.91555,92.81356,92.781525,92.75637,92.74142,92.666214,92.64497
2015-04-13,92.76291,92.76044,92.702,92.6837,92.69331,92.71084,92.595314
2015-04-14,92.706955,92.7461,92.68807,92.63004,92.63371,92.64827,92.55719
2015-04-15,92.740685,92.70717,92.65105,92.608215,92.6252,92.62658,92.64926
2015-04-16,92.65451,92.6631,92.6707,92.655235,92.67026,92.640396,92.575615
2015-04-17,92.68503,92.63503,92.63334,92.64342,92.61761,92.57553,92.61575
2015-04-19,92.676544,92.66012,92.59422,92.593414,92.58423,92.589066,92.54199
2015-04-20,92.58251,92.61762,92.64282,92.59537,92.59318,92.57512,92.57528
2015-04-21,92.63366,92.63157,92.59723,92.57276,92.584236,92.60953,92.62235
2015-04-22,92.60419,92.589836,92.56074,92.603386,92.62141,92.585,92.56246
2015-04-23,92.56985,92.558685,92.578125,92.62551,92.664764,92.66125,92.60626
2015-04-24,92.58744,92.585396,92.647766,92.64393,92.62273,92.65046,92.627945
2015-04-26,92.58125,92.61917,92.59901,92.565445,92.673546,92.63931,92.66829
2015-04-27,92.664566,92.59243,92.58765,92.60087,92.58168,92.643364,92.70099
