,GBPCHF,GBPCHF,GBPCHF,GBPCHF,GBPCHF,GBPCHF,GBPCHF
2017-07-25,1.2404356,1.2450091,1.2460127,1.2453675,1.2433745,1.244216,1.242296
2017-07-26,1.2418911,1.2416838,1.2405243,1.2451737,1.2349331,1.24156,1.2416062
2017-07-27,1.2429881,1.241347,1.2415893,1.2401783,1.2398605,1.2423854,1.2443397
2017-07-28,1.2384363,1.24526,1.242007,1.2419126,1.2457855,1.245749,1.2462902
2017-07-30,1.241332,1.2387841,1.2428334,1.2452171,1.2455142,1.2470325,1.2452341
2017-07-31,1.2445728,1.24455,1.2407037,1.2413678,1.2436792,1.2413578,1.2425203
2017-08-01,1.2428305,1.2454362,1.2412975,1.2391883,1.2436775,1.2490388,1.2496061
2017-08-02,1.2444309,1.2413344,1.2409421,1.2408916,1.2491257,1.2554092,1.2455523
2017-08-03,1.2459223,1.2443312,1.2476156,1.2489705,1.2459065,1.2493589,1.2473339
2017-08-04,1.2437416,1.2500916,1.2502606,1.243288,1.2595183,1.2384288,1.2482066
2017-08-06,1.2467536,1.2464708,1.246537,1.2486541,1.2457796,1.2548311,1.2467749
2017-08-07,1.2464833,1.2444208,1.2475097,1.2470798,1.2484288,1.25141,1.2512798
2017-08-08,1.2448386,1.249375,1.2612195,1.2486877,1.2510855,1.2458173,1.2508386
2017-08-09,1.2432058,1.2519836,1.2516868,1.2492307,1.2455491,1.2525907,1.2450334
2017-08-10,1.2498422,1.2478982,1.2494872,1.2498385,1.2486974,1.2507546,1.251048
2017-08-11,1.249251,1.2488408,1.2485595,1.2497029,1.2512243,1.2519166,1.2498845
2017-08-13,1.2464228,1.2498367,1.2454001,1.2551758,1.2521207,1.2504233,1.2515817
2017-08-14,1.2475353,1.2497754,1.246881,1.2540271,1.2509995,1.2526765,1.2516911
2017-08-15,1.2475916,1.2488735,1.252033,1.2508414,1.2501827,1.250297,1.2504647
2017-08-16,1.2495815,1.2524931,1.2512323,1.2521651,1.2522075,1.2517118,1.2522953
2017-08-17,1.2517937,1.2502724,1.2500544,1.2510843,1.2509838,1.2525101,1.2507288
2017-08-18,1.2520515,1.250737,1.2498971,1.2508063,1.2500757,1.2506311,1.2495302
2017-08-20,1.2513036,1.2523135,1.2521706,1.2517762,1.2523283,1.2524993,1.2517083
2017-08-21,1.2502619,1.2511171,1.2514894,1.2510369,1.2509674,1.2499096,1.2518436
2017-08-22,1.2511916,1.2514803,1.2484335,1.2520319,1.2499579,1.2506089,1.2495693
2017-08-23,1.2518898,1.2517972,1.2551293,1.2511978,1.2524605,1.2506745,1.2467079
2017-08-24,1.2499971,1.2505652,1.248364,1.2522353,1.249238,1.2493067,1.2471524
2017-08-25,1.2528033,1.2514262,1.2528777,1.2510527,1.248268,1.2477325,1.2440385
2017-08-27,1.2514803,1.2512537,1.2492709,1.251367,1.2489707,1.2465873,1.2463031
2017-08-28,1.2498177,1.249274,1.2488683,1.2477466,1.2459838,1.2480788,1.2468535
2017-08-29,1.2522973,1.2491503,1.2485396,1.2447084,1.2484938,1.2475528,1.2471321
2017-08-30,1.2463112,1.2504784,1.2486889,1.2478085,1.2455868,1.2453562,1.2476984
2017-08-31,1.2483554,1.2472864,1.2465155,1.2454302,1.2469293,1.247252,1.2481029
2017-09-01,1.2470849,1.2468694,1.2476603,1.2461277,1.2456268,1.2468206,1.2504922
2017-09-03,1.2461574,1.2482103,1.2476988,1.2454171,1.2467464,1.2483361,1.2474716
2017-09-04,1.2460618,1.2455711,1.2465737,1.2465297,1.2486141,1.2450848,1.2509097
2017-09-05,1.2470822,1.2449328,1.2453588,1.2481068,1.2469296,1.2476071,1.2422221
2017-09-06,1.246018,1.2443242,1.2480081,1.2593608,1.249189,1.2493306,1.2509074
2017-09-07,1.2471209,1.2468979,1.2479365,1.2478193,1.2545435,1.2470083,1.2418247
2017-09-08,1.2479922,1.2463127,1.2493272,1.2477424,1.2456912,1.2464409,1.2523806
2017-09-10,1.2571019,1.2430036,1.2436461,1.2455866,1.2487767,1.2497516,1.2458378
2017-09-11,1.2391382,1.246578,1.2423321,1.2497721,1.2440168,1.2470851,1.2424625
2017-09-12,1.2461822,1.2463014,1.2452087,1.2435123,1.2456526,1.2422467,1.2476422
2017-09-13,1.2452775,1.248207,1.2461802,1.2497123,1.2468082,1.2514055,1.2433574
2017-09-14,1.2453958,1.2455924,1.2496656,1.2435595,1.2462406,1.2451502,1.2539196
2017-09-15,1.245743,1.2445605,1.2468312,1.2496383,1.2455864,1.2468643,1.2437831
2017-09-17,1.244253,1.2478758,1.2455789,1.2456145,1.2479991,1.2467911,1.2456601
2017-09-18,1.2429752,1.2497321,1.246975,1.2475544,1.2502975,1.2478576,1.2480417
2017-09-19,1.2431692,1.2453487,1.249406,1.2477223,1.2455367,1.2499778,1.2476188
2017-09-20,1.246262,1.2462268,1.2468235,1.2454052,1.247175,1.2449784,1.2500222
2017-09-21,1.2465996,1.2472413,1.2456126,1.2498785,1.2525145,1.2485027,1.2449237
2017-09-22,1.2497171,1.2497281,1.2477028,1.247961,1.2506275,1.2485896,1.2473755
2017-09-24,1.2484572,1.2550963,1.2471097,1.245716,1.2423785,1.2456172,1.2465649
2017-09-25,1.2461147,1.2486725,1.2479057,1.2480649,1.2422987,1.2597895,1.2485358
2017-09-26,1.250109,1.2506536,1.2503479,1.2456677,1.2468696,1.248319,1.2510419
2017-09-27,1.2509222,1.2442099,1.2487261,1.248173,1.2466956,1.2514315,1.2584385
2017-09-28,1.2492151,1.2535881,1.2466702,1.2636386,1.253291,1.2555506,1.2718513
2017-09-29,1.2430053,1.2517946,1.2600844,1.2500947,1.2548983,1.2703124,1.2805393
2017-10-01,1.2534506,1.2507385,1.2530831,1.255483,1.271694,1.2756045,1.285014
2017-10-02,1.2492635,1.2505404,1.2554157,1.2725855,1.2762115,1.2825391,1.2877876
2017-10-03,1.252506,1.2538953,1.2718244,1.2711074,1.2867978,1.2851067,1.2819353
2017-10-04,1.2560025,1.2703446,1.2769563,1.28071,1.2860844,1.2830002,1.2790381
2017-10-05,1.2716478,1.2747372,1.2893246,1.2860706,1.2842287,1.2870674,1.2883623
2017-10-06,1.2742654,1.2813799,1.2815847,1.2817947,1.2844286,1.2862035,1.2876608
2017-10-08,1.2863666,1.2829032,1.2840557,1.2869253,1.2857085,1.2948025,1.2922173
2017-10-09,1.2842197,1.288368,1.280839,1.2810601,1.291552,1.2960646,1.2928824
2017-10-10,1.2864588,1.2876637,1.2856934,1.2971163,1.2967634,1.2878,1.289274
2017-10-11,1.2839961,1.2864472,1.2896343,1.2890608,1.2906466,1.2883167,1.294788
2017-10-12,1.2878008,1.2872226,1.288274,1.2862161,1.2921929,1.2899845,1.2966021
2017-10-13,1.2852181,1.2858425,1.2907645,1.2888243,1.2856584,1.2884862,1.2865133
2017-10-15,1.2912724,1.2928462,1.2902758,1.2942218,1.290646,1.2894472,1.292268
2017-10-16,1.2872739,1.2906065,1.2939036,1.2974575,1.2947693,1.2918637,1.2959194
2017-10-17,1.2921952,1.2925453,1.2907618,1.2930291,1.2863575,1.2989959,1.293719
2017-10-18,1.2933847,1.2985097,1.2920116,1.2909312,1.2974606,1.2948226,1.2943734
2017-10-19,1.2938466,1.2976615,1.2917017,1.2946701,1.2910826,1.292228,1.2971299
2017-10-20,1.2959354,1.2918575,1.295544,1.295205,1.2958862,1.2958264,1.2920791
2017-10-22,1.2925036,1.2917076,1.2951096,1.2960511,1.2987024,1.295947,1.2970593
2017-10-23,1.2953812,1.2945971,1.2952684,1.2927086,1.2939882,1.2990009,1.2966659
2017-10-24,1.2914288,1.2915031,1.296613,1.2933391,1.2964333,1.2936785,1.2947787
2017-10-25,1.2956368,1.2930304,1.296424,1.2950687,1.3015351,1.3014266,1.2909127
2017-10-26,1.2922947,1.2956232,1.3021307,1.3012234,1.2981688,1.2967445,1.294632
2017-10-27,1.29262,1.2935059,1.2971059,1.300874,1.2938771,1.300779,1.2938375
2017-10-29,1.2901181,1.2998766,1.2999148,1.2961024,1.2929868,1.3005314,1.2993963
2017-10-30,1.3046864,1.2955779,1.2964065,1.2955117,1.3036532,1.2951908,1.2985413
2017-10-31,1.2957858,1.3014951,1.3013933,1.2994808,1.3010277,1.2975304,1.2944629
2017-11-01,1.3010195,1.2978439,1.3028529,1.2988074,1.2927598,1.2976929,1.2990856
2017-11-02,1.2991264,1.2988218,1.3028064,1.2982725,1.3038633,1.2995914,1.2986445
2017-11-03,1.2955769,1.298233,1.3000295,1.2982168,1.2930038,1.2984957,1.2991319
2017-11-05,1.2988021,1.3000675,1.2920437,1.299545,1.2939075,1.2938914,1.2992499
2017-11-06,1.3026285,1.2981961,1.2959474,1.296535,1.2949796,1.2940314,1.2955978
2017-11-07,1.302662,1.3001543,1.2997074,1.2948041,1.2990371,1.2951194,1.2991104
2017-11-08,1.3007013,1.2981515,1.300424,1.2981863,1.3000728,1.2979324,1.3033061
2017-11-09,1.2988973,1.3002464,1.3015081,1.296965,1.2977777,1.2990354,1.3013257
