,USDCZK,USDCZK,USDCZK,USDCZK,USDCZK,USDCZK,USDCZK
2017-06-19,23.580456,23.610138,23.560385,23.59098,23.55728,23.556925,23.549013
2017-06-20,23.602448,23.58742,23.58053,23.608963,23.585659,23.530828,23.506092
2017-06-21,23.607191,23.583242,23.590021,23.60258,23.525496,23.529022,23.50338
2017-06-22,23.595829,23.549263,23.526066,23.571802,23.550713,23.51691,23.487598
2017-06-23,23.572767,23.534513,23.51727,23.535488,23.514944,23.489035,23.491404
2017-06-25,23.601107,23.564056,23.510927,23.491997,23.530428,23.486038,23.48009
2017-06-26,23.54389,23.531504,23.5315,23.490503,23.513113,23.478752,23.456379
2017-06-27,23.552057,23.494602,23.469719,23.458023,23.47198,23.474045,23.456667
2017-06-28,23.497864,23.485565,23.476746,23.479534,23.475494,23.40985,23.46113
2017-06-29,23.489107,23.492682,23.463037,23.467018,23.476828,23.46126,23.424595
2017-06-30,23.466934,23.476524,23.459085,23.456367,23.445896,23.400497,23.435207
2017-07-02,23.477547,23.460915,23.463095,23.434772,23.423338,23.403069,23.436764
2017-07-03,23.471748,23.431349,23.456026,23.423231,23.426016,23.391994,23.38502
2017-07-04,23.48655,23.429245,23.429192,23.432894,23.418676,23.394747,23.385141
2017-07-05,23.429081,23.44274,23.406858,23.423893,23.384544,23.364265,23.37331
2017-07-06,23.441109,23.438097,23.430824,23.40016,23.384937,23.368227,23.349527
2017-07-07,23.404057,23.399746,23.409058,23.38109,23.38576,23.349537,23.34322
2017-07-09,23.443052,23.384914,23.384392,23.392387,23.356329,23.367434,23.385265
2017-07-10,23.38169,23.38439,23.286642,23.370344,23.359474,23.344048,23.343618
2017-07-11,23.364403,23.339611,23.380692,23.359205,23.357214,23.34088,23.3331
2017-07-12,23.366228,23.373835,23.342745,23.35244,23.340965,23.341751,23.298374
2017-07-13,23.360464,23.359005,23.357153,23.344423,23.346153,23.293982,23.275843
2017-07-14,23.363455,23.337788,23.341808,23.333298,23.311043,23.282318,23.124245
2017-07-16,23.34723,23.347261,23.304577,23.309614,23.294191,23.13586,23.00425
2017-07-17,23.351522,23.330595,23.30337,23.283548,23.13108,23.02761,23.014904
2017-07-18,23.336695,23.300785,23.294884,23.110153,23.05049,22.998169,22.972153
2017-07-19,23.313354,23.293179,23.128815,23.007412,22.989737,23.011583,22.959818
2017-07-20,23.269535,23.12254,23.05492,23.00947,22.96646,22.960808,22.947128
2017-07-21,23.125513,23.022314,22.998152,22.97798,22.95028,22.914206,22.961462
2017-07-23,23.017889,22.99581,22.974224,22.989744,22.954418,22.961716,22.88389
2017-07-24,22.988676,22.98566,22.974365,22.939388,22.946941,22.905428,22.898258
2017-07-25,22.981218,22.955307,22.96959,22.94804,22.916094,22.893993,22.906616
2017-07-26,22.956087,22.943254,22.897911,22.8987,22.881659,22.8468,22.881292
2017-07-27,22.913012,22.922108,22.913204,22.890276,22.886677,22.818953,22.84366
2017-07-28,22.91513,22.883652,22.892847,22.855362,22.855915,22.879465,22.865105
2017-07-30,22.89701,22.870678,22.876928,22.859465,22.85491,22.840324,22.835318
2017-07-31,22.880457,22.8681,22.864412,22.860786,22.828808,22.804314,22.799126
2017-08-01,22.874151,22.897455,22.89823,22.819715,22.802197,22.801151,22.727184
2017-08-02,22.871487,22.859114,22.848928,22.796246,22.816977,22.733564,22.720186
2017-08-03,22.878185,22.838797,22.80497,22.814701,22.74014,22.69124,22.619616
2017-08-04,22.844124,22.826073,22.775496,22.728062,22.72404,22.59905,22.594852
2017-08-06,22.818869,22.801384,22.75336,22.726755,22.617344,22.586931,22.470196
2017-08-07,22.825886,22.737665,22.704378,22.634579,22.605114,22.503267,22.349249
2017-08-08,22.727535,22.728718,22.61474,22.599247,22.473677,22.34794,22.339035
2017-08-09,22.707005,22.625277,22.598509,22.500866,22.34271,22.3515,22.367825
2017-08-10,22.677502,22.583752,22.511448,22.36034,22.335379,22.311232,22.308498
2017-08-11,22.586384,22.519224,22.335575,22.367762,22.351776,22.324976,22.282808
2017-08-13,22.508934,22.40693,22.320122,22.341026,22.297955,22.280195,22.22808
2017-08-14,22.38318,22.349728,22.316076,22.307484,22.2789,22.31024,22.236176
2017-08-15,22.333017,22.328371,22.327425,22.318233,22.248064,22.263393,22.242165
2017-08-16,22.30863,22.340916,22.280045,22.314182,22.308529,22.249636,22.258057
2017-08-17,22.28651,22.270142,22.290594,22.231422,22.3331,22.206123,22.215994
2017-08-18,22.285114,22.329824,22.265495,22.263002,22.222511,22.208344,22.220072
2017-08-20,22.257004,22.305529,22.235098,22.25753,22.225733,22.22173,22.187716
2017-08-21,22.248323,22.232117,22.259607,22.215776,22.197311,22.19567,22.193422
2017-08-22,22.26787,22.285755,22.223875,22.20583,22.133955,22.149517,22.190725
2017-08-23,22.256126,22.226194,22.229973,22.213526,22.185926,22.186852,22.169529
2017-08-24,22.193588,22.211105,22.217402,22.198391,22.19836,22.221064,22.186905
2017-08-25,22.231585,22.212086,22.189165,22.18024,22.189835,22.181587,22.14832
2017-08-27,22.169601,22.219072,22.19349,22.180918,22.178686,22.16973,22.1699
2017-08-28,22.171558,22.201395,22.168692,22.151987,22.181786,22.171907,22.135986
2017-08-29,22.179379,22.176414,22.152979,22.180607,22.160013,22.17163,22.159182
2017-08-30,22.16515,22.19354,22.171925,22.163397,22.149847,22.185366,22.139355
2017-08-31,22.165455,22.181019,22.163506,22.156622,22.10516,22.17649,22.100845
2017-09-01,22.182642,22.16232,22.190905,22.138218,22.11612,22.10916,22.111038
2017-09-03,22.17061,22.152807,22.169365,22.165792,22.130774,22.120913,22.149925
2017-09-04,22.168163,22.1641,22.166645,22.125025,22.130499,22.134962,22.103693
2017-09-05,22.141893,22.145441,22.1533,22.137083,22.133673,22.128262,22.151133
2017-09-06,22.15009,22.121403,22.163963,22.158678,22.053215,22.10604,22.049904
2017-09-07,22.142382,22.123194,22.156418,22.095566,22.102661,22.060192,22.051676
2017-09-08,22.148462,22.148134,22.128838,22.13863,22.064728,22.050863,22.048409
2017-09-10,22.101574,22.091263,22.123135,22.049984,22.05444,22.031143,22.04566
2017-09-11,22.10233,22.111284,22.116348,22.044374,22.039886,22.04077,22.033186
2017-09-12,22.113317,22.130207,22.050362,22.045094,22.03828,22.052074,21.945963
2017-09-13,22.124462,22.05238,22.059004,22.041693,22.047466,21.954588,21.9336
2017-09-14,22.07752,22.047522,22.052633,22.039572,21.9521,21.941929,21.941454
2017-09-15,22.032568,22.049313,22.041384,21.941282,21.926212,21.922665,21.893776
2017-09-17,22.026947,22.034882,21.932858,21.924664,21.915194,21.907787,21.920174
2017-09-18,22.040266,21.968147,21.92147,21.921764,21.913074,21.905903,21.906107
2017-09-19,21.96905,21.936548,21.922483,21.901346,21.88122,21.921652,21.900087
2017-09-20,21.921793,21.912415,21.893353,21.905212,21.88511,21.88994,21.881088
2017-09-21,21.918966,21.926655,21.91828,21.909796,21.884327,21.89069,21.900385
2017-09-22,21.915037,21.910301,21.900682,21.875044,21.894922,21.889938,21.88079
2017-09-24,21.909637,21.87751,21.884953,21.905464,21.866295,21.890709,21.900667
2017-09-25,21.897306,21.907732,21.892643,21.868944,21.865976,21.88991,21.880516
2017-09-26,21.88247,21.88296,21.8874,21.914726,21.8657,21.890717,21.90093
2017-09-27,21.89052,21.880064,21.883635,21.863665,21.880854,21.889872,21.880266
2017-09-28,21.892048,21.867596,21.887157,21.910242,21.897545,21.890718,21.901178
2017-09-29,21.90867,21.879877,21.892927,21.873144,21.909267,21.889814,21.880024
2017-10-01,21.915176,21.895369,21.880926,21.893356,21.864119,21.89069,21.90141
2017-10-02,21.881191,21.873137,21.883406,21.895552,21.908644,21.889723,21.87981
2017-10-03,21.86101,21.903494,21.88288,21.87549,21.876442,21.890642,21.901619
2017-10-04,21.902672,21.879345,21.885588,21.905476,21.90693,21.889618,21.898785
2017-10-05,21.88093,21.870953,21.892094,21.86945,21.87566,21.89489,21.892057
2017-10-06,21.912838,21.885757,21.894516,21.914652,21.90854,21.890547,21.913616
2017-10-08,21.879162,21.88213,21.881725,21.894907,21.90644,21.905752,21.902521
2017-10-09,21.860527,21.89221,21.897282,21.905603,21.907335,21.883371,21.887228
2017-10-10,21.878984,21.889746,21.893776,21.901627,21.89102,21.886763,21.917402
2017-10-11,21.88553,21.914572,21.903736,21.896238,21.92051,21.890173,21.888334
2017-10-12,21.882696,21.899773,21.913658,21.88497,21.902445,21.848135,21.884745
2017-10-13,21.890318,21.915121,21.881418,21.890675,21.879562,21.878456,21.887766
2017-10-15,21.943157,21.88302,21.886358,21.864464,21.889126,21.869143,21.859291
2017-10-16,21.881481,21.91188,21.876942,21.887741,21.891819,21.817924,21.832184
2017-10-17,21.890858,21.887402,21.878904,21.880009,21.89546,21.864723,21.950768
2017-10-18,21.880766,21.873842,21.877998,21.90722,21.949833,21.857021,21.86674
2017-10-19,21.887558,21.873749,21.866787,21.869955,21.866335,21.872288,21.844233
2017-10-20,21.863583,21.827532,21.850664,21.85872,21.853895,21.85103,21.863474
2017-10-22,21.84035,21.853043,21.86866,21.855194,21.850788,21.854942,21.929861
2017-10-23,21.87574,21.851028,21.880503,21.86314,21.865633,21.904366,21.852476
2017-10-24,21.92063,21.794928,21.907755,21.858633,21.868977,21.892607,21.866976
2017-10-25,21.848919,21.861258,21.861113,21.854717,21.853024,21.877405,21.860256
2017-10-26,21.864107,21.848858,21.844715,21.863548,21.877222,21.870184,21.904163
2017-10-27,21.875177,21.906397,21.889061,21.868605,21.889126,21.894253,21.910187
2017-10-29,21.836359,21.859777,21.873623,21.898003,21.891766,21.896076,21.954042
2017-10-30,21.852833,21.869268,21.87056,21.904224,21.935328,21.941538,21.97743
2017-10-31,21.872623,21.87402,21.895739,21.94197,21.954754,21.987988,21.972948
2017-11-01,21.87549,21.900383,21.927105,21.92548,21.939486,21.968142,22.001675
2017-11-02,21.898546,21.929548,21.933695,21.99852,21.998318,22.008253,22.032112
2017-11-03,21.924612,21.944185,21.95681,21.982674,21.97967,22.039396,21.98094
2017-11-05,21.93073,21.94074,22.00893,22.002398,21.987598,22.004889,21.999918
2017-11-06,21.986403,21.974018,21.999485,22.024738,22.001959,22.000704,22.010172
2017-11-07,21.961533,22.016872,22.032759,22.000631,22.004929,22.000095,21.976168
2017-11-08,22.00312,22.005817,22.020988,21.97542,21.96137,21.968159,21.945845
2017-11-09,22.001144,22.017637,21.998724,21.98933,21.971842,21.96701,21.928759
