,EURCHF,EURCHF,EURCHF,EURCHF,EURCHF,EURCHF,EURCHF
2017-07-30,1.0964521,1.0984199,1.0994468,1.1006247,1.1004392,1.1016877,1.1011807
2017-07-31,1.0991311,1.0987349,1.0989923,1.101027,1.1015205,1.1031544,1.1031824
2017-08-01,1.0993114,1.100487,1.1016455,1.102245,1.1021116,1.1007236,1.1030943
2017-08-02,1.1000284,1.1000636,1.1017082,1.1012263,1.1020972,1.1027534,1.1038729
2017-08-03,1.1010822,1.1019803,1.1016647,1.1010244,1.1041626,1.1034393,1.1044905
2017-08-04,1.1022607,1.1025343,1.1023792,1.1031063,1.1035675,1.1035733,1.104789
2017-08-06,1.1012539,1.1028852,1.1050577,1.1041037,1.1020129,1.1043483,1.103652
2017-08-07,1.1024555,1.1030186,1.102534,1.1035854,1.1045601,1.1039476,1.1046576
2017-08-08,1.1032288,1.1037974,1.1035678,1.1044137,1.1052395,1.1045964,1.1057144
2017-08-09,1.1039448,1.1029959,1.1036762,1.104965,1.1044598,1.1056695,1.1059468
2017-08-10,1.1041263,1.1052794,1.104421,1.1053929,1.1044084,1.1055738,1.1068122
2017-08-11,1.1034907,1.1036695,1.1046715,1.106138,1.1065314,1.1069783,1.1142824
2017-08-13,1.103534,1.1036966,1.1042234,1.1047158,1.1064607,1.1139001,1.1247346
2017-08-14,1.1053677,1.1057057,1.1050221,1.1099708,1.114145,1.125126,1.1309558
2017-08-15,1.1044962,1.1060929,1.1065557,1.1140978,1.1236854,1.1299335,1.1317929
2017-08-16,1.1056277,1.1067772,1.1134754,1.1239263,1.1302019,1.1329023,1.13316
2017-08-17,1.1070999,1.114154,1.1241646,1.1302825,1.1316243,1.1312721,1.1332868
2017-08-18,1.1144116,1.1249791,1.130254,1.1327063,1.1310416,1.1326153,1.1340197
2017-08-20,1.125168,1.1313453,1.1308366,1.1321859,1.1327758,1.133465,1.1346389
2017-08-21,1.129891,1.1313288,1.132236,1.1327945,1.1343474,1.1346836,1.1353256
2017-08-22,1.131364,1.1326183,1.1328393,1.1344274,1.1349864,1.1368965,1.1364534
2017-08-23,1.1325948,1.1325285,1.1333531,1.1352228,1.13622,1.1371782,1.13739
2017-08-24,1.133271,1.1342862,1.134352,1.1358855,1.136935,1.1366813,1.1368612
2017-08-25,1.1330256,1.134936,1.1352715,1.1348726,1.1360899,1.1384895,1.1390094
2017-08-27,1.1343606,1.1351024,1.1365566,1.1378977,1.1363852,1.1377629,1.1390296
2017-08-28,1.1353713,1.1380115,1.1352663,1.136929,1.13811,1.1385812,1.1383393
2017-08-29,1.1366875,1.138015,1.1369431,1.1390302,1.1379793,1.1381204,1.138671
2017-08-30,1.1353743,1.1382302,1.1383836,1.1384841,1.1389083,1.1390116,1.1395705
2017-08-31,1.1377317,1.1379153,1.139092,1.1394557,1.1377718,1.1387918,1.1383349
2017-09-01,1.13876,1.1397216,1.1385149,1.1389486,1.1386364,1.1393188,1.1393024
2017-09-03,1.1390277,1.1379514,1.1390548,1.1385353,1.140036,1.1390531,1.140567
2017-09-04,1.1387854,1.1387442,1.1398916,1.1397063,1.1406598,1.1398609,1.1407609
2017-09-05,1.1389183,1.1416157,1.1401633,1.1391222,1.1402422,1.1401099,1.1386575
2017-09-06,1.1403855,1.1401547,1.1384277,1.139838,1.1401999,1.1407281,1.14
2017-09-07,1.1392308,1.139912,1.139573,1.1396261,1.1398237,1.1399949,1.1407764
2017-09-08,1.1411551,1.1394718,1.1406118,1.1403481,1.1398458,1.1406381,1.1398873
2017-09-10,1.1399349,1.1400688,1.1400338,1.140488,1.141071,1.1396219,1.140786
2017-09-11,1.1399772,1.139765,1.1398741,1.1403866,1.1403222,1.1404074,1.1398622
2017-09-12,1.1418711,1.1396435,1.1403706,1.1406537,1.1396072,1.1409082,1.1407948
2017-09-13,1.1407481,1.1405066,1.1404833,1.1404741,1.1411327,1.1405231,1.1398367
2017-09-14,1.1403041,1.1403588,1.1384811,1.1404364,1.1395932,1.1407886,1.1408013
2017-09-15,1.1408893,1.1407409,1.1412615,1.1403631,1.1402906,1.1404274,1.1398118
2017-09-17,1.1399027,1.1400726,1.1398458,1.1402456,1.141187,1.1401677,1.1407115
2017-09-18,1.140532,1.1410127,1.1405208,1.1406673,1.1399605,1.1408464,1.1407083
2017-09-19,1.140099,1.1400354,1.1400454,1.1411307,1.140939,1.1418246,1.1419332
2017-09-20,1.1407764,1.1398774,1.1400714,1.1402643,1.1409725,1.1414443,1.1414688
2017-09-21,1.140281,1.1408322,1.1406947,1.141676,1.140913,1.1423618,1.1419954
2017-09-22,1.1409556,1.1403624,1.1407466,1.1416714,1.1417497,1.1416997,1.1417032
2017-09-24,1.1415665,1.1404518,1.1422241,1.1412442,1.14242,1.1425039,1.1421379
2017-09-25,1.1409508,1.14145,1.141592,1.1418979,1.1413016,1.143281,1.142634
2017-09-26,1.142093,1.1409943,1.1417028,1.1420299,1.1418265,1.1422906,1.1425948
2017-09-27,1.1412749,1.1426408,1.1415236,1.1420499,1.1428121,1.1427723,1.1435819
2017-09-28,1.1425047,1.140235,1.1424131,1.1435305,1.142808,1.1433667,1.1436564
2017-09-29,1.1412518,1.1421833,1.1418234,1.1437103,1.1428174,1.1432225,1.1436226
2017-10-01,1.1420814,1.1424245,1.1422477,1.1423693,1.1438586,1.1438094,1.1440841
2017-10-02,1.14178,1.1442167,1.1423965,1.1434414,1.1445665,1.1428301,1.1445636
2017-10-03,1.143263,1.142612,1.143151,1.1433606,1.1442626,1.1439122,1.1431113
2017-10-04,1.142754,1.1430458,1.1434462,1.1435372,1.1435353,1.1437407,1.1433756
2017-10-05,1.1430933,1.1443832,1.1431836,1.1441563,1.1455004,1.1448901,1.1444606
2017-10-06,1.1424757,1.1442599,1.1437119,1.1452732,1.1444905,1.1448174,1.1453167
2017-10-08,1.1434513,1.1434417,1.1438726,1.1452131,1.1446244,1.145791,1.1461902
2017-10-09,1.1440147,1.1436647,1.1453729,1.1440524,1.1456919,1.1466429,1.1456828
2017-10-10,1.144082,1.1447595,1.14617,1.1456612,1.1466972,1.1465889,1.1470016
2017-10-11,1.1455821,1.1450586,1.1457499,1.1469967,1.1465651,1.1465437,1.1473838
2017-10-12,1.1454958,1.1450223,1.1460676,1.14683,1.1467855,1.1470096,1.1468656
2017-10-13,1.1459838,1.1465052,1.1468544,1.1466095,1.1478242,1.1475812,1.1471858
2017-10-15,1.1475796,1.1461978,1.1465886,1.1478574,1.1469369,1.1473757,1.1471214
2017-10-16,1.1474769,1.1472843,1.1472291,1.1482469,1.1470511,1.1489626,1.1481943
2017-10-17,1.1464077,1.1479447,1.1473647,1.1477101,1.1467445,1.1479963,1.1483493
2017-10-18,1.1456085,1.1466615,1.1472905,1.1471843,1.1476402,1.1489267,1.1495713
2017-10-19,1.1475114,1.1476465,1.1484537,1.147795,1.1489431,1.1495364,1.1491219
2017-10-20,1.1475906,1.1485095,1.1477981,1.1481922,1.1506631,1.150505,1.1514004
2017-10-22,1.1483632,1.1474929,1.1483586,1.1499016,1.1494596,1.1500758,1.150017
2017-10-23,1.1481712,1.1487006,1.1505548,1.1503998,1.1501954,1.1514827,1.1522794
2017-10-24,1.1486549,1.1498846,1.1496283,1.1516129,1.1503013,1.150631,1.1512171
2017-10-25,1.1494815,1.1491265,1.1503261,1.1504911,1.1530657,1.1516668,1.1522036
2017-10-26,1.1504575,1.1501162,1.1508787,1.1509483,1.1518248,1.152011,1.1524929
2017-10-27,1.1502025,1.1513251,1.1525294,1.1519475,1.1548462,1.1545633,1.1538966
2017-10-29,1.1511248,1.1516635,1.1519121,1.1527748,1.1537166,1.1535804,1.1543217
2017-10-30,1.1512887,1.1521671,1.1504114,1.1531426,1.1539724,1.1534628,1.1539345
2017-10-31,1.1517656,1.1507835,1.1536455,1.1545308,1.1532629,1.1532296,1.1525645
2017-11-01,1.1529539,1.1532081,1.1532371,1.1537365,1.1525955,1.1550047,1.1531866
2017-11-02,1.1530373,1.1535825,1.1540431,1.1545497,1.1540167,1.1530612,1.154673
2017-11-03,1.1535182,1.1529925,1.1537234,1.1532638,1.1534028,1.1546074,1.1548377
2017-11-05,1.1530689,1.1538302,1.153,1.1534231,1.1549909,1.1549277,1.1554824
2017-11-06,1.1542547,1.1539626,1.1538126,1.1546129,1.1552912,1.1562332,1.1572672
2017-11-07,1.1528167,1.1529272,1.1542257,1.15473,1.1567976,1.1572701,1.1580366
2017-11-08,1.154132,1.1549915,1.1549932,1.1556984,1.1572971,1.1590956,1.1582565
2017-11-09,1.1537901,1.1547148,1.155833,1.1562002,1.1580318,1.1579881,1.1562274
