,USDSGD,USDSGD,USDSGD,USDSGD,USDSGD,USDSGD,USDSGD
2017-08-01,1.3800735,1.3786371,1.3770239,1.3774309,1.3763802,1.372578,1.3703725
2017-08-02,1.378702,1.3779474,1.3770325,1.3764372,1.3731682,1.3693389,1.3686625
2017-08-03,1.3776255,1.377263,1.3762326,1.3727139,1.370391,1.3688664,1.3682685
2017-08-04,1.3768585,1.3763542,1.3735752,1.371001,1.3692596,1.3671446,1.3668096
2017-08-06,1.3765069,1.3720286,1.3704756,1.3693312,1.3684363,1.3676733,1.3671522
2017-08-07,1.3729787,1.3698434,1.3694023,1.3681424,1.3674572,1.3637416,1.364814
2017-08-08,1.3695278,1.3690103,1.3682742,1.3678749,1.3677928,1.3633897,1.3636849
2017-08-09,1.3688594,1.3686385,1.3678844,1.366942,1.3665237,1.362987,1.3630295
2017-08-10,1.3669435,1.3673428,1.3665762,1.3632513,1.3632185,1.3646212,1.366307
2017-08-11,1.3682078,1.3657119,1.3633714,1.3628598,1.3657696,1.3631738,1.3600639
2017-08-13,1.3669682,1.3650107,1.3639185,1.3617308,1.3650951,1.3635753,1.3627357
2017-08-14,1.3649961,1.364191,1.3722236,1.3648345,1.3660178,1.3627323,1.3592701
2017-08-15,1.366764,1.3630605,1.3669279,1.3624535,1.3653688,1.3626828,1.3605102
2017-08-16,1.3657717,1.3642266,1.3608608,1.3625827,1.362148,1.3646863,1.3631763
2017-08-17,1.3613712,1.3639251,1.3670235,1.3629615,1.3639736,1.3625928,1.3635039
2017-08-18,1.3647245,1.3640695,1.363159,1.3636658,1.3620431,1.3606571,1.3623075
2017-08-20,1.363349,1.3660303,1.3646147,1.3640597,1.3601282,1.3634208,1.3632767
2017-08-21,1.3633608,1.3636677,1.3605278,1.3638991,1.3610976,1.3593614,1.3575379
2017-08-22,1.3641403,1.364429,1.3638375,1.3620663,1.3645375,1.3610797,1.3651452
2017-08-23,1.3642998,1.3645742,1.3593718,1.3659081,1.3639748,1.3657205,1.3583243
2017-08-24,1.3643388,1.3602555,1.3625607,1.3603342,1.3649987,1.361025,1.3605661
2017-08-25,1.3587449,1.3613636,1.3608837,1.360218,1.3634315,1.3609854,1.3624687
2017-08-27,1.3628651,1.3600584,1.3602169,1.3617225,1.3616192,1.362032,1.3620625
2017-08-28,1.3610411,1.3628948,1.3610528,1.3574063,1.3605151,1.3599749,1.3610835
2017-08-29,1.3644513,1.359489,1.3609929,1.3593731,1.3609264,1.3606244,1.358489
2017-08-30,1.3586774,1.3603501,1.3602207,1.3608639,1.362721,1.3605003,1.3599179
2017-08-31,1.3613042,1.3605198,1.3599929,1.3620679,1.3605974,1.3592849,1.3599441
2017-09-01,1.362331,1.3615639,1.3583672,1.3592523,1.3596509,1.3604218,1.3593146
2017-09-03,1.3581386,1.360468,1.3615258,1.3606726,1.3595257,1.3601217,1.3586593
2017-09-04,1.3622062,1.3617809,1.3601763,1.3599192,1.3592967,1.3596797,1.3592863
2017-09-05,1.3636813,1.3605065,1.3592308,1.3593035,1.3586304,1.3590319,1.3588428
2017-09-06,1.3596082,1.3596036,1.3597476,1.3589537,1.3593042,1.36004,1.3594273
2017-09-07,1.3592567,1.3603159,1.3588507,1.359281,1.3600249,1.3599911,1.3587589
2017-09-08,1.3590564,1.3580034,1.3591001,1.3589412,1.3596874,1.358281,1.3594925
2017-09-10,1.358693,1.3594905,1.3586158,1.3592935,1.358357,1.359687,1.3596385
2017-09-11,1.359057,1.3589,1.358783,1.3589282,1.3599817,1.3594668,1.3579522
2017-09-12,1.3593383,1.3588033,1.358962,1.3593075,1.3582394,1.3580837,1.3583565
2017-09-13,1.3590462,1.358451,1.3590448,1.3576932,1.3571889,1.3573653,1.3577054
2017-09-14,1.3593491,1.3586068,1.3597748,1.3579001,1.3583435,1.3580599,1.3573596
2017-09-15,1.3590349,1.3581016,1.3573071,1.3567786,1.3574773,1.356185,1.3565289
2017-09-17,1.3574173,1.3585706,1.359344,1.356857,1.3563871,1.3564043,1.3547804
2017-09-18,1.3579824,1.3582296,1.3547263,1.3570521,1.3557727,1.3560841,1.355659
2017-09-19,1.3580449,1.3576362,1.356848,1.3573611,1.3563305,1.3558166,1.3551757
2017-09-20,1.3566806,1.3567797,1.3575338,1.3548691,1.3553379,1.354743,1.3537786
2017-09-21,1.356648,1.3570316,1.3539947,1.355735,1.3560185,1.353568,1.3534493
2017-09-22,1.3533967,1.3562901,1.3563986,1.353825,1.3534973,1.3532151,1.3532739
2017-09-24,1.3563834,1.3560104,1.3551178,1.3543466,1.3533866,1.3537967,1.3541428
2017-09-25,1.3552084,1.3552512,1.3523915,1.3528233,1.3526499,1.3546635,1.3539369
2017-09-26,1.3540187,1.354382,1.3548532,1.3546524,1.3538029,1.3544835,1.3536911
2017-09-27,1.3537714,1.353079,1.3532653,1.353744,1.3547413,1.3523811,1.3523235
2017-09-28,1.3532983,1.3537352,1.3536775,1.3526089,1.3547616,1.3527861,1.3529677
2017-09-29,1.3534362,1.352551,1.3522139,1.3538252,1.3547969,1.3551782,1.3532455
2017-10-01,1.3536179,1.3543935,1.3550217,1.3564228,1.3521819,1.3527621,1.3543519
2017-10-02,1.3548981,1.3530344,1.3532561,1.352987,1.3536588,1.3531138,1.353689
2017-10-03,1.3524576,1.3537722,1.3537142,1.3535445,1.3546085,1.3520594,1.353229
2017-10-04,1.3547442,1.3524532,1.3520966,1.3546231,1.3541368,1.3551469,1.355416
2017-10-05,1.3524125,1.3545029,1.3551979,1.3537383,1.3538153,1.3548517,1.351074
2017-10-06,1.3548208,1.3529949,1.3532529,1.3535146,1.35657,1.3473988,1.3547072
2017-10-08,1.3523679,1.3538127,1.3537583,1.3531566,1.3535943,1.3565824,1.3527663
2017-10-09,1.3548987,1.3523579,1.3519893,1.3514838,1.3547261,1.3528686,1.3530021
2017-10-10,1.3523263,1.3546174,1.3560617,1.3475655,1.3552189,1.354195,1.351943
2017-10-11,1.3549795,1.3528392,1.3549063,1.3528448,1.3530152,1.3522751,1.3510873
2017-10-12,1.3518455,1.3549919,1.3552008,1.353132,1.3518381,1.3530903,1.3502783
2017-10-13,1.3556042,1.353924,1.3515476,1.3521718,1.3531677,1.3537923,1.3493001
2017-10-15,1.3546128,1.352199,1.3516634,1.3504233,1.3521299,1.3534777,1.3518219
2017-10-16,1.3526741,1.3543713,1.3511502,1.3521461,1.3510957,1.3509759,1.353332
2017-10-17,1.3527597,1.3514676,1.3504,1.3497145,1.3518362,1.3539281,1.3524556
2017-10-18,1.3531879,1.3515275,1.3526338,1.3546939,1.3547717,1.3536181,1.354346
2017-10-19,1.3506781,1.3514421,1.352567,1.352888,1.3524536,1.3554127,1.355479
2017-10-20,1.3515158,1.3539623,1.3539536,1.3532407,1.3550334,1.3568748,1.3540033
2017-10-22,1.3519517,1.3510754,1.35376,1.3544486,1.357496,1.3566189,1.3576388
2017-10-23,1.3547313,1.3533301,1.3555195,1.3568194,1.3578178,1.3566235,1.3524475
2017-10-24,1.3528951,1.3570538,1.3558857,1.3549389,1.3583007,1.3587769,1.3604707
2017-10-25,1.3541869,1.356729,1.3518188,1.3562679,1.3564429,1.3596632,1.3574998
2017-10-26,1.3547516,1.3537202,1.3582282,1.3570538,1.3573368,1.3585788,1.3592787
2017-10-27,1.3536334,1.355862,1.3576243,1.358668,1.359438,1.3589439,1.3600712
2017-10-29,1.3589687,1.3561206,1.3571148,1.3629285,1.3598176,1.3597219,1.360287
2017-10-30,1.3578031,1.3575573,1.3579938,1.3597401,1.3623695,1.3604809,1.3591545
2017-10-31,1.3572636,1.3566775,1.3614004,1.3602474,1.3644857,1.3610128,1.363639
2017-11-01,1.3565686,1.3564543,1.3588665,1.35937,1.3583524,1.3606303,1.3612384
2017-11-02,1.3567795,1.35429,1.358809,1.3597224,1.3591998,1.3619479,1.3587973
2017-11-03,1.3548007,1.3599553,1.3621778,1.3602417,1.360808,1.3599777,1.3588905
2017-11-05,1.3583626,1.3643242,1.3618892,1.3587742,1.3576956,1.3613186,1.3597193
2017-11-06,1.3604555,1.3581859,1.3610907,1.3595223,1.3632076,1.3597661,1.3643214
2017-11-07,1.3599681,1.3644341,1.3629949,1.3641119,1.3612247,1.3630341,1.3614584
2017-11-08,1.359862,1.3602026,1.3630558,1.3618789,1.3638988,1.360044,1.35975
2017-11-09,1.363831,1.3591852,1.3609756,1.3605255,1.3601017,1.3566885,1.3621364
