,GBPUSD,GBPUSD,GBPUSD,GBPUSD,GBPUSD,GBPUSD,GBPUSD
2017-07-27,1.2885802,1.2938453,1.2918259,1.2903341,1.2945468,1.2969491,1.2959908
2017-07-28,1.2935355,1.2981015,1.2947364,1.2992969,1.2963035,1.2983904,1.2975868
2017-07-30,1.293292,1.2966331,1.2956866,1.2923112,1.2938397,1.2986722,1.296853
2017-07-31,1.2927785,1.2932442,1.2924733,1.2983484,1.2983506,1.2952765,1.2974136
2017-08-01,1.2962879,1.2947924,1.2934533,1.2951295,1.2984875,1.2948203,1.2978115
2017-08-02,1.2981656,1.2939119,1.2956196,1.2980274,1.3007506,1.3006206,1.3005682
2017-08-03,1.2979715,1.2967553,1.2985119,1.2931648,1.2992659,1.299627,1.2992927
2017-08-04,1.2967771,1.2980156,1.3003597,1.3040226,1.2982775,1.3044502,1.2995534
2017-08-06,1.3020236,1.2935847,1.3012661,1.2970014,1.3019215,1.3003165,1.2961799
2017-08-07,1.2965975,1.2998743,1.298555,1.3060849,1.2986895,1.2941353,1.304676
2017-08-08,1.3001405,1.3003702,1.3019233,1.3042903,1.3006468,1.3052593,1.3020325
2017-08-09,1.3077124,1.299743,1.3021542,1.2949435,1.3016632,1.2974135,1.3049078
2017-08-10,1.2985171,1.298482,1.3008506,1.3024999,1.2971531,1.3020205,1.3001227
2017-08-11,1.2984327,1.3032392,1.2976638,1.302757,1.3029075,1.2987204,1.3019732
2017-08-13,1.3045038,1.3061781,1.3019658,1.3068483,1.300153,1.3030407,1.2991159
2017-08-14,1.3004975,1.3024969,1.304308,1.2992198,1.3011653,1.3013213,1.2998375
2017-08-15,1.3000515,1.3013628,1.300074,1.3001834,1.3022087,1.3031248,1.2988598
2017-08-16,1.2982084,1.301749,1.3012373,1.3039193,1.3032916,1.3031666,1.3001232
2017-08-17,1.2977511,1.3003988,1.3041495,1.2992597,1.3044502,1.3034279,1.301229
2017-08-18,1.3047295,1.2973231,1.299832,1.3010595,1.3017291,1.3034292,1.3027842
2017-08-20,1.3065221,1.3014446,1.3034251,1.3033676,1.2989075,1.300139,1.3047496
2017-08-21,1.2953597,1.305388,1.3005474,1.3001925,1.301677,1.3006771,1.2961982
2017-08-22,1.2999651,1.2991395,1.2965518,1.2945249,1.3067394,1.3042855,1.2980648
2017-08-23,1.3034803,1.3032248,1.3123113,1.298759,1.3013303,1.2999268,1.2994089
2017-08-24,1.3032708,1.3019545,1.3016149,1.3017395,1.30572,1.2996688,1.2995943
2017-08-25,1.2974579,1.2990823,1.3029164,1.304135,1.3052356,1.2989343,1.2979105
2017-08-27,1.3037289,1.3017709,1.2985673,1.3017788,1.3032242,1.2933412,1.299025
2017-08-28,1.2994431,1.3042207,1.3015122,1.2942201,1.2967585,1.2937456,1.2948022
2017-08-29,1.2990181,1.2977691,1.3021917,1.2990975,1.297237,1.295862,1.2972226
2017-08-30,1.302015,1.2959033,1.3017383,1.299645,1.3028253,1.2963831,1.2980847
2017-08-31,1.3004314,1.3020769,1.2994139,1.3009279,1.2948711,1.294355,1.2965989
2017-09-01,1.3016493,1.2942495,1.2954674,1.2970773,1.2933785,1.2955886,1.2976227
2017-09-03,1.2984297,1.2997651,1.2942792,1.2966475,1.2968969,1.2987454,1.2980092
2017-09-04,1.2962718,1.2963113,1.2975435,1.2971809,1.2946832,1.3012545,1.2937146
2017-09-05,1.29755,1.298129,1.29702,1.2944335,1.2991905,1.2927583,1.2995328
2017-09-06,1.2914674,1.2941424,1.2967181,1.2942406,1.3010335,1.2920659,1.2999988
2017-09-07,1.2992125,1.3017479,1.2980872,1.2998005,1.2992421,1.2953843,1.296902
2017-09-08,1.2972734,1.2942736,1.3024025,1.293408,1.2946675,1.2999123,1.3003002
2017-09-10,1.2975644,1.2972865,1.2966977,1.300648,1.2993937,1.2995249,1.2998286
2017-09-11,1.2955884,1.2944715,1.3001276,1.2927526,1.3000568,1.2946666,1.2968456
2017-09-12,1.2927289,1.2961308,1.2982051,1.2998095,1.2954106,1.2980971,1.294456
2017-09-13,1.2972248,1.2961717,1.2967327,1.2957258,1.2986903,1.2925773,1.2932307
2017-09-14,1.298671,1.2915775,1.2932075,1.2950084,1.3032539,1.292126,1.2953758
2017-09-15,1.302168,1.2976246,1.2960358,1.2989163,1.2993941,1.2995179,1.2941856
2017-09-17,1.2915626,1.3030246,1.2944049,1.2942111,1.2959622,1.2920642,1.2958767
2017-09-18,1.2975925,1.302778,1.2934078,1.299997,1.2926459,1.2958434,1.2959214
2017-09-19,1.2949793,1.294417,1.2961068,1.3018357,1.2992458,1.2979645,1.2942109
2017-09-20,1.2990237,1.2944229,1.2979276,1.2927941,1.2968967,1.3002034,1.2955209
2017-09-21,1.297133,1.3006628,1.290078,1.2980267,1.2967227,1.3003006,1.2977839
2017-09-22,1.29895,1.2966027,1.2998877,1.298058,1.2991102,1.2979661,1.3064972
2017-09-24,1.2948678,1.2965852,1.3013749,1.2993075,1.2987034,1.306929,1.3108097
2017-09-25,1.2968577,1.2974735,1.2978088,1.3001089,1.3053502,1.3066328,1.305299
2017-09-26,1.2987487,1.2976608,1.2981011,1.3057774,1.3132343,1.3132108,1.3168185
2017-09-27,1.3000426,1.3003006,1.3025583,1.3075513,1.3161098,1.3152059,1.3210421
2017-09-28,1.2997915,1.3079869,1.3086605,1.3148621,1.3177152,1.3166955,1.3244702
2017-09-29,1.3060368,1.3093107,1.3182361,1.3203025,1.3142962,1.3234053,1.3358297
2017-10-01,1.3075253,1.3143272,1.3174701,1.3205805,1.3244191,1.3269907,1.3233157
2017-10-02,1.3208607,1.3090279,1.327852,1.3239287,1.3307843,1.3303416,1.3254025
2017-10-03,1.3144054,1.3223648,1.3249805,1.3192472,1.3266689,1.3236809,1.3187973
2017-10-04,1.3201445,1.3228669,1.323346,1.3276856,1.3269831,1.3152629,1.326406
2017-10-05,1.3218614,1.316314,1.3256059,1.3240811,1.3232641,1.3319554,1.3205049
2017-10-06,1.3219447,1.3289331,1.3213098,1.3229396,1.3225795,1.3236142,1.3261012
2017-10-08,1.3254952,1.3210946,1.3249038,1.3250089,1.3213435,1.325867,1.3315799
2017-10-09,1.3219246,1.3269367,1.3224536,1.3234597,1.331756,1.3276386,1.325891
2017-10-10,1.3261151,1.3220187,1.322795,1.3223877,1.3279762,1.3275068,1.3291353
2017-10-11,1.3273149,1.3249881,1.323306,1.3252604,1.326949,1.3291322,1.3324704
2017-10-12,1.3245056,1.3222206,1.3249716,1.3310975,1.333023,1.3273249,1.3293705
2017-10-13,1.3220267,1.3261621,1.3260285,1.3318714,1.3321583,1.3289979,1.3279004
2017-10-15,1.3179079,1.3254868,1.33133,1.3232669,1.334731,1.3260422,1.327241
2017-10-16,1.3226832,1.3296589,1.32927,1.3331933,1.3334423,1.3260101,1.3258324
2017-10-17,1.3300691,1.3288828,1.3192017,1.3290671,1.3311614,1.3288981,1.3250085
2017-10-18,1.3294597,1.3297012,1.3272005,1.3277752,1.3279555,1.3260276,1.3290247
2017-10-19,1.333316,1.3239937,1.3305438,1.3280957,1.32926,1.325754,1.3320537
2017-10-20,1.3253256,1.3308196,1.3200771,1.3312241,1.3256105,1.3291615,1.328934
2017-10-22,1.3279685,1.3275515,1.3315326,1.3177187,1.3242633,1.3219602,1.3258091
2017-10-23,1.3306261,1.3285359,1.3288391,1.326999,1.3267245,1.3288624,1.3405874
2017-10-24,1.3261615,1.3256581,1.3273906,1.3243909,1.3281164,1.3253589,1.3158169
2017-10-25,1.3286492,1.3198968,1.3259705,1.322072,1.3265281,1.3239686,1.323998
2017-10-26,1.3324317,1.3306962,1.3260281,1.3247305,1.3233336,1.3249804,1.3238243
2017-10-27,1.3253212,1.3243226,1.3267471,1.3252945,1.3253324,1.3193643,1.32393
2017-10-29,1.3229346,1.325674,1.3252634,1.3194692,1.3255081,1.3210695,1.3224326
2017-10-30,1.3246906,1.3245838,1.3245604,1.3282247,1.3256301,1.3190591,1.3219457
2017-10-31,1.3255386,1.3253739,1.3233036,1.3243155,1.3301969,1.3233981,1.3191315
2017-11-01,1.3241057,1.3200433,1.3246061,1.3315653,1.3209796,1.3229232,1.3114462
2017-11-02,1.3345673,1.3278439,1.3325003,1.322037,1.3196137,1.3181266,1.3211299
2017-11-03,1.3247707,1.3229365,1.3243203,1.3245174,1.3176807,1.3213259,1.3255076
2017-11-05,1.322171,1.3253157,1.3200564,1.3250345,1.3201969,1.3183101,1.3176342
2017-11-06,1.3204796,1.3178312,1.3243448,1.3206005,1.3124479,1.3173729,1.3166595
2017-11-07,1.3254089,1.321994,1.3220164,1.3169482,1.3160857,1.3221781,1.3125328
2017-11-08,1.3186185,1.3219004,1.3227633,1.3199105,1.3184048,1.3064651,1.3165026
2017-11-09,1.3120627,1.3141705,1.3221226,1.324608,1.3170627,1.322561,1.3177018
