,USDPLN,USDPLN,USDPLN,USDPLN,USDPLN,USDPLN,USDPLN
2017-09-14,3.5981576,3.5990276,3.5972338,3.5924914,3.5965424,3.586329,3.5848768
2017-09-15,3.5881307,3.604692,3.5874107,3.5972123,3.5868495,3.5796869,3.5749424
2017-09-17,3.5841398,3.5829897,3.5869584,3.5869474,3.5844474,3.566285,3.5905557
2017-09-18,3.5990112,3.5930927,3.5863469,3.5846198,3.5723763,3.5819025,3.5841026
2017-09-19,3.5785084,3.5905156,3.5801167,3.5973668,3.5793827,3.5791097,3.58009
2017-09-20,3.584286,3.5878415,3.587453,3.5799735,3.5785203,3.5864236,3.586455
2017-09-21,3.5878904,3.5923948,3.5730784,3.5856316,3.5700848,3.5657697,3.5750487
2017-09-22,3.5918076,3.5765483,3.586899,3.5839207,3.57707,3.583762,3.5852633
2017-09-24,3.5817485,3.5839975,3.5858073,3.5790973,3.5814874,3.5974703,3.577255
2017-09-25,3.5812986,3.5909567,3.5769103,3.5635402,3.5860431,3.5807364,3.582759
2017-09-26,3.573703,3.582709,3.5895529,3.589407,3.5810974,3.5721676,3.574988
2017-09-27,3.5775785,3.571766,3.5891116,3.573307,3.584016,3.581739,3.5822034
2017-09-28,3.5839815,3.5914083,3.5788517,3.5735798,3.57392,3.5725348,3.5852177
2017-09-29,3.5861256,3.570787,3.587087,3.5709865,3.571081,3.5888932,3.5788772
2017-10-01,3.5817592,3.581321,3.582328,3.5826156,3.58204,3.5799987,3.5787148
2017-10-02,3.5738745,3.5736456,3.5759583,3.5784478,3.5835946,3.579524,3.5692708
2017-10-03,3.5838509,3.5795941,3.5779343,3.584099,3.5779207,3.5753546,3.5837371
2017-10-04,3.5716393,3.5705578,3.5878584,3.5789707,3.5764284,3.5794897,3.5759664
2017-10-05,3.5835211,3.5752556,3.5796487,3.5730658,3.5831826,3.5747073,3.5922165
2017-10-06,3.579605,3.5716136,3.5740428,3.5838807,3.5912738,3.5803518,3.5824332
2017-10-08,3.5734987,3.587362,3.5788825,3.5723002,3.5851185,3.569755,3.5850525
2017-10-09,3.5868256,3.5705924,3.5873065,3.587889,3.5776598,3.5920303,3.5880911
2017-10-10,3.5761578,3.5790572,3.5865054,3.5747008,3.5912104,3.5801878,3.5826647
2017-10-11,3.5852957,3.5902607,3.588814,3.5950074,3.595276,3.5956872,3.5938125
2017-10-12,3.5814133,3.584374,3.5850217,3.5920584,3.582327,3.5890028,3.5889628
2017-10-13,3.5923636,3.586227,3.5898654,3.5897222,3.5805554,3.6039977,3.577661
2017-10-15,3.5821288,3.595436,3.5959337,3.585259,3.6007047,3.5919943,3.591768
2017-10-16,3.5916345,3.5811017,3.5962005,3.5979445,3.5956194,3.6029656,3.596136
2017-10-17,3.5898917,3.5963852,3.6045477,3.5928822,3.5897174,3.6014335,3.5879014
2017-10-18,3.59285,3.583334,3.5842457,3.6084435,3.5940275,3.5967684,3.6054692
2017-10-19,3.5906112,3.5985134,3.59399,3.5961351,3.6011121,3.6019251,3.6119533
2017-10-20,3.599889,3.5985665,3.597883,3.5971014,3.6008599,3.586092,3.6005392
2017-10-22,3.6010816,3.5986094,3.6025786,3.5937603,3.60847,3.6044393,3.6067977
2017-10-23,3.594484,3.6047397,3.6061082,3.6082861,3.5963593,3.6044617,3.5933435
2017-10-24,3.5943203,3.5970368,3.5987291,3.6075025,3.6109176,3.6001964,3.609575
2017-10-25,3.6042497,3.5926654,3.609771,3.6080565,3.6060638,3.6026688,3.6053295
2017-10-26,3.5786614,3.5886827,3.6086051,3.6038024,3.604264,3.6064384,3.6098068
2017-10-27,3.5986671,3.6100187,3.616361,3.6064517,3.6048646,3.6140594,3.6269863
2017-10-29,3.6035402,3.5999231,3.5982368,3.609209,3.6114924,3.626629,3.6314168
2017-10-30,3.6119351,3.5940313,3.6096792,3.6123977,3.6243887,3.6313338,3.644203
2017-10-31,3.6126275,3.6054869,3.6057253,3.6253464,3.6294208,3.6400182,3.6377544
2017-11-01,3.6068342,3.6229477,3.6217442,3.6311295,3.6424203,3.6425312,3.6414905
2017-11-02,3.6122198,3.6233144,3.6276207,3.6316838,3.640887,3.6351252,3.6453865
2017-11-03,3.630571,3.6313791,3.6358824,3.6320589,3.6428454,3.6395063,3.63524
2017-11-05,3.627697,3.6322184,3.6405177,3.6273863,3.6526523,3.6504455,3.65488
2017-11-06,3.6394823,3.6429021,3.6361744,3.648282,3.6299186,3.6452463,3.646747
2017-11-07,3.6378896,3.6407473,3.6485882,3.6259158,3.6366792,3.629922,3.6436863
2017-11-08,3.6383066,3.6457639,3.656924,3.6421435,3.6343563,3.6351802,3.6351957
2017-11-09,3.6430209,3.6545086,3.6420805,3.6455119,3.641754,3.6347945,3.6453466
