,EURUSD,EURUSD,EURUSD,EURUSD,EURUSD,EURUSD,EURUSD
2017-07-30,1.1411016,1.1396813,1.1383536,1.1426986,1.1446172,1.145201,1.1448365
2017-07-31,1.1367924,1.1418182,1.1489793,1.1420033,1.1410704,1.1422024,1.1432922
2017-08-01,1.1402365,1.144856,1.1411457,1.1388568,1.1400166,1.1429731,1.1469258
2017-08-02,1.143535,1.1435803,1.1442788,1.1433325,1.143805,1.1470424,1.1484711
2017-08-03,1.143183,1.1443876,1.1459914,1.148144,1.1479464,1.1465496,1.1517687
2017-08-04,1.1447655,1.14394,1.1416553,1.146947,1.1478406,1.1501434,1.1542208
2017-08-06,1.1455088,1.1453768,1.1499724,1.1476724,1.1523386,1.1552255,1.1604629
2017-08-07,1.142014,1.1457497,1.1476446,1.1536779,1.1560576,1.1583444,1.1651618
2017-08-08,1.1433007,1.1459917,1.152346,1.1553601,1.1591388,1.1634445,1.1654727
2017-08-09,1.1465503,1.1521891,1.1557611,1.158717,1.1635501,1.1657548,1.1684926
2017-08-10,1.152024,1.1543612,1.1574225,1.1632324,1.1623517,1.1649894,1.1670859
2017-08-11,1.1552235,1.1608827,1.1617403,1.1658881,1.1691062,1.1679521,1.1685246
2017-08-13,1.1574218,1.1626215,1.1635818,1.1650187,1.1665828,1.1667795,1.1689594
2017-08-14,1.1646848,1.1649659,1.1660923,1.1672118,1.1678909,1.1682522,1.1669878
2017-08-15,1.163612,1.1642759,1.1684893,1.1687073,1.1682708,1.176823,1.1700736
2017-08-16,1.1627504,1.1659743,1.169413,1.1679125,1.1817336,1.1701999,1.1693528
2017-08-17,1.1667137,1.1676786,1.1673832,1.1710198,1.1698647,1.1738557,1.1726857
2017-08-18,1.1684022,1.1641506,1.1721566,1.1700641,1.1756175,1.1697683,1.1769242
2017-08-20,1.1713152,1.1689351,1.1695812,1.1662848,1.1756713,1.1745797,1.1745708
2017-08-21,1.1730359,1.1691056,1.1713428,1.1758043,1.1725572,1.1755861,1.1748439
2017-08-22,1.1657854,1.1690909,1.1691648,1.1738291,1.1731329,1.1766838,1.1753354
2017-08-23,1.1721003,1.1761514,1.1759604,1.1763797,1.1760715,1.1744597,1.1767597
2017-08-24,1.1758044,1.1745483,1.1716951,1.1768539,1.1767282,1.1754743,1.1817863
2017-08-25,1.1753104,1.174061,1.1731291,1.1769668,1.1734476,1.1750809,1.1748369
2017-08-27,1.1726774,1.1771107,1.1808536,1.1803033,1.1793725,1.1810166,1.1766145
2017-08-28,1.1757812,1.178601,1.1785526,1.1760923,1.1775522,1.1799086,1.1763659
2017-08-29,1.1744766,1.1777518,1.1770383,1.173857,1.1786702,1.1737105,1.1804876
2017-08-30,1.1750693,1.1766361,1.177595,1.176842,1.1811565,1.1769236,1.1767384
2017-08-31,1.1767905,1.1756549,1.1767952,1.1781958,1.1774437,1.1813898,1.1767691
2017-09-01,1.1778877,1.1745377,1.1794009,1.1804796,1.177585,1.1828051,1.1777067
2017-09-03,1.1745082,1.181879,1.1802899,1.1769065,1.1771939,1.178568,1.1801543
2017-09-04,1.17714,1.1803081,1.1774862,1.18154,1.1790016,1.1818289,1.1806567
2017-09-05,1.1790104,1.1793933,1.1822764,1.1805955,1.1769344,1.1813357,1.1807626
2017-09-06,1.181671,1.1760597,1.1834729,1.1815171,1.1832167,1.1829814,1.1812207
2017-09-07,1.1825796,1.1794926,1.1814519,1.1808308,1.1829896,1.1822155,1.1834495
2017-09-08,1.1807259,1.1819938,1.1806035,1.1806871,1.1817454,1.1827105,1.1839106
2017-09-10,1.1795052,1.1808467,1.1797495,1.1818252,1.1828308,1.1838663,1.1834755
2017-09-11,1.1818529,1.1826756,1.1859671,1.1825651,1.1824024,1.184654,1.1835771
2017-09-12,1.1803707,1.1813811,1.1840489,1.1840003,1.1836364,1.1834705,1.1856444
2017-09-13,1.1823889,1.18177,1.1827365,1.1834785,1.1834772,1.1874979,1.1880695
2017-09-14,1.1815937,1.1844345,1.183203,1.1841325,1.1867168,1.186222,1.1902001
2017-09-15,1.1841626,1.1816552,1.1841743,1.1867154,1.1883898,1.1883373,1.1904426
2017-09-17,1.1836519,1.1829855,1.1888738,1.1886519,1.1881931,1.1896007,1.1885328
2017-09-18,1.1831644,1.1875703,1.1881306,1.1879827,1.189651,1.1906469,1.1911769
2017-09-19,1.1871631,1.1877298,1.1899428,1.1898997,1.1922965,1.1895782,1.1945511
2017-09-20,1.190403,1.1877346,1.1901506,1.1921227,1.1916306,1.1899853,1.1894478
2017-09-21,1.1871334,1.1898538,1.1904776,1.1908181,1.1905029,1.192668,1.188961
2017-09-22,1.1893923,1.190744,1.1916847,1.1885452,1.1910005,1.192734,1.1925604
2017-09-24,1.1891698,1.1938891,1.190329,1.1890407,1.1915984,1.1926994,1.1905951
2017-09-25,1.192046,1.1905361,1.1933365,1.1897447,1.1922071,1.1899383,1.1935593
2017-09-26,1.1877301,1.1894892,1.1920846,1.1887907,1.1895834,1.1896207,1.1918042
2017-09-27,1.1869304,1.1910133,1.1925879,1.1926426,1.1932459,1.1931397,1.1888694
2017-09-28,1.1897131,1.1910223,1.1925266,1.1938589,1.191138,1.1907976,1.1913474
2017-09-29,1.1902237,1.1926899,1.1918641,1.1918786,1.1916139,1.1902739,1.1924852
2017-10-01,1.1896359,1.1915121,1.1903144,1.189088,1.1921287,1.1920193,1.1895473
2017-10-02,1.1899052,1.1918858,1.1882242,1.1905683,1.1943696,1.190084,1.1929712
2017-10-03,1.1942313,1.1925921,1.1930976,1.1902347,1.1915716,1.1931281,1.1903042
2017-10-04,1.1907861,1.190629,1.1891423,1.191285,1.1912001,1.1889572,1.1903634
2017-10-05,1.1880268,1.1940213,1.1924691,1.1919112,1.1921778,1.1907246,1.1905137
2017-10-06,1.190337,1.1920749,1.1911433,1.1926275,1.1919861,1.1879852,1.187287
2017-10-08,1.1911819,1.190296,1.1916701,1.1910852,1.1877081,1.1892682,1.1890111
2017-10-09,1.1912564,1.193564,1.1933444,1.191502,1.1887503,1.1865721,1.1897733
2017-10-10,1.1919996,1.1940593,1.1872737,1.1907082,1.1897739,1.1897634,1.189575
2017-10-11,1.1913784,1.1908301,1.1919745,1.1892232,1.1897671,1.1897725,1.1886368
2017-10-12,1.1899183,1.1898797,1.1892045,1.1893557,1.1890066,1.1858971,1.184078
2017-10-13,1.1898448,1.1900954,1.1876075,1.1861982,1.1850765,1.1854333,1.1855198
2017-10-15,1.1888227,1.18862,1.1879648,1.1878814,1.1832466,1.1824125,1.1836811
2017-10-16,1.1889747,1.187212,1.1871053,1.1887441,1.1892831,1.183039,1.1860398
2017-10-17,1.1893389,1.1861486,1.1868246,1.1845626,1.1830825,1.1826277,1.185832
2017-10-18,1.1876675,1.1845429,1.1818568,1.1836638,1.1825545,1.1824108,1.1749314
2017-10-19,1.1844668,1.1845449,1.1848853,1.1821746,1.185983,1.1827569,1.1819928
2017-10-20,1.1846623,1.183723,1.1885209,1.1796212,1.1832918,1.1844208,1.1767738
2017-10-22,1.1832305,1.181223,1.1814151,1.184152,1.1809676,1.1768688,1.1809727
2017-10-23,1.178518,1.1800264,1.177344,1.1776396,1.1801705,1.1764284,1.1847672
2017-10-24,1.1782116,1.1825446,1.1806442,1.1833153,1.18026,1.1804562,1.1778777
2017-10-25,1.1823277,1.1783707,1.177236,1.1797231,1.1818522,1.1800252,1.1807168
2017-10-26,1.1808044,1.1829327,1.1794783,1.1810114,1.1754707,1.176726,1.1775112
2017-10-27,1.1833951,1.181066,1.184032,1.1801131,1.1766679,1.177604,1.1790857
2017-10-29,1.1802263,1.1783348,1.1767437,1.1789978,1.1799439,1.1787014,1.17695
2017-10-30,1.1757847,1.1749756,1.1843989,1.1771674,1.1758854,1.1779833,1.1735843
2017-10-31,1.1781385,1.1783117,1.1797638,1.1779321,1.1757803,1.1792065,1.1782718
2017-11-01,1.1795421,1.1804358,1.1769489,1.1774056,1.1770976,1.1772022,1.1728429
2017-11-02,1.1774051,1.1807197,1.1755296,1.1746581,1.1764036,1.1755681,1.172243
2017-11-03,1.1766186,1.17635,1.1739998,1.1760628,1.1720481,1.174031,1.1764909
2017-11-05,1.1771675,1.1762961,1.1794703,1.1754985,1.1739163,1.1685665,1.1748395
2017-11-06,1.176329,1.1767106,1.1777883,1.1768395,1.1769294,1.1747495,1.1700746
2017-11-07,1.1774982,1.1744331,1.1759083,1.177728,1.1744964,1.1762774,1.174315
2017-11-08,1.1768891,1.1746372,1.1719067,1.1742903,1.1745839,1.1747637,1.1745255
2017-11-09,1.1767682,1.1765666,1.1729558,1.1728026,1.1738344,1.1733238,1.1746607
