,NZDUSD,NZDUSD,NZDUSD,NZDUSD,NZDUSD,NZDUSD,NZDUSD
2017-07-09,0.72307396,0.72378135,0.7235896,0.72525305,0.7252804,0.72552544,0.72610676
2017-07-10,0.72294843,0.72458714,0.7245078,0.72457904,0.7251068,0.72605944,0.7266768
2017-07-11,0.7251875,0.7249638,0.72484607,0.7251896,0.72458667,0.7262314,0.7262606
2017-07-12,0.72542846,0.72510207,0.72557837,0.7250705,0.72607815,0.7262669,0.7266832
2017-07-13,0.7243175,0.7264132,0.72591805,0.7261049,0.72516996,0.7258871,0.7279385
2017-07-14,0.72493863,0.726271,0.7263552,0.72708434,0.72724205,0.7275317,0.72726494
2017-07-16,0.72578794,0.7257347,0.7260119,0.7262344,0.7256328,0.7272754,0.7278525
2017-07-17,0.7256219,0.7265664,0.72594786,0.72706175,0.7270369,0.7273771,0.72773117
2017-07-18,0.7276174,0.7264825,0.7269334,0.728069,0.72848374,0.7281991,0.7275851
2017-07-19,0.7268184,0.72712135,0.727299,0.72715867,0.72735137,0.7277821,0.72797406
2017-07-20,0.7261617,0.7278022,0.72774065,0.7280827,0.7283598,0.7293838,0.7281681
2017-07-21,0.72742444,0.7273958,0.7275172,0.7280166,0.7285764,0.72844714,0.7285207
2017-07-23,0.7273987,0.72784424,0.727809,0.72763187,0.7285207,0.7279036,0.72901183
2017-07-24,0.7283082,0.7280822,0.7277294,0.7280802,0.7281125,0.729871,0.7305712
2017-07-25,0.72838545,0.7285772,0.7283198,0.72920454,0.7292971,0.7291548,0.7310806
2017-07-26,0.7269132,0.729035,0.72791547,0.72831255,0.72886366,0.7298765,0.7303457
2017-07-27,0.7287766,0.7290968,0.72911596,0.73029023,0.7303187,0.7298704,0.7312017
2017-07-28,0.7281357,0.7290888,0.72961146,0.72981,0.7296866,0.73172605,0.73208714
2017-07-30,0.72868305,0.72912985,0.7304136,0.73067355,0.7323542,0.73193353,0.73316926
2017-07-31,0.7304123,0.7296674,0.73156023,0.7320719,0.73105747,0.7322109,0.73339534
2017-08-01,0.72958696,0.7305795,0.73195297,0.7319641,0.73266566,0.7330635,0.73328
2017-08-02,0.7301892,0.7324157,0.7316859,0.73254204,0.73272365,0.7330653,0.733932
2017-08-03,0.7319049,0.7322984,0.7325176,0.7329629,0.7323244,0.7344581,0.7346379
2017-08-04,0.73302096,0.73238206,0.73193264,0.7328882,0.73403597,0.7343258,0.7347798
2017-08-06,0.73233545,0.7331085,0.7349546,0.7334694,0.73548496,0.7342974,0.73366517
2017-08-07,0.732841,0.7332999,0.73464,0.7339122,0.7328557,0.7339614,0.7346486
2017-08-08,0.7332515,0.7339817,0.73508185,0.73468405,0.7345012,0.73429567,0.7348016
2017-08-09,0.7342049,0.7337951,0.7344813,0.7339404,0.7351259,0.73453254,0.73359114
2017-08-10,0.73389643,0.7349374,0.73384035,0.73509187,0.73550594,0.7339459,0.73465633
2017-08-11,0.734131,0.7342073,0.7357244,0.7348345,0.73337847,0.73430985,0.7348205
2017-08-13,0.73459476,0.7341495,0.7341135,0.7345028,0.7334275,0.7349509,0.7335125
2017-08-14,0.7348399,0.7347872,0.73360705,0.73487014,0.7351464,0.7345743,0.7346605
2017-08-15,0.73440605,0.7346473,0.73380286,0.73353356,0.7333084,0.7349846,0.7348352
2017-08-16,0.7338606,0.7343145,0.7354135,0.73389304,0.7349659,0.7334923,0.7333717
2017-08-17,0.7347737,0.7341199,0.73430043,0.7348824,0.7333136,0.73389465,0.73534346
2017-08-18,0.734792,0.7339032,0.7358373,0.73382044,0.73389065,0.7349906,0.7338257
2017-08-20,0.7349122,0.73441964,0.73463786,0.7337044,0.7340947,0.73458016,0.7341617
2017-08-21,0.7340076,0.73500586,0.7334302,0.7344905,0.7338838,0.7336753,0.73443925
2017-08-22,0.7337941,0.7346717,0.7337444,0.73425144,0.73444974,0.73479486,0.73389626
2017-08-23,0.7348913,0.7339995,0.7338538,0.7338084,0.7341572,0.7340076,0.7339064
2017-08-24,0.73384756,0.73339254,0.7340621,0.73408574,0.73473674,0.7348497,0.7339481
2017-08-25,0.7349578,0.7338924,0.7344611,0.73451906,0.73514223,0.73319864,0.7318065
2017-08-27,0.73404545,0.7348884,0.73561,0.73480856,0.7330314,0.7332299,0.7352087
2017-08-28,0.73401517,0.73400784,0.7340592,0.7335824,0.7330172,0.7324689,0.731923
2017-08-29,0.73485523,0.73470527,0.73257846,0.73318267,0.7326265,0.73086935,0.7335676
2017-08-30,0.7341232,0.7340575,0.73373467,0.7317212,0.7324427,0.73032486,0.7299748
2017-08-31,0.7327415,0.7326187,0.73267466,0.7323886,0.7312721,0.7298966,0.73140234
2017-09-01,0.7336785,0.7325101,0.7325161,0.7330743,0.73192763,0.73168653,0.73024297
2017-09-03,0.7339606,0.73229057,0.7314969,0.73220813,0.7313765,0.73061997,0.72960913
2017-09-04,0.73168766,0.7298148,0.7311218,0.7299339,0.7283384,0.7286946,0.7294167
2017-09-05,0.7305364,0.7313776,0.7297498,0.7292546,0.7293783,0.7291802,0.72787493
2017-09-06,0.731354,0.7303807,0.72846633,0.7293586,0.72884285,0.72845536,0.72725487
2017-09-07,0.7289777,0.72876775,0.727891,0.72843575,0.72835743,0.7269148,0.7281501
2017-09-08,0.73061603,0.7294035,0.72848576,0.72827834,0.72910434,0.72709966,0.7270841
2017-09-10,0.72990185,0.72926277,0.7283126,0.7274548,0.7276507,0.7271491,0.72681797
2017-09-11,0.72970307,0.7287618,0.7289788,0.72783977,0.72736204,0.72832376,0.7256458
2017-09-12,0.7282439,0.72622305,0.726452,0.72752494,0.7268829,0.7260853,0.7268137
2017-09-13,0.728845,0.72847253,0.7264745,0.7266175,0.72702324,0.7273033,0.72808844
2017-09-14,0.7268648,0.72617745,0.727709,0.72646135,0.72684157,0.72698855,0.72597414
2017-09-15,0.7260232,0.7261377,0.7271487,0.72611934,0.7257521,0.727172,0.72585434
2017-09-17,0.72691995,0.7267592,0.72600293,0.7269725,0.726716,0.7260951,0.72579324
2017-09-18,0.72633,0.72744507,0.72635514,0.72645295,0.7262974,0.7256096,0.726747
2017-09-19,0.7258137,0.7280071,0.7268482,0.72607577,0.7265894,0.72665036,0.7259294
2017-09-20,0.72671026,0.72714156,0.7258076,0.72572815,0.7267588,0.7261229,0.7271044
2017-09-21,0.7261011,0.72574633,0.7253616,0.7266705,0.72556514,0.7263183,0.7260891
2017-09-22,0.7261475,0.7265519,0.72626424,0.7267945,0.72698194,0.72607195,0.72616684
2017-09-24,0.72630966,0.72599417,0.7262606,0.7264552,0.72603905,0.7264271,0.7246708
2017-09-25,0.7277042,0.72674507,0.72631615,0.72767377,0.72573483,0.7250713,0.72462016
2017-09-26,0.7258062,0.72621864,0.7259994,0.72597575,0.726815,0.7247291,0.7248257
2017-09-27,0.7264257,0.7267411,0.72609735,0.7241346,0.7267838,0.72030413,0.7267488
2017-09-28,0.72503895,0.72505015,0.7267711,0.7259495,0.7250693,0.7243271,0.7213223
2017-09-29,0.72432125,0.7239068,0.7247506,0.72517735,0.7215506,0.7233054,0.7233206
2017-10-01,0.72512394,0.7243229,0.7260092,0.7240048,0.72199035,0.72219145,0.72254395
2017-10-02,0.72515213,0.7250067,0.72266924,0.72267157,0.7226061,0.72281575,0.72259414
2017-10-03,0.7230887,0.7237692,0.7228396,0.72232306,0.7224958,0.7225087,0.7222771
2017-10-04,0.72239125,0.72453684,0.7234163,0.72285324,0.7219367,0.72225976,0.7226211
2017-10-05,0.722025,0.7221046,0.7227733,0.7225241,0.7225128,0.7224542,0.72089183
2017-10-06,0.72308475,0.72284687,0.7232937,0.72244096,0.72131425,0.72178835,0.7224859
2017-10-08,0.72205365,0.72286385,0.7226665,0.72209024,0.7218051,0.7211629,0.7214205
2017-10-09,0.7219973,0.72194463,0.7216824,0.7223466,0.71988606,0.72222054,0.7217719
2017-10-10,0.7237708,0.7227715,0.7223499,0.7194717,0.721734,0.720792,0.7203429
2017-10-11,0.721941,0.7214747,0.72139776,0.7208003,0.72166663,0.72131515,0.7214237
2017-10-12,0.7218166,0.7210692,0.7205638,0.72159183,0.7207564,0.72087044,0.7221604
2017-10-13,0.72263986,0.7210908,0.72115403,0.72242445,0.72132975,0.72238123,0.7195821
2017-10-15,0.7228675,0.72314304,0.721525,0.72276044,0.7218974,0.7207635,0.71947485
2017-10-16,0.72018844,0.7225863,0.72132766,0.722574,0.72203654,0.7225292,0.7212104
2017-10-17,0.7211671,0.72054315,0.7231639,0.720619,0.7215174,0.72078204,0.71992815
2017-10-18,0.72251505,0.72283113,0.72171754,0.7212406,0.72132784,0.7211464,0.71963495
2017-10-19,0.7198956,0.71989834,0.7205806,0.7210069,0.7192537,0.71795505,0.717739
2017-10-20,0.721773,0.72158164,0.7198405,0.7207156,0.7186209,0.7178825,0.71731627
2017-10-22,0.7226024,0.72048414,0.72088456,0.7189208,0.7182158,0.7185033,0.7169034
2017-10-23,0.72062314,0.7207982,0.7193031,0.7183979,0.71695584,0.7177101,0.7166286
2017-10-24,0.72061604,0.7192146,0.7183388,0.7162127,0.7181201,0.71795714,0.71739143
2017-10-25,0.7188145,0.7185385,0.7173911,0.7178838,0.7175072,0.71574056,0.715987
2017-10-26,0.7180724,0.71726584,0.7189846,0.7167018,0.7144206,0.71620876,0.7138203
2017-10-27,0.7164335,0.71640366,0.71614707,0.71736825,0.715068,0.71393955,0.7132577
2017-10-29,0.7172327,0.7163861,0.71595263,0.7148933,0.71348333,0.713266,0.71210414
2017-10-30,0.71672344,0.7167608,0.7141675,0.7148297,0.7124017,0.7124323,0.7094219
2017-10-31,0.7170206,0.71628267,0.71464026,0.7128594,0.712244,0.70929044,0.70753074
2017-11-01,0.7161023,0.7139086,0.71266156,0.71245736,0.70891684,0.70866406,0.7080692
2017-11-02,0.71363735,0.71288896,0.7112497,0.70900714,0.7087365,0.70732754,0.7071904
2017-11-03,0.7131514,0.712509,0.7084555,0.70844907,0.7085924,0.70781887,0.7061817
2017-11-05,0.71184903,0.70912516,0.7079393,0.70721865,0.7070484,0.7060022,0.7027215
2017-11-06,0.7083702,0.7089179,0.70670396,0.70667356,0.70583874,0.70236576,0.69840497
2017-11-07,0.7079335,0.70678407,0.7065871,0.7067,0.70237243,0.6974694,0.6970288
2017-11-08,0.7071955,0.70694506,0.70711327,0.70310986,0.698034,0.6968356,0.6957622
2017-11-09,0.7066483,0.7059432,0.70274997,0.69683444,0.69684273,0.69540226,0.6952573
