,AUDUSD,AUDUSD,AUDUSD,AUDUSD,AUDUSD,AUDUSD,AUDUSD
2017-07-14,0.75841016,0.75845414,0.759342,0.75938636,0.7605739,0.7606143,0.7614618
2017-07-16,0.7597572,0.7590447,0.7594871,0.7601428,0.7592813,0.7599904,0.7595768
2017-07-17,0.76092523,0.7602267,0.7588379,0.75897557,0.75988656,0.759934,0.760491
2017-07-18,0.76015747,0.7597711,0.7604289,0.7598774,0.7597848,0.7605814,0.76046056
2017-07-19,0.759337,0.7596721,0.76075983,0.7602631,0.7617461,0.7606746,0.76139104
2017-07-20,0.76008266,0.76001227,0.75970936,0.76056516,0.7605009,0.76121217,0.7619008
2017-07-21,0.76007533,0.75987715,0.76029634,0.7612996,0.76121336,0.7626864,0.7621406
2017-07-23,0.7598295,0.7610719,0.76066715,0.76136804,0.7617604,0.76227504,0.7628957
2017-07-24,0.761209,0.7603765,0.76138026,0.7613173,0.7628825,0.76273584,0.76639396
2017-07-25,0.76096386,0.76176053,0.7623164,0.76364195,0.7630836,0.766022,0.76687837
2017-07-26,0.7612584,0.7622917,0.76219946,0.7626998,0.7658884,0.76646537,0.7684759
2017-07-27,0.7620241,0.7627764,0.7647388,0.76619214,0.7670461,0.7674012,0.7676456
2017-07-28,0.76233876,0.7622843,0.7663586,0.76645976,0.76788217,0.768836,0.7680558
2017-07-30,0.7642663,0.7666065,0.7674392,0.7679855,0.7684933,0.7684904,0.77270156
2017-07-31,0.76597005,0.76639414,0.76818943,0.7680139,0.76845187,0.77230465,0.7784082
2017-08-01,0.766445,0.7679603,0.76811594,0.7700051,0.7726846,0.7785215,0.781859
2017-08-02,0.7675397,0.76856554,0.76867574,0.7721474,0.7783638,0.78172493,0.7824392
2017-08-03,0.76746845,0.76928145,0.7725397,0.7783068,0.78158253,0.78267455,0.7906377
2017-08-04,0.769097,0.7726634,0.77840316,0.78159374,0.7814606,0.79035366,0.79084545
2017-08-06,0.7732869,0.7788112,0.7816159,0.7823909,0.79137427,0.79030097,0.7910827
2017-08-07,0.7790035,0.78132355,0.782531,0.7909929,0.7909996,0.7889879,0.7911619
2017-08-08,0.7815893,0.78195447,0.79151493,0.7899463,0.7906181,0.78898257,0.7902979
2017-08-09,0.78269094,0.78863955,0.79007125,0.79009646,0.79036033,0.7917641,0.79077053
2017-08-10,0.7897339,0.7889526,0.79000014,0.7899261,0.7914448,0.7897933,0.7903039
2017-08-11,0.7904248,0.78877985,0.7911193,0.7907386,0.7896141,0.7907382,0.7902063
2017-08-13,0.7912059,0.78876567,0.79006237,0.79057866,0.7911792,0.789961,0.79502815
2017-08-14,0.7902418,0.7910301,0.7904319,0.7910639,0.7907527,0.7898244,0.7931522
2017-08-15,0.79030836,0.79039985,0.7891956,0.7894842,0.7915382,0.78958315,0.7899967
2017-08-16,0.79034287,0.7915838,0.7906291,0.7906239,0.79204804,0.79179454,0.79204404
2017-08-17,0.7900809,0.7918877,0.79077995,0.78906286,0.7909925,0.7914373,0.7914781
2017-08-18,0.79108495,0.792195,0.79165435,0.79224896,0.79206437,0.79140854,0.79249716
2017-08-20,0.7908259,0.79213846,0.7899442,0.7914595,0.7907022,0.7919066,0.7924257
2017-08-21,0.7898469,0.79129875,0.79208434,0.79195505,0.791622,0.7914223,0.79204386
2017-08-22,0.79180765,0.79188544,0.7928948,0.7913134,0.7915722,0.79142255,0.79227936
2017-08-23,0.7922027,0.7923276,0.7906732,0.79216045,0.79210603,0.7920788,0.7929023
2017-08-24,0.7925543,0.7910373,0.79247725,0.7925431,0.7935115,0.79227734,0.79193544
2017-08-25,0.790772,0.79124206,0.7917814,0.7926685,0.79158,0.79239404,0.79305863
2017-08-27,0.7924338,0.79222643,0.79063654,0.79230064,0.7927198,0.7928893,0.7924754
2017-08-28,0.79206574,0.7917987,0.79172176,0.79346484,0.7933879,0.7927282,0.7930926
2017-08-29,0.7920548,0.79177547,0.79336417,0.7926319,0.7929007,0.7929088,0.7926808
2017-08-30,0.79245824,0.79262346,0.79342467,0.7920111,0.79287225,0.79283315,0.7932235
2017-08-31,0.7933211,0.7934979,0.7943282,0.79305565,0.79314333,0.7934152,0.79337615
2017-09-01,0.79296446,0.79292566,0.79246813,0.793079,0.7931711,0.792872,0.79292864
2017-09-03,0.793452,0.79321027,0.7931433,0.792805,0.7925651,0.7932556,0.79358757
2017-09-04,0.7927387,0.79269606,0.79279745,0.79349923,0.7941068,0.7931593,0.79282296
2017-09-05,0.7932058,0.7934992,0.79268104,0.7934655,0.7936392,0.7931295,0.79256666
2017-09-06,0.79326874,0.7931886,0.7928218,0.79297674,0.7926472,0.79268754,0.79365844
2017-09-07,0.7930902,0.7934978,0.79310405,0.79398394,0.7924702,0.79286677,0.79362077
2017-09-08,0.79304796,0.793302,0.79374146,0.79345596,0.7932768,0.7936397,0.79303604
2017-09-10,0.79339087,0.7935064,0.7930248,0.79330367,0.7941421,0.7938411,0.79246056
2017-09-11,0.7933523,0.7932951,0.793107,0.7927511,0.7936562,0.79302853,0.7934426
2017-09-12,0.7931401,0.793514,0.7933711,0.7942227,0.79260373,0.79266936,0.79328984
2017-09-13,0.7932341,0.79328734,0.7930975,0.7925447,0.7924183,0.7928237,0.7932175
2017-09-14,0.7934276,0.7935223,0.79338074,0.7932945,0.7932701,0.7938237,0.79420424
2017-09-15,0.7931585,0.7932792,0.7930875,0.7938945,0.7925723,0.7941673,0.7941099
2017-09-17,0.7933482,0.793531,0.79339075,0.79276276,0.79391056,0.7943392,0.79454195
2017-09-18,0.79298836,0.79327023,0.79307675,0.7946932,0.7947476,0.7943275,0.79543513
2017-09-19,0.7932341,0.7935402,0.79508996,0.7944218,0.7950133,0.7943393,0.7955423
2017-09-20,0.79337704,0.7942708,0.79535,0.79410356,0.79447824,0.7942563,0.7955103
2017-09-21,0.79355556,0.79385924,0.7942959,0.79524,0.7949321,0.79605716,0.79554266
2017-09-22,0.7941915,0.7939108,0.7958805,0.7947897,0.7948384,0.79625267,0.7955083
2017-09-24,0.7947446,0.7936724,0.79552835,0.7969223,0.796726,0.7947329,0.79554224
2017-09-25,0.79533213,0.7976612,0.7954173,0.7950071,0.7954637,0.7947597,0.79550564
2017-09-26,0.79531455,0.79555964,0.79563123,0.79526687,0.79482174,0.7954409,0.7955411
2017-09-27,0.7953097,0.79590875,0.7948133,0.7946282,0.79621214,0.79480463,0.79550225
2017-09-28,0.79405016,0.79418075,0.7950348,0.7952723,0.79392004,0.79558736,0.79553854
2017-09-29,0.7936511,0.79589695,0.79558593,0.7957303,0.7961223,0.7966926,0.7954973
2017-10-01,0.79481,0.7955771,0.79536605,0.794993,0.79566365,0.7955585,0.79553443
2017-10-02,0.79642516,0.79592526,0.79491913,0.79372287,0.79566884,0.7948669,0.79549056
2017-10-03,0.7966071,0.79537314,0.79540175,0.79558146,0.7957416,0.79390395,0.79552907
2017-10-04,0.7968196,0.79635173,0.79518247,0.79577774,0.7954279,0.79500365,0.7954827
2017-10-05,0.794879,0.7953284,0.7952964,0.7965102,0.79547054,0.7951619,0.79552245
2017-10-06,0.79552364,0.7958688,0.79530346,0.7946234,0.7949773,0.7958152,0.79466456
2017-10-08,0.7965895,0.79538697,0.795611,0.79571086,0.79450977,0.7955752,0.7925875
2017-10-09,0.7945377,0.79539895,0.79548615,0.79396456,0.7941522,0.7951321,0.7956382
2017-10-10,0.7961883,0.79552203,0.7950733,0.79516685,0.7959675,0.7955698,0.7950038
2017-10-11,0.7946297,0.7937943,0.79456973,0.79525185,0.7954415,0.79398036,0.7940852
2017-10-12,0.7954451,0.7944547,0.79452705,0.79563355,0.794319,0.7939269,0.78966427
2017-10-13,0.79520786,0.7944135,0.79448843,0.79477435,0.79366374,0.78995407,0.7882452
2017-10-15,0.7950076,0.7948972,0.79440475,0.79394543,0.7896859,0.7879215,0.78645796
2017-10-16,0.79488426,0.79461676,0.79396087,0.7893588,0.7871629,0.7864094,0.7874986
2017-10-17,0.79476017,0.7934584,0.7894535,0.7881911,0.786433,0.7868148,0.7851348
2017-10-18,0.79409134,0.7894094,0.78805035,0.7878836,0.78636825,0.78505707,0.78436875
2017-10-19,0.78929555,0.7878023,0.78707993,0.7865839,0.7857529,0.7869215,0.7844322
2017-10-20,0.7880016,0.7872722,0.7880775,0.7863897,0.78478014,0.7846185,0.784337
2017-10-22,0.7863763,0.7855971,0.78635174,0.78393966,0.78454447,0.784566,0.7837438
2017-10-23,0.78732973,0.786901,0.78512764,0.7858665,0.78497696,0.78431374,0.7835543
2017-10-24,0.7856869,0.7865107,0.7850658,0.7854766,0.7852825,0.7835693,0.78276545
2017-10-25,0.7847035,0.7849893,0.78510165,0.78463024,0.78367233,0.7839198,0.7832001
2017-10-26,0.7856835,0.7842168,0.78559303,0.7832429,0.7834544,0.78434485,0.7835991
2017-10-27,0.7857358,0.7860552,0.78419393,0.7843346,0.78297037,0.7821826,0.7828127
2017-10-29,0.78285766,0.78394216,0.7838987,0.7837832,0.78299314,0.7823204,0.78332776
2017-10-30,0.7837928,0.78334016,0.7835934,0.7821116,0.7829146,0.78150463,0.78153044
2017-10-31,0.78360254,0.7842552,0.7830969,0.78417104,0.7807621,0.7819617,0.7813324
2017-11-01,0.78338253,0.7840251,0.7828536,0.7815258,0.7822503,0.78116834,0.78024256
2017-11-02,0.7826295,0.7814294,0.78171915,0.78214437,0.7808676,0.78113765,0.7804296
2017-11-03,0.7831556,0.7821809,0.78119063,0.7816226,0.7815508,0.7800969,0.7794594
2017-11-05,0.7821536,0.7814993,0.7807595,0.7814501,0.78003305,0.77879405,0.77855635
2017-11-06,0.78208977,0.78108466,0.7811994,0.78072226,0.7789513,0.7783224,0.7776996
2017-11-07,0.78050643,0.78070176,0.7802378,0.7788958,0.778012,0.7774314,0.775767
2017-11-08,0.7805462,0.7799336,0.7788893,0.77770823,0.77822626,0.7776391,0.7772878
2017-11-09,0.7788607,0.77848756,0.7781205,0.7779656,0.77739394,0.77644455,0.7765748
