,EURCAD,EURCAD,EURCAD,EURCAD,EURCAD,EURCAD,EURCAD
2013-11-01,1.4027416,1.4046085,1.4038892,1.404812,1.404381,1.4059899,1.4052564
2013-11-03,1.4036089,1.4055952,1.4051155,1.4043347,1.4045177,1.4055177,1.4060935
2013-11-04,1.4036354,1.4033517,1.4056817,1.4049046,1.4048617,1.4054695,1.4055611
2013-11-05,1.4033873,1.4042833,1.4068549,1.4065461,1.4054189,1.4054368,1.4057163
2013-11-06,1.4062539,1.405913,1.4053806,1.4047544,1.4074373,1.4044327,1.4052213
2013-11-07,1.4056603,1.4054295,1.4046273,1.4064445,1.4052405,1.4049588,1.4065112
2013-11-08,1.4056723,1.4054947,1.4053159,1.4043505,1.4058574,1.405616,1.4071513
2013-11-10,1.4051481,1.405724,1.4061621,1.406657,1.4057308,1.4059302,1.4056897
2013-11-11,1.4046263,1.4060321,1.4050695,1.4052889,1.4062746,1.4066471,1.4077309
2013-11-12,1.4057883,1.4056342,1.4073687,1.404162,1.4075211,1.4069277,1.4072843
2013-11-13,1.4045924,1.4061804,1.406655,1.4064571,1.408146,1.4066505,1.407649
2013-11-14,1.4066659,1.4067278,1.408478,1.406614,1.4068167,1.4083282,1.4079024
2013-11-15,1.4065353,1.4072548,1.4065322,1.407187,1.4070752,1.408103,1.408517
2013-11-17,1.4085981,1.4073015,1.4086944,1.4073807,1.4083915,1.4088464,1.4087783
2013-11-18,1.4068464,1.4064038,1.4085451,1.4089569,1.4094129,1.4091703,1.4082773
2013-11-19,1.4074074,1.4056484,1.4070116,1.408008,1.4082149,1.4086709,1.4082358
2013-11-20,1.4077622,1.4063313,1.4092834,1.4087877,1.4091908,1.4086053,1.4089859
2013-11-21,1.4074699,1.4087963,1.4072611,1.4094665,1.4084537,1.4088484,1.4090338
2013-11-22,1.4079674,1.4080646,1.4084207,1.4087433,1.4087317,1.4097099,1.4092525
2013-11-24,1.4085022,1.4084729,1.4087762,1.4091018,1.4097745,1.410336,1.4098701
2013-11-25,1.4076555,1.4087564,1.4085119,1.409192,1.4096937,1.4097378,1.410241
2013-11-26,1.4090203,1.4087192,1.4087248,1.4097943,1.4091818,1.4097278,1.4124635
2013-11-27,1.408767,1.4089535,1.4098151,1.4093814,1.4102999,1.4129788,1.4134656
2013-11-28,1.4096594,1.4097693,1.4100828,1.4106266,1.412607,1.4138861,1.41443
2013-11-29,1.4090716,1.4091563,1.4100025,1.4131696,1.4135433,1.4143808,1.4228718
2013-12-01,1.4091475,1.4102653,1.4121045,1.4143642,1.4143431,1.4235984,1.4229622
2013-12-02,1.4104872,1.4127979,1.414027,1.414007,1.423654,1.4223484,1.4236418
2013-12-03,1.4126923,1.4133717,1.4143844,1.4223667,1.4228873,1.4232868,1.4231433
2013-12-04,1.414519,1.4138985,1.4232777,1.4239168,1.4226992,1.4230527,1.423446
2013-12-05,1.4138039,1.423013,1.4224544,1.4226936,1.4235994,1.4231803,1.4227731
2013-12-06,1.4229925,1.4235308,1.4239914,1.42296,1.4238006,1.4225618,1.422441
2013-12-08,1.4230399,1.4233406,1.4222282,1.4238257,1.4228373,1.4228582,1.4229269
2013-12-09,1.4230776,1.4233038,1.423625,1.4222261,1.4226224,1.423768,1.4246913
2013-12-10,1.4231958,1.4237808,1.4233212,1.4240605,1.4236525,1.4244133,1.4257776
2013-12-11,1.4232795,1.4226358,1.4223346,1.422608,1.4256629,1.4262139,1.4278309
2013-12-12,1.4233401,1.4228855,1.4241558,1.425066,1.4262308,1.4274019,1.428909
2013-12-13,1.4228535,1.4234587,1.4257214,1.4259673,1.4279683,1.429237,1.4358875
2013-12-15,1.4229546,1.425878,1.4266187,1.4279723,1.4298581,1.4369512,1.4396867
2013-12-16,1.425838,1.4271718,1.427585,1.4294736,1.4375142,1.4389602,1.4418836
2013-12-17,1.4271361,1.4285545,1.4291937,1.4340149,1.4409819,1.4398506,1.4414607
2013-12-18,1.4280723,1.4295417,1.4355617,1.4401866,1.4407042,1.441981,1.4433657
2013-12-19,1.4284412,1.4368091,1.4393936,1.4396349,1.4412104,1.4447174,1.4452802
2013-12-20,1.4358542,1.4398268,1.4410062,1.4417825,1.4452436,1.4457836,1.4488453
2013-12-22,1.4398382,1.441749,1.4415058,1.4448683,1.4458933,1.4493208,1.45265
2013-12-23,1.440156,1.4416689,1.4434619,1.4461664,1.4495487,1.4528456,1.4545766
2013-12-24,1.441632,1.4436047,1.4451119,1.4500178,1.4529067,1.4540554,1.4533951
2013-12-26,1.4433409,1.446374,1.4493983,1.4527553,1.4538054,1.4545338,1.4557167
2013-12-27,1.4463599,1.4496791,1.4525732,1.4535761,1.4537342,1.4543178,1.4548585
2013-12-29,1.4495257,1.4541281,1.4533558,1.4547204,1.4551558,1.4544326,1.4555229
2013-12-30,1.4528375,1.4516597,1.4540987,1.4543774,1.4553078,1.4563566,1.4564328
2013-12-31,1.453463,1.4545833,1.4553792,1.4550078,1.455519,1.4564008,1.4575744
2014-01-01,1.4529567,1.4551287,1.4570601,1.4578468,1.4556615,1.4555697,1.4550415
2014-01-02,1.4556513,1.4548967,1.457026,1.4551784,1.4565463,1.452165,1.4568247
2014-01-03,1.4557905,1.4568057,1.4566971,1.4567286,1.4556768,1.4574856,1.4572008
2014-01-05,1.4565799,1.4560772,1.4570817,1.4559677,1.4567586,1.4575224,1.460401
2014-01-06,1.4563035,1.456448,1.4554703,1.4559295,1.4567742,1.4598514,1.4583704
2014-01-07,1.4556507,1.4555964,1.457147,1.4578295,1.4570124,1.4583858,1.4572933
2014-01-08,1.4555795,1.4555665,1.4565979,1.4569694,1.4583893,1.4589593,1.4591544
2014-01-09,1.4569589,1.4563375,1.4568424,1.4573969,1.4579251,1.4587631,1.4603256
2014-01-10,1.4555602,1.4578117,1.4585353,1.4583936,1.4600595,1.4595319,1.4586161
2014-01-12,1.4589378,1.4581735,1.4585339,1.4590824,1.4600563,1.460573,1.4604744
2014-01-13,1.4571784,1.4584789,1.4585048,1.4584631,1.4600688,1.4604834,1.4610474
2014-01-14,1.4580913,1.4609724,1.4577072,1.4603357,1.4597428,1.4605395,1.4606385
2014-01-15,1.460961,1.460888,1.4597176,1.4604378,1.4606369,1.4600264,1.4627882
2014-01-16,1.4605547,1.4601067,1.4605781,1.4608376,1.461587,1.462028,1.4620795
2014-01-17,1.458951,1.4605539,1.4611887,1.4612218,1.4620136,1.4626672,1.4639955
2014-01-19,1.4603804,1.4608654,1.4613248,1.4615,1.4618243,1.4638484,1.4647737
2014-01-20,1.4610132,1.4615383,1.4616507,1.4631089,1.4628017,1.4639152,1.4653842
2014-01-21,1.4605066,1.4621869,1.4617095,1.4644843,1.4643034,1.4650807,1.4693238
2014-01-22,1.4622171,1.4624665,1.4634107,1.4638512,1.4647497,1.4694015,1.4693782
2014-01-23,1.4622159,1.4631871,1.4651148,1.4669105,1.4692644,1.469813,1.4717824
2014-01-24,1.4632304,1.4639488,1.4649066,1.4694912,1.4701942,1.4707068,1.4728044
2014-01-26,1.4640021,1.4645184,1.4690244,1.4716021,1.4723201,1.4739747,1.4749058
2014-01-27,1.4640625,1.4704654,1.4697572,1.4722521,1.4721023,1.4746113,1.4818028
2014-01-28,1.469597,1.4693884,1.4709918,1.4737419,1.4744215,1.4824835,1.4826297
2014-01-29,1.4684141,1.4714277,1.4724997,1.474323,1.4810619,1.4837518,1.4846318
2014-01-30,1.4707077,1.473142,1.4742259,1.4807826,1.4843496,1.4836925,1.4851941
2014-01-31,1.4722536,1.4750129,1.4804332,1.4826308,1.4849976,1.4856114,1.4863784
2014-02-02,1.4753213,1.4815165,1.4838729,1.4847956,1.4847919,1.4877055,1.4876435
2014-02-03,1.4782548,1.4830275,1.4844748,1.485901,1.4859544,1.4871936,1.4884858
2014-02-04,1.4834961,1.4841275,1.486046,1.4844512,1.4876224,1.487926,1.4907379
