,USDTRY,USDTRY,USDTRY,USDTRY,USDTRY,USDTRY,USDTRY
2014-10-14,2.2357059,2.2337992,2.2398176,2.2369065,2.2564952,2.2573783,2.2524793
2014-10-15,2.2346382,2.2356772,2.2439487,2.2549002,2.2535727,2.2584248,2.2573228
2014-10-16,2.2380958,2.2418525,2.2540796,2.253796,2.2571857,2.2550955,2.2543876
2014-10-17,2.2437472,2.257216,2.253179,2.2551157,2.2559903,2.2531865,2.252237
2014-10-19,2.2534568,2.256911,2.252536,2.2497916,2.2517462,2.2551217,2.2519965
2014-10-20,2.2592916,2.2519217,2.2553813,2.2561643,2.253277,2.253118,2.2493188
2014-10-21,2.2573879,2.2555888,2.2546186,2.2532048,2.2518244,2.2551947,2.2499146
2014-10-22,2.2524538,2.2517567,2.25409,2.2533126,2.2571504,2.2530468,2.2592168
2014-10-23,2.2553642,2.2556667,2.2530177,2.2534697,2.2553816,2.2552722,2.2521632
2014-10-24,2.2539635,2.2515821,2.2522533,2.25885,2.254099,2.2529702,2.2591026
2014-10-26,2.2579656,2.2557442,2.257129,2.2523334,2.248877,2.2553523,2.2547796
2014-10-27,2.2578225,2.2513971,2.2581594,2.264264,2.2571766,2.2528868,2.25278
2014-10-28,2.258754,2.255822,2.2502031,2.262004,2.2588944,2.2554348,2.2577248
2014-10-29,2.2549138,2.251202,2.2572467,2.260295,2.2511718,2.2527978,2.2547257
2014-10-30,2.2596993,2.2558968,2.2583604,2.2501652,2.2582865,2.2555234,2.2525287
2014-10-31,2.2570298,2.2509942,2.2496433,2.2484658,2.2540648,2.252705,2.2579815
2014-11-02,2.2592382,2.2559679,2.2396183,2.2501514,2.2555609,2.2556179,2.2649221
2014-11-03,2.247332,2.2507763,2.257312,2.263477,2.2568977,2.2526095,2.2641447
2014-11-04,2.2569857,2.2560349,2.2584467,2.254685,2.2440188,2.2611313,2.2607253
2014-11-05,2.2594514,2.2505496,2.2495027,2.2555223,2.2567425,2.2490082,2.2508116
2014-11-06,2.2418032,2.256097,2.245448,2.2607484,2.2524338,2.2508976,2.2551355
2014-11-07,2.2482123,2.2443922,2.2390795,2.2499743,2.2623568,2.256698,2.2580862
2014-11-09,2.247774,2.2681985,2.2652664,2.266971,2.2557185,2.2453442,2.2517655
2014-11-10,2.2542415,2.257275,2.2482276,2.2586603,2.2636652,2.24695,2.2468636
2014-11-11,2.2555046,2.2586808,2.259883,2.2396338,2.2581844,2.249695,2.2421913
2014-11-12,2.2660148,2.2602506,2.2514188,2.257284,2.2485428,2.2445493,2.2465982
2014-11-13,2.2560828,2.2574024,2.2483244,2.2498808,2.2589011,2.2392056,2.2497745
2014-11-14,2.2620437,2.2512329,2.2557845,2.2447586,2.2465553,2.2444267,2.2478313
2014-11-16,2.2497408,2.2445948,2.2582595,2.2451363,2.2528205,2.2502625,2.2436855
2014-11-17,2.2572544,2.2485893,2.2410245,2.243888,2.2445045,2.2346172,2.240922
2014-11-18,2.242852,2.2505057,2.2444866,2.238298,2.243042,2.2434404,2.2366338
2014-11-19,2.248222,2.2491283,2.2408028,2.2436168,2.2376325,2.236936,2.2342181
2014-11-20,2.241599,2.2398226,2.2402415,2.2402923,2.2362518,2.2401695,2.2305315
2014-11-21,2.2475998,2.2427506,2.2401898,2.2391028,2.2460623,2.237546,2.2297647
2014-11-23,2.241799,2.234418,2.2413313,2.2394757,2.2388856,2.2416177,2.2256896
2014-11-24,2.2393057,2.2389905,2.2496262,2.2329917,2.2441294,2.2218843,2.2293406
2014-11-25,2.2413244,2.2421315,2.2444134,2.2404041,2.2365415,2.2340672,2.22882
2014-11-26,2.2323258,2.2301476,2.2259858,2.233905,2.232539,2.2250783,2.2354033
2014-11-27,2.2373896,2.2351234,2.2335854,2.2237613,2.231072,2.2337875,2.2285998
2014-11-28,2.243107,2.2323434,2.2375412,2.2321038,2.2303758,2.2253344,2.229627
2014-11-30,2.2425394,2.2372773,2.2319074,2.2333531,2.228355,2.2212195,2.230958
2014-12-01,2.2357092,2.2332995,2.2303958,2.2273955,2.225267,2.226801,2.2298167
2014-12-02,2.2266421,2.237432,2.227798,2.226464,2.2269855,2.224146,2.2258127
2014-12-03,2.2308211,2.227329,2.2274597,2.223371,2.231338,2.2302833,2.230457
2014-12-04,2.2328215,2.2253623,2.2251594,2.2276115,2.2297463,2.2298954,2.2294152
2014-12-05,2.2260835,2.2294884,2.2302263,2.22972,2.2262335,2.2268565,2.2334847
2014-12-07,2.2302036,2.2288475,2.2291882,2.2253256,2.2266858,2.2284687,2.2240758
2014-12-08,2.2288675,2.2386448,2.2297976,2.2368162,2.217741,2.2316132,2.2337918
2014-12-09,2.2409003,2.2262368,2.2296627,2.2287717,2.232333,2.2326846,2.2368019
2014-12-10,2.2340534,2.225119,2.231422,2.2335758,2.2331018,2.237425,2.2363508
2014-12-11,2.2261405,2.2274206,2.2385318,2.2358134,2.235456,2.2378983,2.2395656
2014-12-12,2.2339585,2.2347593,2.2328873,2.2369173,2.2403045,2.2412136,2.2454336
2014-12-14,2.230714,2.232998,2.235041,2.2348018,2.239693,2.2365284,2.2455814
2014-12-15,2.233491,2.236648,2.2369974,2.24557,2.244827,2.2442024,2.2456126
2014-12-16,2.2343342,2.23374,2.241021,2.2426465,2.2462385,2.2442663,2.2423854
2014-12-17,2.2398157,2.2402563,2.239016,2.2464366,2.2423024,2.2473147,2.243543
2014-12-18,2.243079,2.24441,2.2432554,2.2441094,2.2446873,2.244134,2.2470372
2014-12-19,2.237227,2.247143,2.2435226,2.2467976,2.2464378,2.2398958,2.242681
2014-12-21,2.243657,2.245176,2.2466257,2.2436721,2.2420766,2.243491,2.2415166
2014-12-22,2.246736,2.2407427,2.2430837,2.241662,2.2447195,2.2471263,2.248918
2014-12-23,2.2464557,2.2455351,2.2434072,2.246482,2.2466576,2.2481554,2.2575278
2014-12-24,2.2461107,2.2408228,2.2468605,2.2435782,2.2485068,2.2554948,2.2613637
2014-12-25,2.2432933,2.2430403,2.2429185,2.2491574,2.258833,2.262861,2.2585576
2014-12-26,2.2407804,2.2480855,2.2508297,2.250844,2.2622185,2.2610621,2.2693152
2014-12-28,2.2464921,2.2453287,2.2529917,2.267592,2.267413,2.2690682,2.272856
2014-12-29,2.2469094,2.2521582,2.2647138,2.2601533,2.2679856,2.2724524,2.2911348
2014-12-30,2.253991,2.259398,2.2642624,2.2765002,2.2662506,2.2841291,2.3006155
2014-12-31,2.2628322,2.263482,2.2685204,2.2715833,2.2801929,2.3112264,2.2941153
2015-01-01,2.2634692,2.2697568,2.2732663,2.2903526,2.2997212,2.311819,2.326372
2015-01-02,2.2721772,2.2666821,2.2911086,2.305257,2.3015113,2.2814188,2.3122606
2015-01-04,2.2738059,2.2866592,2.3014853,2.3139675,2.3263915,2.3014872,2.3283744
2015-01-05,2.2885334,2.3005805,2.3162396,2.304765,2.291674,2.314883,2.3012807
2015-01-06,2.3066664,2.278368,2.297212,2.321241,2.3065758,2.3030207,2.3124523
2015-01-07,2.279096,2.2996175,2.31895,2.318635,2.322588,2.3135066,2.3207533
2015-01-08,2.3182452,2.3272064,2.3122609,2.3092964,2.3099337,2.327207,2.3131766
2015-01-09,2.3053741,2.2961664,2.3235643,2.3173132,2.3228605,2.3096948,2.3184094
2015-01-11,2.2982564,2.316194,2.305273,2.3118613,2.3105752,2.3109326,2.3124003
2015-01-12,2.3149123,2.3097265,2.312572,2.306693,2.3121004,2.3082929,2.3115654
2015-01-13,2.3056426,2.3042047,2.3186336,2.3178344,2.3138795,2.3075268,2.3212519
2015-01-14,2.311747,2.3159351,2.3175163,2.3110032,2.3210964,2.3197834,2.3100226
2015-01-15,2.3174596,2.3105953,2.3145602,2.3212502,2.3146248,2.3121128,2.3070617
2015-01-16,2.319123,2.3111181,2.314767,2.317565,2.3123708,2.301045,2.334962
2015-01-18,2.3097808,2.3027472,2.3234935,2.3164082,2.313279,2.3105159,2.3225155
2015-01-19,2.3295512,2.3232384,2.3182905,2.3041472,2.319035,2.3161569,2.336837
2015-01-20,2.3090606,2.3252218,2.3209476,2.3165534,2.3175008,2.3227172,2.3346324
2015-01-21,2.3102062,2.3158908,2.32275,2.317643,2.321475,2.323898,2.325546
2015-01-22,2.3093076,2.3282318,2.32307,2.32593,2.3253138,2.3231921,2.326012
2015-01-23,2.3250654,2.3187954,2.3167155,2.318088,2.3261938,2.3237028,2.3224921
2015-01-25,2.323306,2.3252773,2.3217735,2.3274822,2.3264256,2.3263695,2.3321328
2015-01-26,2.3287356,2.326475,2.3212442,2.3228416,2.3200486,2.3225174,2.3221717
2015-01-27,2.3268707,2.327394,2.324628,2.3195508,2.3321304,2.3191338,2.3267674
2015-01-28,2.3232136,2.3188481,2.3211343,2.3285544,2.3256516,2.3270576,2.3280907
2015-01-29,2.3232777,2.316562,2.324741,2.3147664,2.3252,2.3234584,2.328671
2015-01-30,2.3255427,2.325841,2.3236835,2.3254533,2.3301294,2.3292966,2.3310833
2015-02-01,2.3216972,2.323195,2.3271112,2.3289275,2.327649,2.3327398,2.335121
2015-02-02,2.3247867,2.3277779,2.328421,2.3277903,2.3334386,2.3289695,2.3407857
2015-02-03,2.3247094,2.3293116,2.3279216,2.3310084,2.336807,2.3333008,2.335447
2015-02-04,2.3263216,2.330448,2.3309321,2.3324885,2.3382869,2.3310115,2.3407226
2015-02-05,2.329576,2.3306413,2.3361032,2.3332355,2.3383682,2.3353884,2.335018
2015-02-06,2.3302462,2.331574,2.3394933,2.333618,2.3396378,2.344135,2.3546042
2015-02-08,2.3344245,2.3357794,2.3405528,2.3412426,2.3438008,2.345486,2.3375304
2015-02-09,2.3349016,2.337377,2.3396728,2.3496573,2.337027,2.341311,2.3462484
2015-02-10,2.339171,2.3397567,2.3394382,2.3429728,2.3519228,2.3570895,2.3568225
2015-02-11,2.3343334,2.3491066,2.3332589,2.3454661,2.3507133,2.3578475,2.3648994
2015-02-12,2.3347836,2.34722,2.3514423,2.3456812,2.359017,2.3646224,2.3631697
2015-02-13,2.34146,2.3446677,2.353485,2.3572562,2.367566,2.360906,2.3725762
2015-02-15,2.3460643,2.350287,2.355131,2.364383,2.3619545,2.3706224,2.4069116
2015-02-16,2.3470933,2.358249,2.356946,2.362779,2.373045,2.4069047,2.4118652
2015-02-17,2.3555675,2.3629427,2.3587122,2.3711603,2.3992202,2.4138384,2.4249704
2015-02-18,2.364884,2.3602653,2.372154,2.4089231,2.4185057,2.4279623,2.4309587
2015-02-19,2.3631208,2.376365,2.4072034,2.4104798,2.423648,2.4389217,2.436625
2015-02-20,2.3756402,2.4122252,2.4047084,2.4333854,2.4357066,2.437129,2.4409814
2015-02-22,2.4032698,2.411213,2.4331093,2.428415,2.4351087,2.4392984,2.4460318
2015-02-23,2.4141786,2.4245825,2.4318807,2.4402094,2.447465,2.4468188,2.4535813
2015-02-24,2.4356356,2.4306235,2.4360604,2.439178,2.4421713,2.446261,2.4503934
2015-02-25,2.420518,2.4413896,2.4370544,2.445214,2.4504623,2.4454303,2.4485846
2015-02-26,2.4379628,2.4415658,2.4427714,2.4502792,2.4526215,2.4639528,2.447181
2015-02-27,2.4394474,2.441568,2.4454937,2.4421856,2.449321,2.4510071,2.4473348
2015-03-01,2.4439023,2.449907,2.4452465,2.4445882,2.458106,2.470406,2.4619107
2015-03-02,2.4498267,2.4499187,2.4472134,2.4409122,2.471973,2.4664242,2.4668207
2015-03-03,2.4492745,2.4514334,2.4450161,2.4510221,2.4568348,2.4652987,2.4554336
2015-03-04,2.4539042,2.459314,2.4544578,2.4553773,2.452017,2.4735878,2.4659905
2015-03-05,2.4483707,2.44951,2.4662883,2.456212,2.459351,2.4667451,2.4759476
2015-03-06,2.4481819,2.443568,2.4602368,2.4598668,2.4545307,2.4708426,2.4696937
2015-03-08,2.4643006,2.4581153,2.469324,2.466973,2.4737573,2.4717517,2.4721615
2015-03-09,2.4575663,2.4592931,2.4665215,2.4713953,2.4676123,2.4761925,2.4739158
2015-03-10,2.4701953,2.4669142,2.463351,2.4750118,2.468703,2.4756575,2.4797468
2015-03-11,2.4607496,2.468145,2.46981,2.4711847,2.4784272,2.477643,2.4826446
2015-03-12,2.468397,2.471717,2.476268,2.4754078,2.4801836,2.4802706,2.4895668
2015-03-13,2.4755409,2.4763906,2.479031,2.4783309,2.4851625,2.4919326,2.4949543
2015-03-15,2.4759924,2.4782712,2.4772327,2.4856946,2.4863174,2.4877033,2.4971998
2015-03-16,2.4768724,2.4830954,2.4865654,2.4914324,2.4935558,2.50381,2.5067215
2015-03-17,2.474045,2.4811783,2.4887743,2.4977221,2.4983804,2.5015945,2.5140028
2015-03-18,2.4834461,2.4935002,2.492148,2.5012753,2.5029972,2.5038915,2.5157886
2015-03-19,2.4906824,2.4906013,2.5031078,2.5030103,2.5104737,2.5147061,2.5254424
2015-03-20,2.4969819,2.5005362,2.507646,2.511096,2.5170288,2.530611,2.5548856
2015-03-22,2.5033004,2.5058708,2.5137491,2.5104594,2.5344982,2.5462856,2.5642064
2015-03-23,2.4966002,2.5084667,2.5244992,2.526701,2.5484037,2.5468192,2.549592
2015-03-24,2.5103836,2.5164113,2.533172,2.543184,2.5488994,2.5543342,2.5644572
2015-03-25,2.5155087,2.5292468,2.5459325,2.5448475,2.5700548,2.558699,2.5719578
2015-03-26,2.53611,2.5535817,2.5514388,2.5604372,2.577032,2.576572,2.583824
2015-03-27,2.548749,2.5576522,2.5663705,2.5702558,2.5797312,2.5807636,2.5875263
2015-03-29,2.5337503,2.5516977,2.575294,2.5676875,2.591956,2.587314,2.5961926
2015-03-30,2.5521665,2.5637207,2.5814872,2.5889082,2.594492,2.5931637,2.581461
2015-03-31,2.5756006,2.578743,2.5852146,2.5892763,2.5897393,2.5949087,2.5938947
2015-04-01,2.5777175,2.5903294,2.5941684,2.590428,2.5941498,2.5907269,2.5940142
2015-04-02,2.5881526,2.5953515,2.5895293,2.5981536,2.5887337,2.5922108,2.5906525
